"ID","DATA_ACCIDENT",ANY_ACCIDENT,MES_ACCIDENT,"DIA_SETMANA_ACCIDENT","HORA_ACCIDENT","TIPUS_ACCIDENT",N_IMPLICATS,"ZONA","CODI_ENS","NOM_ENS","TRAM_HORARI",LATITUD,LONGITUD,"PUNT_ACCIDENT"
"43/2016","2016-02-02","2016","2","Dimarts","19:10:00","Fregament negatiu (mateix sentit)","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"45/2016","2016-02-03","2016","2","Dimecres","16:05:00","Encalç","2","Can Serrafossà - La Perla","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"46/2016","2016-02-06","2016","2","Dissabte","11:40:00","Encalç","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"48/2016","2016-02-06","2016","2","Dissabte","21:45:00","Xoc sense sortida de via","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"47/2016","2016-02-07","2016","2","Diumenge","03:50:00","Xoc sense sortida de via","1","Sant Muç","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"49/2016","2016-02-08","2016","2","Dilluns","16:30:00","Xoc sense sortida de via","2","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"50/2016","2016-02-09","2016","2","Dimarts","05:00:00","Fregament negatiu (mateix sentit)","2","Can Rosés","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"51/2016","2016-02-10","2016","2","Dimecres","16:00:00","Fregament positiu (diferent sentit)","2","Castellnou - Can Mir","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"53/2016","2016-02-11","2016","2","Dijous","10:53:00","Encalç","2","Les Torres","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"57/2016","2016-02-11","2016","2","Dijous","11:00:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"52/2016","2016-02-11","2016","2","Dijous","16:20:00","Sortida de via amb caiguda, bolcada, xoc","1","Can Vallhonrat","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"58/2016","2016-02-11","2016","2","Dijous","18:00:00","Xoc sense sortida de via","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"54/2016","2016-02-12","2016","2","Divendres","09:00:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"55/2016","2016-02-12","2016","2","Divendres","14:05:00","Xoc sense sortida de via","2","Sant Jordi Parc","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"56/2016","2016-02-15","2016","2","Dilluns","15:43:00","Sortida de via amb caiguda, bolcada, xoc","1","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"56/2016","2016-02-15","2016","2","Dilluns","15:43:00","Sortida de via amb caiguda, bolcada, xoc","1","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"59/2016","2016-02-16","2016","2","Dimarts","09:30:00","Atropellament","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"60/2016","2016-02-16","2016","2","Dimarts","12:30:00","Encalç","1","Sector Z","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"61/2016","2016-02-16","2016","2","Dimarts","14:20:00","Envestida","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"71/2016","2016-02-16","2016","2","Dimarts","14:36:00","Atropellament","1","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"62/2016","2016-02-16","2016","2","Dimarts","17:00:00","Envestida","2","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"63/2016","2016-02-17","2016","2","Dimecres","14:00:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"64/2016","2016-02-19","2016","2","Divendres","11:30:00","Envestida","2","Plana de Can Bertran","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"65/2016","2016-02-20","2016","2","Dissabte","10:02:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"66/2016","2016-02-20","2016","2","Dissabte","14:20:00","Sortida de via amb caiguda, bolcada, xoc","1","Castellnou - Can Mir","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"67/2016","2016-02-21","2016","2","Diumenge","19:05:00","Xoc sense sortida de via","1","Sant Muç","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"68/2016","2016-02-22","2016","2","Dilluns","07:20:00","Sortida de via amb caiguda, bolcada, xoc","2","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"69/2016","2016-02-22","2016","2","Dilluns","11:50:00","Xoc sense sortida de via","3","Ca n'Oriol","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"70/2016","2016-02-23","2016","2","Dimarts","12:10:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"72/2016","2016-02-24","2016","2","Dimecres","17:09:00","Atropellament","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"73/2016","2016-02-25","2016","2","Dijous","11:10:00","Envestida","2","Can Rosés","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"75/2016","2016-02-26","2016","2","Divendres","14:15:00","Altres (incendi, explosió, esllavissada, etc.)","2","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"76/2016","2016-02-26","2016","2","Divendres","14:30:00","Xoc sense sortida de via","1","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"77/2016","2016-02-27","2016","2","Dissabte","08:20:00","Fregament positiu (diferent sentit)","2","Les Torres","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"83/2016","2016-02-28","2016","2","Diumenge","20:10:00","Altres (incendi, explosió, esllavissada, etc.)","1","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"78/2016","2016-02-29","2016","2","Dilluns","10:20:00","Encalç","2","Zona Nord","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"79/2016","2016-02-29","2016","2","Dilluns","11:25:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"80/2016","2016-02-29","2016","2","Dilluns","14:20:00","Fregament negatiu (mateix sentit)","3","Plana de Can Bertran","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"81/2016","2016-02-29","2016","2","Dilluns","15:21:00","Envestida","2","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"82/2016","2016-03-02","2016","3","Dimecres","13:35:00","Xoc sense sortida de via","2","Can Rosés","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"84/2016","2016-03-03","2016","3","Dijous","09:40:00","Xoc sense sortida de via","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"85/2016","2016-03-03","2016","3","Dijous","22:30:00","Atropellament","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"86/2016","2016-03-03","2016","3","Dijous","23:40:00","Altres (incendi, explosió, esllavissada, etc.)","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"87/2016","2016-03-04","2016","3","Divendres","12:45:00","Envestida","2","Sant Muç","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"88/2016","2016-03-04","2016","3","Divendres","22:15:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"89/2016","2016-03-05","2016","3","Dissabte","13:35:00","Encalç","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"90/2016","2016-03-05","2016","3","Dissabte","20:25:00","Envestida","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"91/2016","2016-03-09","2016","3","Dimecres","14:00:00","Xoc sense sortida de via","0","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"92/2016","2016-03-10","2016","3","Dijous","15:40:00","Envestida","2","Sant Jordi Parc","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"93/2016","2016-03-10","2016","3","Dijous","18:50:00","Envestida","2","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"94/2016","2016-03-12","2016","3","Dissabte","08:10:00","Col·lisió frontal","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"95/2016","2016-03-12","2016","3","Dissabte","17:25:00","Encalç","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"96/2016","2016-03-12","2016","3","Dissabte","19:35:00","Simple","1","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"97/2016","2016-03-14","2016","3","Dilluns","08:20:00","Xoc sense sortida de via","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"100/2016","2016-03-15","2016","3","Dimarts","12:15:00","Fregament negatiu (mateix sentit)","2","Zona Nord","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"99/2016","2016-03-15","2016","3","Dimarts","14:45:00","Envestida","2","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"98/2016","2016-03-15","2016","3","Dimarts","16:20:00","Encalç","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"98/2016","2016-03-15","2016","3","Dimarts","16:20:00","Encalç","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"101/2016","2016-03-16","2016","3","Dimecres","18:00:00","Xoc sense sortida de via","3","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"102/2016","2016-03-17","2016","3","Dijous","10:33:00","Xoc sense sortida de via","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"103/2016","2016-03-17","2016","3","Dijous","19:35:00","Fregament negatiu (mateix sentit)","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"104/2016","2016-03-18","2016","3","Divendres","09:05:00","Atropellament","2","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"151/2016","2016-03-18","2016","3","Divendres","12:50:00","Fregament negatiu (mateix sentit)","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"105/2016","2016-03-18","2016","3","Divendres","15:50:00","Envestida","2","Ca n'Alzamora","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"107/2016","2016-03-19","2016","3","Dissabte","13:55:00","Xoc sense sortida de via","1","Sector Z","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"106/2016","2016-03-19","2016","3","Dissabte","18:00:00","Encalç","3","Sector Z","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"109/2016","2016-03-20","2016","3","Diumenge","17:25:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"108/2016","2016-03-21","2016","3","Dilluns","16:30:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"110/2016","2016-03-22","2016","3","Dimarts","21:00:00","Atropellament","2","Les Torres","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"111/2016","2016-03-23","2016","3","Dimecres","07:10:00","Fregament negatiu (mateix sentit)","2","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"112/2016","2016-03-24","2016","3","Dijous","14:20:00","Envestida","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"113/2016","2016-03-28","2016","3","Dilluns","06:20:00","Sortida de via amb caiguda, bolcada, xoc","1","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"114/2016","2016-03-28","2016","3","Dilluns","20:30:00","Sortida de via amb caiguda, bolcada, xoc","1","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"115/2016","2016-03-29","2016","3","Dimarts","16:30:00","Xoc sense sortida de via","2","Sant Jordi Parc","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"117/2016","2016-03-29","2016","3","Dimarts","18:30:00","Xoc sense sortida de via","2","Plana de Can Bertran","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"116/2016","2016-03-29","2016","3","Dimarts","19:00:00","Xoc sense sortida de via","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"160/2016","2016-03-30","2016","3","Dimecres","17:00:00","Xoc sense sortida de via","3","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"118/2016","2016-03-31","2016","3","Dijous","08:00:00","Xoc sense sortida de via","2","El Mercat","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"119/2016","2016-04-01","2016","4","Divendres","07:45:00","Envestida","2","Zona Nord","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"120/2016","2016-04-01","2016","4","Divendres","12:45:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"123/2016","2016-04-02","2016","4","Dissabte","03:10:00","Fregament negatiu (mateix sentit)","2","Centre","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"122/2016","2016-04-02","2016","4","Dissabte","12:00:00","Envestida","2","Sector Z","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"121/2016","2016-04-02","2016","4","Dissabte","12:50:00","Envestida","2","Sector Z","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"124/2016","2016-04-03","2016","4","Diumenge","01:50:00","Xoc sense sortida de via","1","Sant Muç","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"126/2016","2016-04-04","2016","4","Dilluns","15:30:00","Fregament positiu (diferent sentit)","2","Can Solà","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"127/2016","2016-04-04","2016","4","Dilluns","15:54:00","Fregament negatiu (mateix sentit)","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"125/2016","2016-04-05","2016","4","Dimarts","10:05:00","Envestida","4","El Mercat","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"128/2016","2016-04-06","2016","4","Dimecres","17:24:00","Fregament positiu (diferent sentit)","2","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"129/2016","2016-04-07","2016","4","Dijous","11:20:00","Envestida","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"130/2016","2016-04-07","2016","4","Dijous","12:35:00","Fregament negatiu (mateix sentit)","2","Can Rosés","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"131/2016","2016-04-08","2016","4","Divendres","07:40:00","Encalç","3","Plana de Can Bertran","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"132/2016","2016-04-08","2016","4","Divendres","08:05:00","Encalç","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"133/2016","2016-04-08","2016","4","Divendres","11:45:00","Fregament negatiu (mateix sentit)","2","Can Rosés","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"134/2016","2016-04-08","2016","4","Divendres","12:30:00","Encalç","2","Sector Z","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"135/2016","2016-04-08","2016","4","Divendres","17:25:00","Envestida","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"136/2016","2016-04-08","2016","4","Divendres","19:00:00","Col·lisió frontal","2","Sant Jordi Parc","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"137/2016","2016-04-09","2016","4","Dissabte","00:15:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"138/2016","2016-04-09","2016","4","Dissabte","09:45:00","Xoc sense sortida de via","1","El Mercat","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"139/2016","2016-04-12","2016","4","Dimarts","08:15:00","Fregament negatiu (mateix sentit)","2","Can Vallhonrat","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"140/2016","2016-04-12","2016","4","Dimarts","14:30:00","Col·lisió frontal","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"141/2016","2016-04-12","2016","4","Dimarts","21:15:00","Encalç","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"142/2016","2016-04-13","2016","4","Dimecres","09:20:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"143/2016","2016-04-13","2016","4","Dimecres","14:25:00","Fregament negatiu (mateix sentit)","2","Can Vallhonrat","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"144/2016","2016-04-14","2016","4","Dijous","17:40:00","Encalç","3","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"145/2016","2016-04-15","2016","4","Divendres","09:15:00","Xoc sense sortida de via","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"146/2016","2016-04-17","2016","4","Diumenge","15:15:00","Atropellament","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"147/2016","2016-04-18","2016","4","Dilluns","05:40:00","Encalç","2","Centre","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"148/2016","2016-04-18","2016","4","Dilluns","07:00:00","Encalç","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"149/2016","2016-04-18","2016","4","Dilluns","15:30:00","Envestida","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"150/2016","2016-04-19","2016","4","Dimarts","08:00:00","Encalç","3","Can Ximelis - D4","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"150/2016","2016-04-19","2016","4","Dimarts","08:00:00","Encalç","3","Castellnou - Can Mir","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"152/2016","2016-04-20","2016","4","Dimecres","08:55:00","Xoc sense sortida de via","1","Zona Nord","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"153/2016","2016-04-21","2016","4","Dijous","17:44:00","Envestida","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"154/2016","2016-04-22","2016","4","Divendres","12:17:00","Fregament negatiu (mateix sentit)","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"155/2016","2016-04-24","2016","4","Diumenge","13:07:00","Xoc sense sortida de via","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"156/2016","2016-04-26","2016","4","Dimarts","11:15:00","Encalç","4","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"158/2016","2016-04-28","2016","4","Dijous","08:40:00","Envestida","3","Zona Nord","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"157/2016","2016-04-28","2016","4","Dijous","14:40:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"159/2016","2016-04-28","2016","4","Dijous","23:00:00","Xoc sense sortida de via","1","Sector Z","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"161/2016","2016-05-01","2016","5","Diumenge","19:30:00","Xoc sense sortida de via","2","25 de Setembre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"162/2016","2016-05-02","2016","5","Dilluns","07:35:00","Envestida","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"163/2016","2016-05-02","2016","5","Dilluns","07:45:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"164/2016","2016-05-03","2016","5","Dimarts","16:15:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"182/2016","2016-05-04","2016","5","Dimecres","16:30:00","Xoc sense sortida de via","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"165/2016","2016-05-05","2016","5","Dijous","06:11:00","Encalç","3","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
