ANY,TRIMESTRE,"ANY_TRIMESTRE","DISTRICTE","SECCIO","DISTRICTE_SECCIO",CONSUM,"CODI_ENS","NOM_ENS"
"2022","1","2022-Q1","Districte 04","Secció 3","Districte 04 / Secció 3","15477.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 04","Secció 4","Districte 04 / Secció 4","22498.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 04","Secció 5","Districte 04 / Secció 5","18570.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 04","Secció 6","Districte 04 / Secció 6","16149.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 04","Secció 7","Districte 04 / Secció 7","14941.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 04","Secció 8","Districte 04 / Secció 8","9890.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 04","Secció 9","Districte 04 / Secció 9","18309.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 04","Secció 10","Districte 04 / Secció 10","25485.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 04","Secció 11","Districte 04 / Secció 11","23507.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 04","Secció 12","Districte 04 / Secció 12","14998.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 04","Secció 13","Districte 04 / Secció 13","19809.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 04","Secció 14","Districte 04 / Secció 14","16869.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 04","Secció 15","Districte 04 / Secció 15","13829.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 04","Secció 16","Districte 04 / Secció 16","17579.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 04","Secció 18","Districte 04 / Secció 18","12968.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 04","Secció 19","Districte 04 / Secció 19","12421.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 04","Secció 20","Districte 04 / Secció 20","11917.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 04","Secció 21","Districte 04 / Secció 21","33407.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 04","Secció 22","Districte 04 / Secció 22","18990.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 01","Secció 4","Districte 01 / Secció 4","19813.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 02","Secció 4","Districte 02 / Secció 4","12033.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 02","Secció 5","Districte 02 / Secció 5","9656.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 02","Secció 6","Districte 02 / Secció 6","17022.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 03","Secció 9","Districte 03 / Secció 9","24940.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 04","Secció 23","Districte 04 / Secció 23","11964.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 04","Secció 24","Districte 04 / Secció 24","11805.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 04","Secció 25","Districte 04 / Secció 25","9649.00","818460009","Ajuntament de Rubí"
"2022","1","2022-Q1","Districte 04","Secció 26","Districte 04 / Secció 26","20904.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte Desconegut","Secció Desconeguda","Districte/Secció Desconegut","353081.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 01","Secció 1","Districte 01 / Secció 1","16008.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 01","Secció 2","Districte 01 / Secció 2","20482.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 01","Secció 3","Districte 01 / Secció 3","41347.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 02","Secció 1","Districte 02 / Secció 1","27517.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 02","Secció 3","Districte 02 / Secció 3","24866.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 03","Secció 1","Districte 03 / Secció 1","11402.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 03","Secció 3","Districte 03 / Secció 3","19038.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 03","Secció 4","Districte 03 / Secció 4","15603.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 03","Secció 5","Districte 03 / Secció 5","18073.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 03","Secció 6","Districte 03 / Secció 6","19035.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 03","Secció 7","Districte 03 / Secció 7","17628.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 03","Secció 8","Districte 03 / Secció 8","10028.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 1","Districte 04 / Secció 1","18613.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 2","Districte 04 / Secció 2","15010.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 3","Districte 04 / Secció 3","15282.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 4","Districte 04 / Secció 4","22826.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 5","Districte 04 / Secció 5","18848.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 6","Districte 04 / Secció 6","16406.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 7","Districte 04 / Secció 7","14799.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 8","Districte 04 / Secció 8","10107.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 9","Districte 04 / Secció 9","18501.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 10","Districte 04 / Secció 10","25510.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 11","Districte 04 / Secció 11","23825.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 12","Districte 04 / Secció 12","14606.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 13","Districte 04 / Secció 13","20144.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 14","Districte 04 / Secció 14","17252.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 15","Districte 04 / Secció 15","13798.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 16","Districte 04 / Secció 16","18869.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 18","Districte 04 / Secció 18","13050.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 19","Districte 04 / Secció 19","12340.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 20","Districte 04 / Secció 20","11783.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 21","Districte 04 / Secció 21","36626.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 22","Districte 04 / Secció 22","19177.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 01","Secció 4","Districte 01 / Secció 4","31279.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 02","Secció 4","Districte 02 / Secció 4","12558.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 02","Secció 5","Districte 02 / Secció 5","10227.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 02","Secció 6","Districte 02 / Secció 6","18097.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 03","Secció 9","Districte 03 / Secció 9","25481.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 23","Districte 04 / Secció 23","11936.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 24","Districte 04 / Secció 24","11083.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 25","Districte 04 / Secció 25","9751.00","818460009","Ajuntament de Rubí"
"2022","2","2022-Q2","Districte 04","Secció 26","Districte 04 / Secció 26","21167.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte Desconegut","Secció Desconeguda","Districte/Secció Desconegut","432810.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 01","Secció 1","Districte 01 / Secció 1","20574.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 01","Secció 2","Districte 01 / Secció 2","18353.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 01","Secció 3","Districte 01 / Secció 3","41395.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 02","Secció 1","Districte 02 / Secció 1","30074.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 02","Secció 3","Districte 02 / Secció 3","36946.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 03","Secció 1","Districte 03 / Secció 1","15056.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 03","Secció 3","Districte 03 / Secció 3","20039.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 03","Secció 4","Districte 03 / Secció 4","18073.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 03","Secció 5","Districte 03 / Secció 5","19090.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 03","Secció 6","Districte 03 / Secció 6","18831.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 03","Secció 7","Districte 03 / Secció 7","17662.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 03","Secció 8","Districte 03 / Secció 8","10394.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 1","Districte 04 / Secció 1","19919.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 2","Districte 04 / Secció 2","15545.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 3","Districte 04 / Secció 3","14957.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 4","Districte 04 / Secció 4","21635.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 5","Districte 04 / Secció 5","18955.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 6","Districte 04 / Secció 6","18028.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 7","Districte 04 / Secció 7","15027.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 8","Districte 04 / Secció 8","10322.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 9","Districte 04 / Secció 9","18432.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 10","Districte 04 / Secció 10","25454.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 11","Districte 04 / Secció 11","22439.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 12","Districte 04 / Secció 12","13883.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 13","Districte 04 / Secció 13","19585.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 14","Districte 04 / Secció 14","16655.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 15","Districte 04 / Secció 15","13075.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 16","Districte 04 / Secció 16","17035.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 18","Districte 04 / Secció 18","12622.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 19","Districte 04 / Secció 19","12145.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 20","Districte 04 / Secció 20","11373.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 21","Districte 04 / Secció 21","35233.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 22","Districte 04 / Secció 22","18591.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 01","Secció 4","Districte 01 / Secció 4","36011.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 02","Secció 4","Districte 02 / Secció 4","12972.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 02","Secció 5","Districte 02 / Secció 5","15464.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 02","Secció 6","Districte 02 / Secció 6","24856.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 03","Secció 9","Districte 03 / Secció 9","31490.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 23","Districte 04 / Secció 23","12969.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 24","Districte 04 / Secció 24","11726.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 25","Districte 04 / Secció 25","9468.00","818460009","Ajuntament de Rubí"
"2022","3","2022-Q3","Districte 04","Secció 26","Districte 04 / Secció 26","21465.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte Desconegut","Secció Desconeguda","Districte/Secció Desconegut","359111.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 01","Secció 1","Districte 01 / Secció 1","16080.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 01","Secció 2","Districte 01 / Secció 2","15865.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 01","Secció 3","Districte 01 / Secció 3","38509.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 02","Secció 1","Districte 02 / Secció 1","25072.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 02","Secció 3","Districte 02 / Secció 3","25101.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 03","Secció 1","Districte 03 / Secció 1","12858.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 03","Secció 3","Districte 03 / Secció 3","19366.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 03","Secció 4","Districte 03 / Secció 4","16750.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 03","Secció 5","Districte 03 / Secció 5","17440.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 03","Secció 6","Districte 03 / Secció 6","18666.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 03","Secció 7","Districte 03 / Secció 7","16079.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 03","Secció 8","Districte 03 / Secció 8","9806.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 1","Districte 04 / Secció 1","17815.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 2","Districte 04 / Secció 2","15060.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 3","Districte 04 / Secció 3","14941.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 4","Districte 04 / Secció 4","21840.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 5","Districte 04 / Secció 5","18321.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 6","Districte 04 / Secció 6","15772.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 7","Districte 04 / Secció 7","14886.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 8","Districte 04 / Secció 8","9739.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 9","Districte 04 / Secció 9","17677.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 10","Districte 04 / Secció 10","24465.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 11","Districte 04 / Secció 11","22369.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 12","Districte 04 / Secció 12","14436.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 13","Districte 04 / Secció 13","20090.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 14","Districte 04 / Secció 14","16531.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 15","Districte 04 / Secció 15","13383.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 16","Districte 04 / Secció 16","18372.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 18","Districte 04 / Secció 18","12255.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 19","Districte 04 / Secció 19","12306.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 20","Districte 04 / Secció 20","11630.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 21","Districte 04 / Secció 21","34115.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 22","Districte 04 / Secció 22","18642.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 01","Secció 4","Districte 01 / Secció 4","23732.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 02","Secció 4","Districte 02 / Secció 4","11553.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 02","Secció 5","Districte 02 / Secció 5","11165.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 02","Secció 6","Districte 02 / Secció 6","18487.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 03","Secció 9","Districte 03 / Secció 9","25977.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 23","Districte 04 / Secció 23","12756.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 24","Districte 04 / Secció 24","10854.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 25","Districte 04 / Secció 25","9620.00","818460009","Ajuntament de Rubí"
"2022","4","2022-Q4","Districte 04","Secció 26","Districte 04 / Secció 26","21019.00","818460009","Ajuntament de Rubí"
