"ID","DATA_ACCIDENT",ANY_ACCIDENT,MES_ACCIDENT,"DIA_SETMANA_ACCIDENT","HORA_ACCIDENT","TIPUS_ACCIDENT",N_IMPLICATS,"ZONA","CODI_ENS","NOM_ENS","TRAM_HORARI",LATITUD,LONGITUD,"PUNT_ACCIDENT"
"50/2019","2019-02-02","2019","2","Dissabte","16:50:00","Envestida","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"51/2019","2019-02-04","2019","2","Dilluns","10:45:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"52/2019","2019-02-04","2019","2","Dilluns","12:00:00","Xoc sense sortida de via","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"53/2019","2019-02-04","2019","2","Dilluns","15:00:00","Fregament negatiu (mateix sentit)","3","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"54/2019","2019-02-05","2019","2","Dimarts","12:35:00","Múltiple","3","Zona Nord","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"54/2019","2019-02-05","2019","2","Dimarts","12:35:00","Múltiple","3","Zona Nord - La Serreta","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"55/2019","2019-02-06","2019","2","Dimecres","16:50:00","Sortida de via amb caiguda, bolcada, xoc","1","Can Serrafossà - La Perla","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"56/2019","2019-02-08","2019","2","Divendres","10:30:00","Encalç","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"57/2019","2019-02-08","2019","2","Divendres","13:55:00","Encalç","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"61/2019","2019-02-08","2019","2","Divendres","20:10:00","Col·lisió frontal","3","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"58/2019","2019-02-09","2019","2","Dissabte","09:30:00","Encalç","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"59/2019","2019-02-09","2019","2","Dissabte","11:45:00","Atropellament","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"60/2019","2019-02-09","2019","2","Dissabte","14:25:00","Envestida","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"62/2019","2019-02-11","2019","2","Dilluns","11:45:00","Envestida","2","Zona Nord","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"62/2019","2019-02-11","2019","2","Dilluns","11:45:00","Envestida","2","Zona Nord - La Serreta","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"63/2019","2019-02-11","2019","2","Dilluns","18:10:00","Xoc sense sortida de via","1","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"64/2019","2019-02-11","2019","2","Dilluns","18:31:00","Atropellament","2","El Mercat","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"65/2019","2019-02-13","2019","2","Dimecres","12:40:00","Xoc sense sortida de via","1","Zona Nord","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"65/2019","2019-02-13","2019","2","Dimecres","12:40:00","Xoc sense sortida de via","1","Zona Nord - La Serreta","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"66/2019","2019-02-13","2019","2","Dimecres","16:30:00","Col·lisió frontal","2","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"67/2019","2019-02-14","2019","2","Dijous","09:02:00","Envestida","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"68/2019","2019-02-14","2019","2","Dijous","09:26:00","Sortida de via amb caiguda, bolcada, xoc","0","Ca n'Oriol","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"69/2019","2019-02-16","2019","2","Dissabte","15:45:00","Sortida de via amb caiguda, bolcada, xoc","2","Castellnou - Can Mir","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"70/2019","2019-02-16","2019","2","Dissabte","15:50:00","Atropellament","2","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"70/2019","2019-02-16","2019","2","Dissabte","15:50:00","Atropellament","2","Zona Nord - La Serreta","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"71/2019","2019-02-17","2019","2","Diumenge","11:47:00","Encalç","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"72/2019","2019-02-18","2019","2","Dilluns","14:00:00","Xoc sense sortida de via","2","Sector Z","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"73/2019","2019-02-19","2019","2","Dimarts","12:05:00","Encalç","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"74/2019","2019-02-19","2019","2","Dimarts","17:40:00","Fregament positiu (diferent sentit)","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"75/2019","2019-02-20","2019","2","Dimecres","15:00:00","Sortida de via amb caiguda, bolcada, xoc","1","Can Ximelis - D4","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"75/2019","2019-02-20","2019","2","Dimecres","15:00:00","Sortida de via amb caiguda, bolcada, xoc","1","Castellnou - Can Mir","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"76/2019","2019-02-20","2019","2","Dimecres","18:40:00","Fregament negatiu (mateix sentit)","2","Sector Z","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"77/2019","2019-02-20","2019","2","Dimecres","21:15:00","Col·lisió frontal","2","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"78/2019","2019-02-22","2019","2","Divendres","12:35:00","Envestida","2","Can Rosés","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"79/2019","2019-02-23","2019","2","Dissabte","05:30:00","Xoc sense sortida de via","2","Centre","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"80/2019","2019-02-23","2019","2","Dissabte","19:50:00","Col·lisió frontal","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"81/2019","2019-02-25","2019","2","Dilluns","06:50:00","Atropellament","2","Les Torres","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"82/2019","2019-02-25","2019","2","Dilluns","13:30:00","Xoc sense sortida de via","1","Can Barceló - Vallespark","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"83/2019","2019-02-25","2019","2","Dilluns","13:30:00","Xoc sense sortida de via","1","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"84/2019","2019-02-25","2019","2","Dilluns","18:06:00","Atropellament","2","Les Torres","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"85/2019","2019-02-26","2019","2","Dimarts","07:55:00","Envestida","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"86/2019","2019-02-26","2019","2","Dimarts","08:19:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"87/2019","2019-02-26","2019","2","Dimarts","11:45:00","Xoc sense sortida de via","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"88/2019","2019-02-26","2019","2","Dimarts","12:15:00","Sortida de via amb caiguda, bolcada, xoc","1","Can Vallhonrat","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"89/2019","2019-02-27","2019","2","Dimecres","09:45:00","Xoc sense sortida de via","1","Castellnou - Can Mir","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"90/2019","2019-02-27","2019","2","Dimecres","12:10:00","Atropellament","2","El Mercat","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"91/2019","2019-02-27","2019","2","Dimecres","16:28:00","Fregament negatiu (mateix sentit)","2","Sector Z","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"92/2019","2019-02-27","2019","2","Dimecres","21:20:00","Envestida","2","El Mercat","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"93/2019","2019-02-28","2019","2","Dijous","09:40:00","Xoc sense sortida de via","3","Sant Muç","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"98/2019","2019-03-01","2019","3","Divendres","12:55:00","Encalç","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"94/2019","2019-03-01","2019","3","Divendres","16:20:00","Xoc sense sortida de via","1","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"95/2019","2019-03-01","2019","3","Divendres","17:00:00","Xoc sense sortida de via","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"96/2019","2019-03-02","2019","3","Dissabte","05:50:00","Xoc sense sortida de via","3","Zona Nord","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"96/2019","2019-03-02","2019","3","Dissabte","05:50:00","Xoc sense sortida de via","3","Zona Nord - La Serreta","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"97/2019","2019-03-02","2019","3","Dissabte","17:05:00","Xoc sense sortida de via","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"99/2019","2019-03-03","2019","3","Diumenge","04:50:00","Xoc sense sortida de via","3","Ca n'Alzamora","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"100/2019","2019-03-05","2019","3","Dimarts","15:00:00","Xoc sense sortida de via","2","25 de Setembre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"101/2019","2019-03-06","2019","3","Dimecres","16:00:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"103/2019","2019-03-06","2019","3","Dimecres","18:24:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"102/2019","2019-03-07","2019","3","Dijous","07:54:00","Atropellament","2","Sant Jordi Parc","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"104/2019","2019-03-08","2019","3","Divendres","10:50:00","Sortida de via amb caiguda, bolcada, xoc","4","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"105/2019","2019-03-08","2019","3","Divendres","17:40:00","Fregament negatiu (mateix sentit)","3","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"106/2019","2019-03-10","2019","3","Diumenge","00:58:00","Múltiple","3","Can Fatjó","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"107/2019","2019-03-10","2019","3","Diumenge","13:15:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"108/2019","2019-03-11","2019","3","Dilluns","08:30:00","Atropellament","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"109/2019","2019-03-12","2019","3","Dimarts","13:50:00","Col·lisió frontal","3","Sant Muç","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"110/2019","2019-03-13","2019","3","Dimecres","13:50:00","Col·lisió frontal","2","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"111/2019","2019-03-15","2019","3","Divendres","07:05:00","Xoc sense sortida de via","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"112/2019","2019-03-15","2019","3","Divendres","09:00:00","Xoc sense sortida de via","2","Plana de Can Bertran","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"113/2019","2019-03-15","2019","3","Divendres","14:15:00","Fregament negatiu (mateix sentit)","2","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"114/2019","2019-03-15","2019","3","Divendres","21:33:00","Envestida","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"115/2019","2019-03-16","2019","3","Dissabte","02:50:00","Envestida","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"116/2019","2019-03-16","2019","3","Dissabte","17:30:00","Xoc sense sortida de via","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"117/2019","2019-03-17","2019","3","Diumenge","11:35:00","Fregament negatiu (mateix sentit)","4","El Mercat","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"120/2019","2019-03-19","2019","3","Dimarts","09:30:00","Xoc sense sortida de via","1","Sant Jordi Parc","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"118/2019","2019-03-19","2019","3","Dimarts","14:05:00","Col·lisió frontal","2","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"118/2019","2019-03-19","2019","3","Dimarts","14:05:00","Col·lisió frontal","2","Zona Nord - La Serreta","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"119/2019","2019-03-19","2019","3","Dimarts","16:20:00","Xoc sense sortida de via","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"121/2019","2019-03-20","2019","3","Dimecres","12:45:00","Envestida","2","El Mercat","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"122/2019","2019-03-20","2019","3","Dimecres","19:00:00","Envestida","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"123/2019","2019-03-22","2019","3","Divendres","17:48:00","Col·lisió frontal","2","Sant Muç","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"124/2019","2019-03-24","2019","3","Diumenge","12:20:00","Xoc sense sortida de via","3","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"125/2019","2019-03-24","2019","3","Diumenge","16:24:00","Atropellament","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"126/2019","2019-03-25","2019","3","Dilluns","09:50:00","Col·lisió frontal","2","El Mercat","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"127/2019","2019-03-26","2019","3","Dimarts","14:25:00","Xoc sense sortida de via","3","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"127/2019","2019-03-26","2019","3","Dimarts","14:25:00","Xoc sense sortida de via","3","Zona Nord - La Serreta","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"128/2019","2019-03-27","2019","3","Dimecres","07:00:00","Atropellament","2","Can Rosés","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"129/2019","2019-03-27","2019","3","Dimecres","07:25:00","Múltiple","3","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"130/2019","2019-03-27","2019","3","Dimecres","08:00:00","Envestida","2","Can Rosés","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"131/2019","2019-03-27","2019","3","Dimecres","09:50:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"131/2019","2019-03-27","2019","3","Dimecres","09:50:00","Envestida","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"132/2019","2019-03-28","2019","3","Dijous","20:10:00","Múltiple","3","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"133/2019","2019-03-30","2019","3","Dissabte","02:25:00","Sortida de via amb caiguda, bolcada, xoc","1","Can Rosés","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"134/2019","2019-04-01","2019","4","Dilluns","09:04:00","Sortida de via amb xoc o col·lisió","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.487492","2.035582","POINT (419491.048 4593324.45)"
"135/2019","2019-04-02","2019","4","Dimarts","07:09:00","Xoc sense sortida de via","1","Sant Muç","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.506938","2.032653","POINT (419270.691 4595486.16)"
"136/2019","2019-04-02","2019","4","Dimarts","15:05:00","Xoc sense sortida de via","1","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.501385","2.036464","POINT (419581.853919 4594866.08561)"
"137/2019","2019-04-02","2019","4","Dimarts","18:00:00","Envestida","2","Sector Z","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.485804","2.040716","POINT (419917.537 4593132.3)"
"138/2019","2019-04-03","2019","4","Dimecres","09:10:00","Fregament positiu (diferent sentit)","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.495719","2.031055","POINT (419123.361855 4594242.090001)"
"142/2019","2019-04-03","2019","4","Dimecres","15:35:00","Envestida","2","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.505065","2.038251","POINT (419735.513067 4595272.969764)"
"139/2019","2019-04-04","2019","4","Dijous","16:15:00","Envestida","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.498766","2.039074","POINT (419796.439094 4594572.891352)"
"140/2019","2019-04-06","2019","4","Dissabte","18:00:00","Fregament negatiu (mateix sentit)","2","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.506818","2.03585","POINT (419537.364 4595469.8)"
"141/2019","2019-04-08","2019","4","Dilluns","08:45:00","Xoc sense sortida de via","2","Les Torres","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.48438","2.033592","POINT (419321.082744 4592980.825282)"
"143/2019","2019-04-08","2019","4","Dilluns","18:05:00","Encalç","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.489951","2.029166","POINT (418958.517 4593603.47)"
"144/2019","2019-04-09","2019","4","Dimarts","08:15:00","Sortida de via amb xoc o col·lisió","1","Sant Muç","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.503178","2.013953","POINT (417705.284 4595086.32)"
"145/2019","2019-04-09","2019","4","Dimarts","16:22:00","Xoc sense sortida de via","1","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.505685","2.039187","POINT (419814.43 4595340.92)"
