ANY,DATA,"DIA_SETMANA","TORN","HORA","OFICINA","CUA",CITA_PREVIA,"CANAL_CITA_PREVIA",TEMPS_ESPERA,TEMPS_ATENCIO,N_TRAMITS_X_VISITA,"CODI_ENS","NOM_ENS"
"2025","2025/01/14","Dimarts","Matí","13","OAC","Justificants padró","0","Canal de la cita desconegut","10","454","1","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Matí","13","OAC","OAC-Cita prèvia","1","Portal web","88","1972","1","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Matí","13","OAC","OAC-Cita prèvia","1","Portal web","41","1136","1","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Matí","13","OAC","OAC-Cita prèvia","1","Portal web","7","1317","3","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Matí","13","OAC","OAC-Cita prèvia","1","Portal web","16","232","2","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Matí","13","OAC","OAC-Tràmit sense cita prèvia","0","Canal de la cita desconegut","1469","255","1","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Tarda","16","OAC","Justificants padró","0","Canal de la cita desconegut","9","144","1","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Tarda","16","OAC","Justificants padró","0","Canal de la cita desconegut","350","79","1","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Tarda","16","OAC","Justificants padró","0","Canal de la cita desconegut","9","373","2","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Tarda","16","OAC","OAC-Cita prèvia","1","Portal web","14","902","2","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Tarda","16","OAC","OAC-Cita prèvia","1","Portal web","8","243","2","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Tarda","16","OAC","OAC-Cita prèvia","1","Portal web","30","1849","1","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Tarda","16","OAC","OAC-Cita prèvia","1","Portal web","9","352","2","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Tarda","16","OAC","OAC-Cita prèvia","1","Presencial","10","737","3","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Tarda","16","OAC","OAC-Cita prèvia","1","Portal web","11","608","2","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Tarda","16","OAC","OAC-Cita prèvia","1","Portal web","674","1053","1","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Tarda","17","OAC","Justificants padró","0","Canal de la cita desconegut","15","223","1","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Tarda","17","OAC","Justificants padró","0","Canal de la cita desconegut","14","195","1","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Tarda","17","OAC","OAC-Cita prèvia","1","Portal web","12","832","2","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Tarda","17","OAC","OAC-Cita prèvia","1","Portal web","10","287","1","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Tarda","17","OAC","OAC-Cita prèvia","1","Portal web","9","424","1","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Tarda","17","OAC","OAC-Cita prèvia","1","Portal web","9","746","2","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Tarda","17","OAC","OAC-Cita prèvia","1","Presencial","13","413","3","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Tarda","17","OAC","OAC-Cita prèvia","1","Portal web","15","688","5","818460009","Ajuntament de Rubí"
"2025","2025/01/14","Dimarts","Tarda","17","OAC","OAC-Cita prèvia","1","Portal web","247","1445","5","818460009","Ajuntament de Rubí"
