ID_APLICACIO,"APLICACIO","DESC_APLICACIO",EXERCICI,"ORGANIC","ALIAS_PROGRAMA","ECONOMIC",ORG_COD_AREA_ORGANIC,"ORG_AREA_ORGANIC","ORG_COD_ORGANIC","ORG_ORGANIC","ECO_COD_CAPITOL","ECO_CAPITOL","ECO_COD_ARTICLE","ECO_ARTICLE","ECO_COD_CONCEPTE","ECO_CONCEPTE","ECO_COD_SUB_CONCEPTE","ECO_SUB_CONCEPTE",PREVISIONS_INICIALS,PREVISIONS_DEFINITIVES,MODIFICACIO_PREVISIONS,AUGMENT_PREVISIONS,DISMINUCIO_PREVISIONS,DRETS_RECONEGUTS_TOTALS,DRETS_RECONEGUTS_NETS,DRETS_ANULATS,RECAUDACIO_LIQUIDA,DEVOLUCIONS_INGRES,PERCENTATGE_EXECUCIO,DATA_ACTUALITZACIO,"CODI_ENS","NOM_ENS"
"880962608","2014-15111-39100","Multes per infraccions urbanístiques.,","2014","15111","111","39100","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","391","MULTES.","39100","MULTES PER INFRACCIONS URBANÍSTIQUES.","20000.00","20000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"90863277","2014-15112-39100","Multes coercitives urbanisme","2014","15112","111","39100","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","391","MULTES.","39100","MULTES PER INFRACCIONS URBANÍSTIQUES.","20000.00","20000.00","0.00","0.00","0.00","96500.00","93200.00","3300.00","8683.67","0.00","466","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"3887026400","2014-1511-32100","Taxes per llicències urbanístiques","2014","1511","111","32100","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","32","TAXES PER LA REALIZAC DE ACTIVID DE COMPETÈNCIA LOCAL.","321","LLICÈNCIES URBANÍSTIQUES.","32100","MERCADAL","170000.00","170000.00","0.00","0.00","0.00","318642.35","299464.26","19178.09","283655.06","13809.64","176.2","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"1890930914","2014-1511-32903","Llicència d'obertures d'establiments","2014","1511","111","32903","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","32","TAXES PER LA REALIZAC DE ACTIVID DE COMPETÈNCIA LOCAL.","329","ALTRES TAXES PER LA REALIZAC DE ACTIVID DE COMPET LOCAL","32903","LLICÈNCIA D'OBERTURES D'ESTABLIMENTS","188870.00","188870.00","0.00","0.00","0.00","364011.33","355422.96","8588.37","305564.35","1947.51","188.2","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"2736618777","2014-15113-39100","Multes de protecció de la legalitat","2014","15113","111","39100","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","391","MULTES.","39100","MULTES PER INFRACCIONS URBANÍSTIQUES.","15000.00","15000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"3781979304","2014-1511-39190","Multes infraccions activitats","2014","1511","111","39190","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","391","MULTES.","39190","ALTRES MULTES I SANCIONS.","20000.00","20000.00","0.00","0.00","0.00","59467.49","59467.49","0.00","18285.96","0.00","297.3","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"969949760","2014-1511-39904","Execucions subsidiàries (relacionada amb despesa)","2014","1511","111","39904","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","399","ALTRES INGRESSOS DIVERSOS.","39904","EXECUCIONS SUBSIDIÀRIES (RELACIONADA AMB DESPESA)","0.00","0.00","0.00","0.00","0.00","424.80","424.80","0.00","424.80","0.00","0","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"3344786951","2014-1511-46149","DIBA, Adquisició de sonòmetres, Masia Can Serra","2014","1511","111","46149","0","-","-","-","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46149","SUBVENCIONS DIPUTACIÓ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"2639094135","2014-1511-76100","DIBA - adquisició de sonòmetres Masia Can Serra","2014","1511","111","76100","0","-","-","-","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76100","SUBVENCIÓ DIPUTACIÓ PLA XARXA DE GOVERNS LOCALS","0.00","9594.00","9594.00","9594.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"1847272177","2014-1520-75080","GENCAT - Llei de Barris El Pinar","2014","1520","111","75080","0","-","-","-","7","TRANSFERÈNCIES DE CAPITAL.","75","DE COMUNITATS AUTÒNOMES.","750","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","75080","ALTRES TRANSFERÈNCIES DE CAPITAL DE LA ADMÓN GNRAL DE LA C.A","0.00","331781.30","331781.30","331781.30","0.00","67959.00","67959.00","0.00","0.00","0.00","20.5","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"3048566048","2014-1520-76100","DIBA, Adequació habitatge per a situacions d'emergència","2014","1520","111","76100","0","-","-","-","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76100","SUBVENCIÓ DIPUTACIÓ PLA XARXA DE GOVERNS LOCALS","0.00","10000.00","10000.00","10000.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"775000360","2014-1550-29000","Impost sobre construccions, instal·lacions i obres","2014","1550","111","29000","0","-","-","-","2","IMPOSTOS INDIRECTES.","29","ALTRES IMPOSTOS INDIRECTES.","290","IMPOST SOBRE CONSTRUCCIONS, INSTAL·LACIONS I OBRES.","29000","IMPTO.S/CONSTRUCCIONES, INSTALAC. Y OBRA","22000.00","22000.00","0.00","0.00","0.00","14923.89","14923.89","0.00","7133.03","0.00","67.8","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"2078666784","2014-1550-33400","Taxa obertura de rases","2014","1550","111","33400","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","33","TAXES PER UTILIZAC PRIVAT O EL APROVECH ESP DEL DOM PÚB LOC","334","TAXA PER OBERTURA DE CALES I RASES.","33400","OBERTURA DE RASES (CANALITZACIONS)","70000.00","70000.00","0.00","0.00","0.00","54660.00","54660.00","0.00","18243.50","0.00","78.1","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"1692281832","2014-1550-75080","PUOSC-Urbanització C. Nou","2014","1550","111","75080","0","-","-","-","7","TRANSFERÈNCIES DE CAPITAL.","75","DE COMUNITATS AUTÒNOMES.","750","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","75080","ALTRES TRANSFERÈNCIES DE CAPITAL DE LA ADMÓN GNRAL DE LA C.A","103967.01","103967.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"3211813945","2014-1550-76100","Subvenció Diputació Pla Xarxa de Governs Locals","2014","1550","111","76100","0","-","-","-","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76100","SUBVENCIÓ DIPUTACIÓ PLA XARXA DE GOVERNS LOCALS","789110.00","1069818.34","280708.34","280708.34","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"3363263663","2014-1550-76101","DIBA - Programa complementari inversions financ. sostenibles","2014","1550","111","76101","0","-","-","-","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76101","SUBVENCIÓ","0.00","181595.72","181595.72","181595.72","0.00","90797.86","90797.86","0.00","90797.86","0.00","50","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"1367213333","2014-1550-76102","DIBA - Programa complementari inversions financ. sostenibles","2014","1550","111","76102","0","-","-","-","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76102","SUBVENCIÓ REFORMA MASIA CAN SERRA","0.00","119512.35","119512.35","119512.35","0.00","59756.18","59756.18","0.00","59756.18","0.00","50","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"645477763","2014-1550-76103","DIBA - Programa complementari inversions financ. sostenibles","2014","1550","111","76103","0","-","-","-","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76103","DE DIPUTACIONS, CONSELLS O CABILDOS.","0.00","191154.64","191154.64","191154.64","0.00","95577.32","95577.32","0.00","95577.32","0.00","50","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"2214096526","2014-1551-32902","Llicències d'autotaxis i vehicles de lloguer,,","2014","1551","111","32902","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","32","TAXES PER LA REALIZAC DE ACTIVID DE COMPETÈNCIA LOCAL.","329","ALTRES TAXES PER LA REALIZAC DE ACTIVID DE COMPET LOCAL","32902","LLICÈNCIES D'AUTOTAXIS I VEHICLES DE LLOGUER","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"2297904130","2014-1551-35001","CE Carrer Aneto i Altres","2014","1551","111","35001","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","35","CONTRIBUCIONS ESPECIALS.","350","PER A L'EXECUCIÓ D'OBRES.","35001","CE CARRER ANETO I ALTRES","0.00","60739.58","60739.58","60739.58","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"2763500504","2014-1551-35035","Contribucions especials carrer Guatlla","2014","1551","111","35035","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","35","CONTRIBUCIONS ESPECIALS.","350","PER A L'EXECUCIÓ D'OBRES.","35035","CONTRIBUCIONS ESPECIALS","0.00","50736.04","50736.04","50736.04","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"3797451219","2014-1552-35034","CE sector 38 Ximelis","2014","1552","111","35034","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","35","CONTRIBUCIONS ESPECIALS.","350","PER A L'EXECUCIÓ D'OBRES.","35034","CONTRIBUCIONS ESPECIALS","0.00","401319.26","401319.26","401319.26","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"1586828960","2014-1620-30200","Taxa per recollida domiciliària d'escombraries","2014","1620","111","30200","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","30","TAXES PER LA PRESTACIÓ DE SERVEIS PÚBLICS BÀSICS.","302","SERVEI DE RECOLLIDA D'ESCOMBRARIES.","30200","TAXA PER RECOLLIDA DOMICILIÀRIA D'ESCOMBRARIES","3290880.56","3290880.56","0.00","0.00","0.00","3410336.96","3363503.24","46833.72","3154721.32","10082.07","102.2","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"697443894","2014-1620-30201","Taxa per recollida d'escombraries industrial i cial.","2014","1620","111","30201","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","30","TAXES PER LA PRESTACIÓ DE SERVEIS PÚBLICS BÀSICS.","302","SERVEI DE RECOLLIDA D'ESCOMBRARIES.","30201","TAXA PER RECOLLIDA D'ESCOMBRARIES INDUSTRIAL I CIAL.","555505.77","555505.77","0.00","0.00","0.00","727175.74","674768.61","52407.13","543595.01","24539.92","121.5","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"2962978700","2014-1620-30202","Taxa pel servei de deixalleria","2014","1620","111","30202","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","30","TAXES PER LA PRESTACIÓ DE SERVEIS PÚBLICS BÀSICS.","302","SERVEI DE RECOLLIDA D'ESCOMBRARIES.","30202","DESCRIPCIÓN ECONÓMICA","27000.00","27000.00","0.00","0.00","0.00","31877.57","31877.57","0.00","31877.57","0.00","118.1","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
"1599569047","2014-1620-30300","Prestació de servei recollida d'envasos","2014","1620","111","30300","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","30","TAXES PER LA PRESTACIÓ DE SERVEIS PÚBLICS BÀSICS.","303","SERVEI DE TRACTAMENT DE RESIDUS.","30300","PRESTACIÓ DE SERVEI RECOLLIDA D'ENVASOS","260000.00","260000.00","0.00","0.00","0.00","339545.32","339545.32","0.00","339545.32","0.00","130.6","2024/09/04 02:37:57.550","818460009","Ajuntament de Rubí"
