ANY,"ANY_TRIMESTRE",TRIMESTRE,"ANY_MES",MES,"MES_NOM","DISTRICTE","SECCIO","DISTRICTE_SECCIO",CONSUM_KWH,"CODI_ENS","NOM_ENS"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 04","Secció 5","Districte 04 / Secció 5","139059.85","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 04","Secció 6","Districte 04 / Secció 6","95210.50","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 04","Secció 7","Districte 04 / Secció 7","158322.49","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 04","Secció 8","Districte 04 / Secció 8","83930.93","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 04","Secció 9","Districte 04 / Secció 9","79958.37","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 04","Secció 10","Districte 04 / Secció 10","179597.46","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 04","Secció 11","Districte 04 / Secció 11","158020.40","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 04","Secció 12","Districte 04 / Secció 12","122578.36","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 04","Secció 13","Districte 04 / Secció 13","153839.94","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 04","Secció 14","Districte 04 / Secció 14","117799.50","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 04","Secció 15","Districte 04 / Secció 15","115210.86","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 04","Secció 16","Districte 04 / Secció 16","124191.87","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 04","Secció 18","Districte 04 / Secció 18","132453.51","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 04","Secció 19","Districte 04 / Secció 19","104517.93","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 04","Secció 20","Districte 04 / Secció 20","106197.13","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 04","Secció 21","Districte 04 / Secció 21","163183.34","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 04","Secció 22","Districte 04 / Secció 22","174731.34","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 01","Secció 4","Districte 01 / Secció 4","3378.26","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 02","Secció 4","Districte 02 / Secció 4","98427.58","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 02","Secció 5","Districte 02 / Secció 5","30246.25","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 02","Secció 6","Districte 02 / Secció 6","1786.10","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 03","Secció 9","Districte 03 / Secció 9","151630.65","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 04","Secció 23","Districte 04 / Secció 23","118076.45","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 04","Secció 24","Districte 04 / Secció 24","84860.80","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 04","Secció 25","Districte 04 / Secció 25","91694.91","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-05","5","Maig","Districte 04","Secció 26","Districte 04 / Secció 26","105250.83","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte Desconegut","Secció Desconeguda","Districte/Secció Desconegut","13367323.77","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 01","Secció 1","Districte 01 / Secció 1","49482.87","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 01","Secció 2","Districte 01 / Secció 2","109194.81","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 01","Secció 3","Districte 01 / Secció 3","96027.44","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 02","Secció 1","Districte 02 / Secció 1","49320.67","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 02","Secció 3","Districte 02 / Secció 3",,"818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 03","Secció 1","Districte 03 / Secció 1","108086.16","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 03","Secció 3","Districte 03 / Secció 3","67002.12","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 03","Secció 4","Districte 03 / Secció 4","147809.14","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 03","Secció 5","Districte 03 / Secció 5","233461.13","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 03","Secció 6","Districte 03 / Secció 6","191180.35","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 03","Secció 7","Districte 03 / Secció 7","195831.34","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 03","Secció 8","Districte 03 / Secció 8","11741.57","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 1","Districte 04 / Secció 1","101952.78","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 2","Districte 04 / Secció 2","122441.44","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 3","Districte 04 / Secció 3","77133.34","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 4","Districte 04 / Secció 4","10191.30","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 5","Districte 04 / Secció 5","151361.43","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 6","Districte 04 / Secció 6","94731.72","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 7","Districte 04 / Secció 7","160067.46","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 8","Districte 04 / Secció 8","83623.02","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 9","Districte 04 / Secció 9","79694.42","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 10","Districte 04 / Secció 10","174366.91","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 11","Districte 04 / Secció 11","161853.69","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 12","Districte 04 / Secció 12","127287.92","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 13","Districte 04 / Secció 13","151864.59","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 14","Districte 04 / Secció 14","123136.91","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 15","Districte 04 / Secció 15","118062.02","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 16","Districte 04 / Secció 16","126705.30","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 18","Districte 04 / Secció 18","142102.13","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 19","Districte 04 / Secció 19","109965.30","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 20","Districte 04 / Secció 20","107127.81","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 21","Districte 04 / Secció 21","171981.50","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 22","Districte 04 / Secció 22","185927.17","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 01","Secció 4","Districte 01 / Secció 4","3031.86","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 02","Secció 4","Districte 02 / Secció 4","101267.14","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 02","Secció 5","Districte 02 / Secció 5","27871.80","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 02","Secció 6","Districte 02 / Secció 6","1848.47","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 03","Secció 9","Districte 03 / Secció 9","157570.93","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 23","Districte 04 / Secció 23","117885.76","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 24","Districte 04 / Secció 24","87668.03","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 25","Districte 04 / Secció 25","102444.42","818460009","Ajuntament de Rubí"
"2018","2018-Q2","2","2018-06","6","Juny","Districte 04","Secció 26","Districte 04 / Secció 26","102405.89","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte Desconegut","Secció Desconeguda","Districte/Secció Desconegut","14305739.69","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 01","Secció 1","Districte 01 / Secció 1","53642.49","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 01","Secció 2","Districte 01 / Secció 2","121445.12","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 01","Secció 3","Districte 01 / Secció 3","109111.31","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 02","Secció 1","Districte 02 / Secció 1","55905.73","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 02","Secció 3","Districte 02 / Secció 3",,"818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 03","Secció 1","Districte 03 / Secció 1","118692.49","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 03","Secció 3","Districte 03 / Secció 3","75728.37","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 03","Secció 4","Districte 03 / Secció 4","173033.80","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 03","Secció 5","Districte 03 / Secció 5","269975.52","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 03","Secció 6","Districte 03 / Secció 6","216356.76","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 03","Secció 7","Districte 03 / Secció 7","224793.60","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 03","Secció 8","Districte 03 / Secció 8","12052.73","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 1","Districte 04 / Secció 1","122455.78","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 2","Districte 04 / Secció 2","140623.40","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 3","Districte 04 / Secció 3","88912.97","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 4","Districte 04 / Secció 4","11299.17","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 5","Districte 04 / Secció 5","178392.07","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 6","Districte 04 / Secció 6","109085.00","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 7","Districte 04 / Secció 7","179637.73","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 8","Districte 04 / Secció 8","94050.05","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 9","Districte 04 / Secció 9","93504.04","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 10","Districte 04 / Secció 10","192323.40","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 11","Districte 04 / Secció 11","183251.75","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 12","Districte 04 / Secció 12","146530.04","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 13","Districte 04 / Secció 13","165606.73","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 14","Districte 04 / Secció 14","144161.79","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 15","Districte 04 / Secció 15","133528.71","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 16","Districte 04 / Secció 16","140990.14","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 18","Districte 04 / Secció 18","163307.59","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 19","Districte 04 / Secció 19","121574.29","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 20","Districte 04 / Secció 20","122290.30","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 21","Districte 04 / Secció 21","201897.30","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 22","Districte 04 / Secció 22","219933.24","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 01","Secció 4","Districte 01 / Secció 4","3409.93","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 02","Secció 4","Districte 02 / Secció 4","112040.76","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 02","Secció 5","Districte 02 / Secció 5","29859.23","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 02","Secció 6","Districte 02 / Secció 6","2269.78","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 03","Secció 9","Districte 03 / Secció 9","186124.51","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 23","Districte 04 / Secció 23","137318.75","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 24","Districte 04 / Secció 24","104241.73","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 25","Districte 04 / Secció 25","132473.79","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-07","7","Juliol","Districte 04","Secció 26","Districte 04 / Secció 26","115356.18","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte Desconegut","Secció Desconeguda","Districte/Secció Desconegut","10997541.54","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 01","Secció 1","Districte 01 / Secció 1","51713.68","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 01","Secció 2","Districte 01 / Secció 2","121290.38","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 01","Secció 3","Districte 01 / Secció 3","99189.09","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 02","Secció 1","Districte 02 / Secció 1","54177.96","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 02","Secció 3","Districte 02 / Secció 3",,"818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 03","Secció 1","Districte 03 / Secció 1","103247.95","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 03","Secció 3","Districte 03 / Secció 3","70920.03","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 03","Secció 4","Districte 03 / Secció 4","171423.96","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 03","Secció 5","Districte 03 / Secció 5","257371.71","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 03","Secció 6","Districte 03 / Secció 6","201696.86","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 03","Secció 7","Districte 03 / Secció 7","208828.49","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 03","Secció 8","Districte 03 / Secció 8","12462.00","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 1","Districte 04 / Secció 1","114448.12","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 2","Districte 04 / Secció 2","133711.26","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 3","Districte 04 / Secció 3","81903.61","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 4","Districte 04 / Secció 4","10769.36","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 5","Districte 04 / Secció 5","161338.70","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 6","Districte 04 / Secció 6","101722.41","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 7","Districte 04 / Secció 7","170347.59","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 8","Districte 04 / Secció 8","89337.85","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 9","Districte 04 / Secció 9","85827.53","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 10","Districte 04 / Secció 10","178543.38","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 11","Districte 04 / Secció 11","170040.83","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 12","Districte 04 / Secció 12","134525.14","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 13","Districte 04 / Secció 13","148379.01","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 14","Districte 04 / Secció 14","131593.72","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 15","Districte 04 / Secció 15","118704.93","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 16","Districte 04 / Secció 16","128683.67","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 18","Districte 04 / Secció 18","148239.73","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 19","Districte 04 / Secció 19","120080.42","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 20","Districte 04 / Secció 20","114989.46","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 21","Districte 04 / Secció 21","166533.87","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 22","Districte 04 / Secció 22","198324.52","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 01","Secció 4","Districte 01 / Secció 4","3523.13","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 02","Secció 4","Districte 02 / Secció 4","100098.53","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 02","Secció 5","Districte 02 / Secció 5","27974.66","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 02","Secció 6","Districte 02 / Secció 6","2378.39","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 03","Secció 9","Districte 03 / Secció 9","168713.94","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 23","Districte 04 / Secció 23","131281.95","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 24","Districte 04 / Secció 24","94918.50","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 25","Districte 04 / Secció 25","117054.52","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-08","8","Agost","Districte 04","Secció 26","Districte 04 / Secció 26","108554.31","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte Desconegut","Secció Desconeguda","Districte/Secció Desconegut","12877935.39","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 01","Secció 1","Districte 01 / Secció 1","48062.53","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 01","Secció 2","Districte 01 / Secció 2","108610.48","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 01","Secció 3","Districte 01 / Secció 3","91019.20","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 02","Secció 1","Districte 02 / Secció 1","51414.77","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 02","Secció 3","Districte 02 / Secció 3",,"818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 03","Secció 1","Districte 03 / Secció 1","90570.08","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 03","Secció 3","Districte 03 / Secció 3","63760.68","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 03","Secció 4","Districte 03 / Secció 4","143108.57","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 03","Secció 5","Districte 03 / Secció 5","227035.67","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 03","Secció 6","Districte 03 / Secció 6","180173.20","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 03","Secció 7","Districte 03 / Secció 7","183727.59","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 03","Secció 8","Districte 03 / Secció 8","11495.02","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 04","Secció 1","Districte 04 / Secció 1","101184.37","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 04","Secció 2","Districte 04 / Secció 2","119409.10","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 04","Secció 3","Districte 04 / Secció 3","74445.07","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 04","Secció 4","Districte 04 / Secció 4","9179.95","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 04","Secció 5","Districte 04 / Secció 5","140956.86","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 04","Secció 6","Districte 04 / Secció 6","92706.62","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 04","Secció 7","Districte 04 / Secció 7","155805.05","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 04","Secció 8","Districte 04 / Secció 8","81801.17","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 04","Secció 9","Districte 04 / Secció 9","75499.46","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 04","Secció 10","Districte 04 / Secció 10","163820.38","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 04","Secció 11","Districte 04 / Secció 11","157636.09","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 04","Secció 12","Districte 04 / Secció 12","121165.77","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 04","Secció 13","Districte 04 / Secció 13","146482.07","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 04","Secció 14","Districte 04 / Secció 14","117239.43","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 04","Secció 15","Districte 04 / Secció 15","109756.45","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 04","Secció 16","Districte 04 / Secció 16","121301.69","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 04","Secció 18","Districte 04 / Secció 18","135165.28","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 04","Secció 19","Districte 04 / Secció 19","103244.61","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 04","Secció 20","Districte 04 / Secció 20","103993.81","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 04","Secció 21","Districte 04 / Secció 21","162841.53","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 04","Secció 22","Districte 04 / Secció 22","177173.21","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 01","Secció 4","Districte 01 / Secció 4","3260.87","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 02","Secció 4","Districte 02 / Secció 4","92907.87","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 02","Secció 5","Districte 02 / Secció 5","24725.54","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 02","Secció 6","Districte 02 / Secció 6","1791.03","818460009","Ajuntament de Rubí"
"2018","2018-Q3","3","2018-09","9","Setembre","Districte 03","Secció 9","Districte 03 / Secció 9","149685.75","818460009","Ajuntament de Rubí"
