ID_APLICACIO,"APLICACIO","DESC_APLICACIO",EXERCICI,"ORGANIC","ALIAS_PROGRAMA","ECONOMIC",ORG_COD_AREA_ORGANIC,"ORG_AREA_ORGANIC","ORG_COD_ORGANIC","ORG_ORGANIC","ECO_COD_CAPITOL","ECO_CAPITOL","ECO_COD_ARTICLE","ECO_ARTICLE","ECO_COD_CONCEPTE","ECO_CONCEPTE","ECO_COD_SUB_CONCEPTE","ECO_SUB_CONCEPTE",PREVISIONS_INICIALS,PREVISIONS_DEFINITIVES,MODIFICACIO_PREVISIONS,AUGMENT_PREVISIONS,DISMINUCIO_PREVISIONS,DRETS_RECONEGUTS_TOTALS,DRETS_RECONEGUTS_NETS,DRETS_ANULATS,RECAUDACIO_LIQUIDA,DEVOLUCIONS_INGRES,PERCENTATGE_EXECUCIO,DATA_ACTUALITZACIO,"CODI_ENS","NOM_ENS"
"160744746","2019-1U005-45050","GENCAT - AODL","2019","1U005","111","45050","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U005","ÀREA DE DESENVOLUPAMENT LOCAL","4","TRANSFERÈNCIA CORRENTS.","45","DE COMUNITATS AUTÒNOMES.","450","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","45050","TRAN CTES EN CUMPL CONV LES SEVES AMB C.A EN MAT EM I DESARR","0.00","0.00","0.00","0.00","0.00","5409.11","5409.11","0.00","5409.11","0.00","0","2024/09/04 02:37:59.316","818460009","Ajuntament de Rubí"
"3383766151","2019-1U015-33906","Lloguer d'espais RUBI FORMA","2019","1U015","111","33906","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U015","OFICINA DE SERVEI A L'EMPRESA","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","33","TAXES PER UTILIZAC PRIVAT O EL APROVECH ESP DEL DOM PÚB LOC","339","ALTRES TAXES PER UTILITZACIÓ PRIVATIVA DEL DOMINI PÚBLIC.","33906","LLOGUER D'ESPAIS RUBI+D","500.00","500.00","0.00","0.00","0.00","4415.40","4415.40","0.00","4415.40","0.00","883.1","2024/09/04 02:37:59.316","818460009","Ajuntament de Rubí"
"3309225396","2019-1U015-45050","GENCAT - Subv OSE","2019","1U015","111","45050","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U015","OFICINA DE SERVEI A L'EMPRESA","4","TRANSFERÈNCIA CORRENTS.","45","DE COMUNITATS AUTÒNOMES.","450","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","45050","TRAN CTES EN CUMPL CONV LES SEVES AMB C.A EN MAT EM I DESARR","0.00","0.00","0.00","0.00","0.00","3727.65","3727.65","0.00","3727.65","0.00","0","2024/09/04 02:37:59.316","818460009","Ajuntament de Rubí"
"421197393","2019-1U015-46133","DIBA - Polítiques de teixit productiu OSE","2019","1U015","111","46133","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U015","OFICINA DE SERVEI A L'EMPRESA","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46133","DIBA - SUBVENCIONS","90000.00","90000.00","0.00","0.00","0.00","198277.20","198277.20","0.00","198277.20","0.00","220.3","2024/09/04 02:37:59.316","818460009","Ajuntament de Rubí"
"2960187932","2019-1U015-79700","FEDER - Plataforma digital serveis Rubí Empresa","2019","1U015","111","79700","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U015","OFICINA DE SERVEI A L'EMPRESA","7","TRANSFERÈNCIES DE CAPITAL.","79","DE L'EXTERIOR.","797","ALTRES TRANSFERÈNCIES DE LA UNIÓ EUROPEA.","79700","ALTRES TRANSFERÈNCIES DE LA UNIÓ EUROPEA.","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/04 02:37:59.316","818460009","Ajuntament de Rubí"
"1609948250","2019-1U016-46132","DIBA - Ajuts Dinamització teixit comercial","2019","1U016","111","46132","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46132","DIBA-AJUTS IMPLANTAR MESURES DINAMITZACIÓ COMERCIAL (COMERÇ)","11500.00","11500.00","0.00","0.00","0.00","11500.00","11500.00","0.00","11500.00","0.00","100","2024/09/04 02:37:59.316","818460009","Ajuntament de Rubí"
"1995385971","2019-1U053-32500","MERCAT.Expedició de documents","2019","1U053","111","32500","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U053","MERCAT","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","32","TAXES PER LA REALIZAC DE ACTIVID DE COMPETÈNCIA LOCAL.","325","TAXA PER EXPEDICIÓ DE DOCUMENTS.","32500","EXPEDICIÓ DE DOCUMENTS","500.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/04 02:37:59.316","818460009","Ajuntament de Rubí"
"2023231758","2019-1U053-32904","MERCAT.Serveis de mercat","2019","1U053","111","32904","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U053","MERCAT","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","32","TAXES PER LA REALIZAC DE ACTIVID DE COMPETÈNCIA LOCAL.","329","ALTRES TAXES PER LA REALIZAC DE ACTIVID DE COMPET LOCAL","32904","SERVEIS DE MERCAT","420000.00","420000.00","0.00","0.00","0.00","335806.30","334939.32","866.98","266750.46","0.00","79.7","2024/09/04 02:37:59.316","818460009","Ajuntament de Rubí"
"1581310920","2019-1U053-33903","COMERÇ AMBULANT. Mercadal","2019","1U053","111","33903","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U053","MERCAT","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","33","TAXES PER UTILIZAC PRIVAT O EL APROVECH ESP DEL DOM PÚB LOC","339","ALTRES TAXES PER UTILITZACIÓ PRIVATIVA DEL DOMINI PÚBLIC.","33903","MERCADAL","75000.00","75000.00","0.00","0.00","0.00","62425.00","62425.00","0.00","53424.72","0.00","83.2","2024/09/04 02:37:59.316","818460009","Ajuntament de Rubí"
"1655907201","2019-1U053-55000","MERCAT.Concessions administratives","2019","1U053","111","55000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U053","MERCAT","5","INGRESSOS PATRIMONIALS.","55","PRODUCTES DE CONCESSIONS I APROFITAMENTS ESPECIALS.","550","DE CONCESSIONS ADMTIVAS AMB CONTRAPRESTACIÓ PERIÒDICA","55000","CONCESSIONS ADMINISTRATIVES","15377.00","15377.00","0.00","0.00","0.00","6786.79","6786.79","0.00","4562.20","0.00","44.1","2024/09/04 02:37:59.316","818460009","Ajuntament de Rubí"
