ANY,DATA_ALTA_EXPEDIENT,DATA_FINALITZACIO_EXPEDIENT,"CODI_FAMILIA","DESC_FAMILIA","CODI_DESC_FAMILIA","CODI_TRAMIT","DESC_TRAMIT","GRUP_ORGANITZATIU_ALTA","GRUP_ORGANITZATIU_RESPONSABLE","ESTAT_INTERN","TIPUS_SOLICITUD","CODI_ENS","NOM_ENS"
"2023","2023/03/30",,"ACTIVITATS","Activitats","ACTIVITATS - Activitats","CPA","CPA - Comunicació prèvia activitats (canvi de titular)","SERVEIS A L'EMPRESA","SERVEI DE LLICÈNCIES I DISCIPLINA D'ACTIVITATS","Obert","CPA-A - Comunicació prèvia per activitats tipus A","818460009","Ajuntament de Rubí"
"2023","2023/03/31",,"NR","No Reglamentats","NR - No Reglamentats","SGSJ","SGSJ-E Secretaria General - Serv. Jurídics - Procediment No Reglat","SERVEIS JURÍDICS","SERVEIS JURÍDICS","Obert","SGSJ - Sol·licitud Procediment No Reglat Secretaria General Serveis Jurídics","818460009","Ajuntament de Rubí"
"2023","2023/04/13",,"NR","No Reglamentats","NR - No Reglamentats","SGSJ","SGSJ-E Secretaria General - Serv. Jurídics - Procediment No Reglat","SERVEIS JURÍDICS","SERVEIS JURÍDICS","Obert","SGSJ - Sol·licitud Procediment No Reglat Secretaria General Serveis Jurídics","818460009","Ajuntament de Rubí"
"2023","2023/04/15","2026/07/29","PD","Peticions diverses","PD - Peticions diverses","PNRL","PNRL - Petició de nomenament de representant legal","SERVEI D'INNOVACIÓ, SMART CITY I SISTEMES D'INF.","SERVEI D'INNOVACIÓ, SMART CITY I SISTEMES D'INF.","Finalitzat","PNRL-JURIDIC - Petición de nombramiento de representante legal","818460009","Ajuntament de Rubí"
"2023","2023/04/15","2026/07/29","PD","Peticions diverses","PD - Peticions diverses","PNRL","PNRL - Petició de nomenament de representant legal","SERVEI D'INNOVACIÓ, SMART CITY I SISTEMES D'INF.","SERVEI D'INNOVACIÓ, SMART CITY I SISTEMES D'INF.","Finalitzat","PNRL-JURIDIC - Petición de nombramiento de representante legal","818460009","Ajuntament de Rubí"
"2023","2023/04/17",,"ACTIVITATS","Activitats","ACTIVITATS - Activitats","GIEA","GIEA - Gestió d’inspeccions i expedients antics","SERVEI DE LLICÈNCIES I DISCIPLINA D'ACTIVITATS","SERVEI DE LLICÈNCIES I DISCIPLINA D'ACTIVITATS","Obert","GIEA-A - Gestión de inspecciones y expedientes antiguos","818460009","Ajuntament de Rubí"
"2023","2023/04/25","2026/07/21","OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","DEU","DEU - Denúncies llicències urbanístiques","SERVEI DE LLICÈNCIES I DISCIPLINA D'OBRES","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Finalitzat","DEU - Comunicación de presunta infracción urbanística en fincas privadas","818460009","Ajuntament de Rubí"
"2023","2023/05/02",,"OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","DV","DV - Devolució avals i fiances per obres","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Obert","DV-D - Devolució d'avals i fiances per llicències d'obres","818460009","Ajuntament de Rubí"
"2023","2023/05/05","2026/07/10","OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","OB","OB - Llicència d'obres","SERVEIS A L'EMPRESA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Finalitzat","OB-NOV - Llicència d'Obra (OBRA NOVA)","818460009","Ajuntament de Rubí"
"2023","2023/05/05",,"NR","No Reglamentats","NR - No Reglamentats","TERRITORIAL","TERRITORI-E Àrea Serveis Territorials - Procediment No Reglat","SERVEI D'OBRA PÚBLICA","SERVEI D'OBRA PÚBLICA","Obert","TERRITORIAL - Sol·licitud Procediment No Reglat Àrea Serveis Territorials","818460009","Ajuntament de Rubí"
"2023","2023/05/05",,"OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","CPO","CPO - Comunicació prèvia d'obres","SERVEI D'ATENCIÓ A LA CIUTADANIA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Obert","CPO-P - Comunicació prèvia obres AMB PROJECTE TÈCNIC - CPO","818460009","Ajuntament de Rubí"
"2023","2023/05/10",,"NR","No Reglamentats","NR - No Reglamentats","SGSJ","SGSJ-E Secretaria General - Serv. Jurídics - Procediment No Reglat","SERVEIS JURÍDICS","SERVEIS JURÍDICS","Obert","SGSJ - Sol·licitud Procediment No Reglat Secretaria General Serveis Jurídics","818460009","Ajuntament de Rubí"
"2023","2023/05/10",,"NR","No Reglamentats","NR - No Reglamentats","SGSJ","SGSJ-E Secretaria General - Serv. Jurídics - Procediment No Reglat","SERVEIS JURÍDICS","SERVEIS JURÍDICS","Obert","SGSJ - Sol·licitud Procediment No Reglat Secretaria General Serveis Jurídics","818460009","Ajuntament de Rubí"
"2023","2023/05/10","2026/07/16","OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","OB","OB - Llicència d'obres","SERVEI D'ATENCIÓ A LA CIUTADANIA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Finalitzat","OB-CUS - Llicència d'Obra (CANVI D'ÚS A HABITATGE)","818460009","Ajuntament de Rubí"
"2023","2023/05/10","2026/07/29","PD","Peticions diverses","PD - Peticions diverses","PNRL","PNRL - Petició de nomenament de representant legal","SERVEI D'INNOVACIÓ, SMART CITY I SISTEMES D'INF.","FUER","Finalitzat","PNRL-JURIDIC - Petición de nombramiento de representante legal","818460009","Ajuntament de Rubí"
"2023","2023/05/10","2026/07/29","PD","Peticions diverses","PD - Peticions diverses","PNRL","PNRL - Petició de nomenament de representant legal","SERVEI D'INNOVACIÓ, SMART CITY I SISTEMES D'INF.","SERVEI D'INNOVACIÓ, SMART CITY I SISTEMES D'INF.","Finalitzat","PNRL-JURIDIC - Petición de nombramiento de representante legal","818460009","Ajuntament de Rubí"
"2023","2023/05/12","2026/07/29","PD","Peticions diverses","PD - Peticions diverses","PNRL","PNRL - Petició de nomenament de representant legal","SERVEI D'INNOVACIÓ, SMART CITY I SISTEMES D'INF.","SERVEI D'INNOVACIÓ, SMART CITY I SISTEMES D'INF.","Finalitzat","PNRL-JURIDIC - Petición de nombramiento de representante legal","818460009","Ajuntament de Rubí"
"2023","2023/05/12","2026/07/29","PD","Peticions diverses","PD - Peticions diverses","PNRL","PNRL - Petició de nomenament de representant legal","SERVEI D'INNOVACIÓ, SMART CITY I SISTEMES D'INF.","SERVEI D'INNOVACIÓ, SMART CITY I SISTEMES D'INF.","Finalitzat","PNRL-JURIDIC - Petición de nombramiento de representante legal","818460009","Ajuntament de Rubí"
"2023","2023/05/15",,"CONT","Contractació","CONT - Contractació","LICI","LICI - Licitació i execució de contractes","SERVEI DE CONTRACTACIÓ I COMPRES","SERVEI D'OBRA PÚBLICA","Obert","CONT01 - Presentación de Licitación/Plica/Oferta","818460009","Ajuntament de Rubí"
"2023","2023/05/16","2026/07/29","PD","Peticions diverses","PD - Peticions diverses","PNRL","PNRL - Petició de nomenament de representant legal","SERVEI D'INNOVACIÓ, SMART CITY I SISTEMES D'INF.","SERVEI D'INNOVACIÓ, SMART CITY I SISTEMES D'INF.","Finalitzat","PNRL-JURIDIC - Petición de nombramiento de representante legal","818460009","Ajuntament de Rubí"
"2023","2023/05/22",,"OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","CPO","CPO - Comunicació prèvia d'obres","SERVEI D'ATENCIÓ A LA CIUTADANIA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Obert","CPO-E - Comunicació prèvia obres INSTAL·LACIÓ D'AUTOCONSUM AMB ENERGIA FOTOVOLTÀICA - CPO","818460009","Ajuntament de Rubí"
"2023","2023/05/23","2026/07/14","OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","DV","DV - Devolució avals i fiances per obres","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Finalitzat","DV-D - Devolució d'avals i fiances per llicències d'obres","818460009","Ajuntament de Rubí"
"2023","2023/05/23",,"OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","CD","CD - Llicència d'obres","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Obert","CD - CD Llicències d'obres","818460009","Ajuntament de Rubí"
"2023","2023/05/31","2026/07/10","OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","OB","OB - Llicència d'obres","SERVEIS A L'EMPRESA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Finalitzat","OB-CUS - Llicència d'Obra (CANVI D'ÚS A HABITATGE)","818460009","Ajuntament de Rubí"
"2023","2023/06/01","2026/07/10","OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","CPO","CPO - Comunicació prèvia d'obres","SERVEI D'ATENCIÓ A LA CIUTADANIA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Finalitzat","CPO-P - Comunicació prèvia obres AMB PROJECTE TÈCNIC - CPO","818460009","Ajuntament de Rubí"
"2023","2023/06/06","2026/06/19","OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","DV","DV - Devolució avals i fiances per obres","SERVEI D'ATENCIÓ A LA CIUTADANIA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Finalitzat","DV-D - Devolució d'avals i fiances per llicències d'obres","818460009","Ajuntament de Rubí"
"2023","2023/06/06",,"ACTIVITATS","Activitats","ACTIVITATS - Activitats","GIEA","GIEA - Gestió d’inspeccions i expedients antics","SERVEI DE LLICÈNCIES I DISCIPLINA D'ACTIVITATS","SERVEI DE LLICÈNCIES I DISCIPLINA D'ACTIVITATS","Obert","GIEA-A - Gestión de inspecciones y expedientes antiguos","818460009","Ajuntament de Rubí"
"2023","2023/06/08",,"GOVERN","Acció i òrgans de govern","GOVERN - Acció i òrgans de govern","CM","CM - Cartipàs municipal","SECRETARIA GENERAL","SECRETARIA GENERAL","Obert","CM - Cartapacio municipal (Genérico)","818460009","Ajuntament de Rubí"
"2023","2023/06/08",,"GOVERN","Acció i òrgans de govern","GOVERN - Acció i òrgans de govern","CM","CM - Cartipàs municipal","SECRETARIA GENERAL","SECRETARIA GENERAL","Obert","CM - Cartapacio municipal (Genérico)","818460009","Ajuntament de Rubí"
"2023","2023/06/08",,"GOVERN","Acció i òrgans de govern","GOVERN - Acció i òrgans de govern","CM","CM - Cartipàs municipal","SECRETARIA GENERAL","SECRETARIA GENERAL","Obert","CM - Cartapacio municipal (Genérico)","818460009","Ajuntament de Rubí"
"2023","2023/06/09",,"GOVERN","Acció i òrgans de govern","GOVERN - Acció i òrgans de govern","CM","CM - Cartipàs municipal","SECRETARIA GENERAL","SECRETARIA GENERAL","Obert","CM - Cartapacio municipal (Genérico)","818460009","Ajuntament de Rubí"
"2023","2023/06/09",,"GOVERN","Acció i òrgans de govern","GOVERN - Acció i òrgans de govern","CM","CM - Cartipàs municipal","SECRETARIA GENERAL","ÀREA DE PERSONAL","Obert","CM-RETRIBUCIONS - Retribuciones y régimen de dedicación de cargos electos","818460009","Ajuntament de Rubí"
"2023","2023/06/15",,"OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","OE","OE - Ordre d'execució","SERVEI DE LLICÈNCIES I DISCIPLINA D'OBRES","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Obert","OE - Ordre d'execució","818460009","Ajuntament de Rubí"
"2023","2023/06/19",,"OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","DV","DV - Devolució avals i fiances per obres","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Obert","DV-D - Devolució d'avals i fiances per llicències d'obres","818460009","Ajuntament de Rubí"
"2023","2023/06/19",,"OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","DV","DV - Devolució avals i fiances per obres","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Obert","DV-D - Devolució d'avals i fiances per llicències d'obres","818460009","Ajuntament de Rubí"
"2023","2023/06/19",,"OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","DV","DV - Devolució avals i fiances per obres","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Obert","DV-D - Devolució d'avals i fiances per llicències d'obres","818460009","Ajuntament de Rubí"
"2023","2023/06/19",,"OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","DV","DV - Devolució avals i fiances per obres","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Obert","DV-D - Devolució d'avals i fiances per llicències d'obres","818460009","Ajuntament de Rubí"
"2023","2023/06/21",,"NR","No Reglamentats","NR - No Reglamentats","URBANS","URBANS-E Àrea Serveis Urbans - Procediment No Reglat","UNITAT DE BENESTAR ANIMAL I TINENÇA RESP.","UNITAT DE BENESTAR ANIMAL I TINENÇA RESP.","Obert","URBANS - Sol·licitud Procediment No Reglat Àrea Serveis Urbans","818460009","Ajuntament de Rubí"
"2023","2023/06/22",,"ACTIVITATS","Activitats","ACTIVITATS - Activitats","CPA","CPA - Comunicació prèvia activitats (canvi de titular)","SERVEIS A L'EMPRESA","SERVEI DE LLICÈNCIES I DISCIPLINA D'ACTIVITATS","Obert","CPA-A - Comunicació prèvia per activitats tipus A","818460009","Ajuntament de Rubí"
"2023","2023/06/30","2026/08/07","ACTIVITATS","Activitats","ACTIVITATS - Activitats","CPA","CPA - Comunicació prèvia activitats (canvi de titular)","SERVEIS A L'EMPRESA","SERVEI DE LLICÈNCIES I DISCIPLINA D'ACTIVITATS","Finalitzat","CPA-B - Comunicació prèvia per activitats tipus B","818460009","Ajuntament de Rubí"
"2023","2023/06/30",,"NR","No Reglamentats","NR - No Reglamentats","SGSJ","SGSJ-E Secretaria General - Serv. Jurídics - Procediment No Reglat","SERVEIS JURÍDICS","SERVEIS JURÍDICS","Obert","SGSJ - Sol·licitud Procediment No Reglat Secretaria General Serveis Jurídics","818460009","Ajuntament de Rubí"
"2023","2023/07/06",,"NR","No Reglamentats","NR - No Reglamentats","TERRITORIAL","TERRITORI-E Àrea Serveis Territorials - Procediment No Reglat","SERVEI DE PLANEJAMENT URBÀ","SERVEI DE PLANEJAMENT URBÀ","Obert","TERRITORIAL - Sol·licitud Procediment No Reglat Àrea Serveis Territorials","818460009","Ajuntament de Rubí"
"2023","2023/07/08","2026/07/29","PD","Peticions diverses","PD - Peticions diverses","PNRL","PNRL - Petició de nomenament de representant legal","SERVEI D'INNOVACIÓ, SMART CITY I SISTEMES D'INF.","SERVEI D'INNOVACIÓ, SMART CITY I SISTEMES D'INF.","Finalitzat","PNRL-JURIDIC - Petición de nombramiento de representante legal","818460009","Ajuntament de Rubí"
"2023","2023/07/10","2026/06/30","OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","CPO","CPO - Comunicació prèvia d'obres","SERVEI D'ATENCIÓ A LA CIUTADANIA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Finalitzat","CPO-P - Comunicació prèvia obres AMB PROJECTE TÈCNIC - CPO","818460009","Ajuntament de Rubí"
"2023","2023/07/20",,"OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","OC","OC - Comunicació prèvia de primera ocupació","SERVEI D'ATENCIÓ A LA CIUTADANIA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Obert","OC - Comunicació prèvia de primera ocupació","818460009","Ajuntament de Rubí"
"2023","2023/07/20",,"OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","OB","OB - Llicència d'obres","SERVEIS A L'EMPRESA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Obert","OB-LEG - Llicència d'Obra (LEGALITZACIÓ)","818460009","Ajuntament de Rubí"
"2023","2023/07/26",,"NR","No Reglamentats","NR - No Reglamentats","URBANS","URBANS-E Àrea Serveis Urbans - Procediment No Reglat","ÀREA DE SOSTENIBILITAT I SERVEIS MUNICIPALS","UNITAT DE CICLE DE L'AIGUA","Obert","URBANS - Sol·licitud Procediment No Reglat Àrea Serveis Urbans","818460009","Ajuntament de Rubí"
"2023","2023/08/04",,"OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","OB","OB - Llicència d'obres","SERVEI D'ATENCIÓ A LA CIUTADANIA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Obert","OB-NOV - Llicència d'Obra (OBRA NOVA)","818460009","Ajuntament de Rubí"
"2023","2023/08/17",,"OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","DV","DV - Devolució avals i fiances per obres","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Obert","DV-D - Devolució d'avals i fiances per llicències d'obres","818460009","Ajuntament de Rubí"
"2023","2023/08/21",,"OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","OC","OC - Comunicació prèvia de primera ocupació","SERVEIS A L'EMPRESA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Obert","OC - Comunicació prèvia de primera ocupació","818460009","Ajuntament de Rubí"
"2023","2023/08/21",,"ACTIVITATS","Activitats","ACTIVITATS - Activitats","CPA","CPA - Comunicació prèvia activitats (canvi de titular)","SERVEIS A L'EMPRESA","SERVEI DE LLICÈNCIES I DISCIPLINA D'ACTIVITATS","Obert","CPA-CT - Comunicació de canvi de titularitat d'activitats","818460009","Ajuntament de Rubí"
"2023","2023/08/30",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","T.A.O., S.A.","SERVEI D'ATENCIÓ A LA CIUTADANIA","Obert","SOL_CONSENT - Solicitud de consentimiento para la notificación electrónica","818460009","Ajuntament de Rubí"
"2023","2023/09/06","2026/06/26","OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","CPO","CPO - Comunicació prèvia d'obres","SERVEIS A L'EMPRESA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Finalitzat","CPO-P - Comunicació prèvia obres AMB PROJECTE TÈCNIC - CPO","818460009","Ajuntament de Rubí"
"2023","2023/09/08",,"CONT","Contractació","CONT - Contractació","CAM","CAM - Contracte acord marc","ÀREA DE SERVEIS CENTRALS","UNITAT DE COMPRES","Obert","CAMS - Contratación de Servicios derivadas de acuerdo marco","818460009","Ajuntament de Rubí"
"2023","2023/09/14",,"ACTIVITATS","Activitats","ACTIVITATS - Activitats","CPA","CPA - Comunicació prèvia activitats (canvi de titular)","SERVEIS A L'EMPRESA","SERVEI DE LLICÈNCIES I DISCIPLINA D'ACTIVITATS","Obert","CPA-A - Comunicació prèvia per activitats tipus A","818460009","Ajuntament de Rubí"
"2023","2023/06/07","2026/05/11","OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","PL","PL - Protecció de la legalitat","SERVEI DE LLICÈNCIES I DISCIPLINA D'OBRES","SERVEI DE LLICÈNCIES I DISCIPLINA D'OBRES","Finalitzat","PL - Protecció de la legalitat","818460009","Ajuntament de Rubí"
"2023","2023/09/19","2026/07/21","OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","CERINNE","CERINNE - Certificat d'innecessarietat llicència de parcel·lació","SERVEI D'ATENCIÓ A LA CIUTADANIA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Finalitzat","CERINNE - Certificat d'innecessarietat de llicència de parcel·lació","818460009","Ajuntament de Rubí"
