ID_APLICACIO,"APLICACIO","DESC_APLICACIO",EXERCICI,"ORGANIC","ALIAS_PROGRAMA","ECONOMIC",ORG_COD_AREA_ORGANIC,"ORG_AREA_ORGANIC","ORG_COD_ORGANIC","ORG_ORGANIC","ECO_COD_CAPITOL","ECO_CAPITOL","ECO_COD_ARTICLE","ECO_ARTICLE","ECO_COD_CONCEPTE","ECO_CONCEPTE","ECO_COD_SUB_CONCEPTE","ECO_SUB_CONCEPTE",PREVISIONS_INICIALS,PREVISIONS_DEFINITIVES,MODIFICACIO_PREVISIONS,AUGMENT_PREVISIONS,DISMINUCIO_PREVISIONS,DRETS_RECONEGUTS_TOTALS,DRETS_RECONEGUTS_NETS,DRETS_ANULATS,RECAUDACIO_LIQUIDA,DEVOLUCIONS_INGRES,PERCENTATGE_EXECUCIO,DATA_ACTUALITZACIO,"CODI_ENS","NOM_ENS"
"1053169918","2021-1U062-33912","Lloguer espais de l'edifici Rubí Forma","2021","1U062","111","33912","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U062","SERVEI D'OCUPACIÓ","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","33","TAXES PER UTILIZAC PRIVAT O EL APROVECH ESP DEL DOM PÚB LOC","339","ALTRES TAXES PER UTILITZACIÓ PRIVATIVA DEL DOMINI PÚBLIC.","33912","TAXA OCUPACIÓ VIA PÚBLICA","0.00","0.00","0.00","0.00","0.00","7124.10","7124.10","0.00","3622.50","0.00","0","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"2154873855","2021-1U062-46136","DIBA - Subvencions","2021","1U062","111","46136","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U062","SERVEI D'OCUPACIÓ","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46136","DIBA - SUBVENCIONS","0.00","0.00","0.00","0.00","0.00","33349.47","33349.47","0.00","33349.47","0.00","0","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"2320043809","2021-1U063-45050","Programa Enfeina't 2019","2021","1U063","111","45050","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U063","OFICINA D'INFORMACIÓ I ORIENTACIÓ","4","TRANSFERÈNCIA CORRENTS.","45","DE COMUNITATS AUTÒNOMES.","450","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","45050","TRAN CTES EN CUMPL CONV LES SEVES AMB C.A EN MAT EM I DESARR","0.00","51688.63","51688.63","51688.63","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"4249763767","2021-1U063-45051","SOC -  Programa Treballs als barris","2021","1U063","111","45051","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U063","OFICINA D'INFORMACIÓ I ORIENTACIÓ","4","TRANSFERÈNCIA CORRENTS.","45","DE COMUNITATS AUTÒNOMES.","450","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","45051","SUBV. GENERALITAT - PACTE PER L'OCUPACIÓ","136917.95","164301.54","27383.59","27383.59","0.00","167954.27","165910.18","2044.09","165910.18","2044.09","101","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"1682402829","2021-1U063-45052","SOC - Programa Joves en pràctiques","2021","1U063","111","45052","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U063","OFICINA D'INFORMACIÓ I ORIENTACIÓ","4","TRANSFERÈNCIA CORRENTS.","45","DE COMUNITATS AUTÒNOMES.","450","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","45052","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","55000.00","55000.00","0.00","0.00","0.00","8800.00","8800.00","0.00","8800.00","0.00","16","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"322985627","2021-1U063-45053","SOC - ProgramaTreball i formació","2021","1U063","111","45053","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U063","OFICINA D'INFORMACIÓ I ORIENTACIÓ","4","TRANSFERÈNCIA CORRENTS.","45","DE COMUNITATS AUTÒNOMES.","450","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","45053","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","812279.04","874621.42","62342.38","62342.38","0.00","360958.89","329745.15","31213.74","329745.15","31213.74","37.7","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"2367998776","2021-1U063-45054","SOC - Programa Ubicat","2021","1U063","111","45054","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U063","OFICINA D'INFORMACIÓ I ORIENTACIÓ","4","TRANSFERÈNCIA CORRENTS.","45","DE COMUNITATS AUTÒNOMES.","450","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","45054","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","114526.75","118364.22","3837.47","3837.47","0.00","94691.37","94691.37","0.00","94691.37","0.00","80","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"3479465342","2021-1U063-46130","SLO ESTRUCTURAS BASICAS","2021","1U063","111","46130","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U063","OFICINA D'INFORMACIÓ I ORIENTACIÓ","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46130","DIBA - AJUTS AL PROGRAMA DE SUPORT A LES POLÍTIQUES DE DIFUS","0.00","0.00","0.00","0.00","0.00","0.00","-21113.88","21113.88","-21113.88","21113.88","0","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"1449999556","2021-1U063-46133","DIBA - Treball, Talent i Tecnologia","2021","1U063","111","46133","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U063","OFICINA D'INFORMACIÓ I ORIENTACIÓ","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46133","DIBA - SUBVENCIONS","0.00","128220.93","128220.93","128220.93","0.00","128220.93","128220.93","0.00","128220.93","0.00","100","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"638044235","2021-1U063-46136","DIBA - Programa Estructures bàsiques SLO","2021","1U063","111","46136","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U063","OFICINA D'INFORMACIÓ I ORIENTACIÓ","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46136","DIBA - SUBVENCIONS","48750.19","48750.19","0.00","0.00","0.00","0.00","-7283.86","7283.86","-7283.86","7283.86","-14.9","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"1359018205","2021-1U063-46137","DIBA-Recull Activitats Serveis Locals Ocupació","2021","1U063","111","46137","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U063","OFICINA D'INFORMACIÓ I ORIENTACIÓ","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46137","DIBA-AJUTS PER A FESTIV. I ESDEVENIMENTS ARTÍSTICS (RUBIFOLK","5545.50","5545.50","0.00","0.00","0.00","6775.50","6775.50","0.00","6775.50","0.00","122.2","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"3250578764","2021-1U063-46138","DIBA -  Acompanyament a l'escolaritat","2021","1U063","111","46138","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U063","OFICINA D'INFORMACIÓ I ORIENTACIÓ","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46138","DIBA -  ACOMPANYAMENT A L'ESCOLARITAT","0.00","0.00","0.00","0.00","0.00","21106.10","21106.10","0.00","21106.10","0.00","0","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"3065566682","2021-1U063-46139","DIBA- Pla de Reactivació d'Ocupació per al 2021","2021","1U063","111","46139","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U063","OFICINA D'INFORMACIÓ I ORIENTACIÓ","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46139","SUBVENCIÓ","0.00","233679.33","233679.33","233679.33","0.00","233679.33","221804.00","11875.33","221804.00","11875.33","94.9","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"2123122202","2021-1U064-42090","Altres transferències corrents de l'Administració de l'Estat","2021","1U064","111","42090","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U064","OFICINA DE FORMACIÓ","4","TRANSFERÈNCIA CORRENTS.","42","DE L'ADMINISTRACIÓ DE L'ESTAT.","420","DE L'ADMINISTRACIÓ GENERAL DE L'ESTAT.","42090","ALTRES TRANSFERÈNCIES CORRENTS DE L'ADMINISTRACIÓ DE L'ESTAT","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"1341010351","2021-1U064-45050","SOC - Programa 30Plus","2021","1U064","111","45050","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U064","OFICINA DE FORMACIÓ","4","TRANSFERÈNCIA CORRENTS.","45","DE COMUNITATS AUTÒNOMES.","450","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","45050","TRAN CTES EN CUMPL CONV LES SEVES AMB C.A EN MAT EM I DESARR","123016.91","133016.91","10000.00","10000.00","0.00","180532.25","180532.25","0.00","180532.25","0.00","135.7","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"954794297","2021-1U064-45051","SOC - Programa FOAP","2021","1U064","111","45051","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U064","OFICINA DE FORMACIÓ","4","TRANSFERÈNCIA CORRENTS.","45","DE COMUNITATS AUTÒNOMES.","450","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","45051","SUBV. GENERALITAT - PACTE PER L'OCUPACIÓ","813296.70","815786.63","2489.93","2489.93","0.00","459593.19","442851.53","16741.66","442851.53","16741.66","54.3","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"2715832451","2021-1U064-45052","SOC -  AODL Rubi Forma","2021","1U064","111","45052","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U064","OFICINA DE FORMACIÓ","4","TRANSFERÈNCIA CORRENTS.","45","DE COMUNITATS AUTÒNOMES.","450","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","45052","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","36000.00","36000.00","0.00","0.00","0.00","28800.00","-47719.70","76519.70","-47719.70","76519.70","-132.6","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"3605487637","2021-1U064-45053","Projectes Singulars. Linia 1","2021","1U064","111","45053","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U064","OFICINA DE FORMACIÓ","4","TRANSFERÈNCIA CORRENTS.","45","DE COMUNITATS AUTÒNOMES.","450","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","45053","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"4198518754","2021-1U064-45080","Projectes Innovadors","2021","1U064","111","45080","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U064","OFICINA DE FORMACIÓ","4","TRANSFERÈNCIA CORRENTS.","45","DE COMUNITATS AUTÒNOMES.","450","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","45080","SUBV CORRENTS DE LA ADMÓN GENERAL DE LA C.A","0.00","22158.30","22158.30","22158.30","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"1458122917","2021-1U064-46101","DIBA- Cap a una ciutat orientadora","2021","1U064","111","46101","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U064","OFICINA DE FORMACIÓ","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46101","SUBVENCIONS DIVERSES DIPUTACIÓ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"3818976965","2021-1U064-46136","DIBA - Programa PFI","2021","1U064","111","46136","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U064","OFICINA DE FORMACIÓ","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46136","DIBA - SUBVENCIONS","23022.69","25103.44","2080.75","2080.75","0.00","25103.44","25103.44","0.00","25103.44","0.00","100","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"3237158199","2021-1U064-48000","Subvenció programa SEFED","2021","1U064","111","48000","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U064","OFICINA DE FORMACIÓ","4","TRANSFERÈNCIA CORRENTS.","48","DE FAMÍLIES I INSTITUCIONS SENSE FINS DE LUCRE.","480","DE FAMÍLIES I INSTITUCIONS SENSE ÀNIM DE LUCRE","48000","DESCRIPCIÓN ECONÓMICA","117218.88","117218.88","0.00","0.00","0.00","71197.06","71197.06","0.00","71197.06","0.00","60.7","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"3705580747","2021-1U065-46135","DIBA - Integ. Socio pers malalties mentals OTL","2021","1U065","111","46135","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U065","OFICINA D'INSERCIÓ","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46135","DIBA - SUBVENCIONS","36694.34","36694.34","0.00","0.00","0.00","32912.44","32912.44","0.00","32912.44","0.00","89.7","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"3580420320","2021-1U065-46139","DIBA - Construint vies per l'ocupació","2021","1U065","111","46139","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U065","OFICINA D'INSERCIÓ","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46139","SUBVENCIÓ","25907.42","44628.21","18720.79","18720.79","0.00","19647.61","19647.61","0.00","19647.61","0.00","44","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"328030967","2021-1U065-46156","Subvencions DIBA","2021","1U065","111","46156","1","ÀREA D'INDÚSTRIA, COMERÇ I OCUPACIÓ","1U065","OFICINA D'INSERCIÓ","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46156","SUBVENCIONS DIBA","0.00","0.00","0.00","0.00","0.00","0.00","-9312.58","9312.58","-9312.58","9312.58","0","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"981314526","2021-2U019-46106","DIBA- Serveis municipals de consum","2021","2U019","111","46106","2","ÀREA DE SERVEIS CENTRALS","2U019","ATENCIÓ A LA CIUTADANIA","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46106","DIBA - SUBVENCIONS","36940.00","36940.00","0.00","0.00","0.00","78291.00","78291.00","0.00","78291.00","0.00","211.9","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"3120867899","2021-2U022-39800","Indemnitzacions assegurances","2021","2U022","111","39800","2","ÀREA DE SERVEIS CENTRALS","2U022","SERVEIS JURÍDICS","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","398","INDEMNITZACIONS D'ASSEGURANCES DE NO VIDA.","39800","INDEMNITZACIONS ASSEGURANCES","2000.00","8566.00","6566.00","6566.00","0.00","39119.62","39119.62","0.00","39119.62","0.00","456.7","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"1386571065","2021-2U022-39906","Indemnitzacions per sentències judicials","2021","2U022","111","39906","2","ÀREA DE SERVEIS CENTRALS","2U022","SERVEIS JURÍDICS","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","399","ALTRES INGRESSOS DIVERSOS.","39906","INGRESSOS PER PUBLICITAT FEOSL","100.00","100.00","0.00","0.00","0.00","3916.93","3916.93","0.00","3916.93","0.00","3916.9","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"3038595134","2021-2U022-39908","Condemna en costes a favor de l'entitat","2021","2U022","111","39908","2","ÀREA DE SERVEIS CENTRALS","2U022","SERVEIS JURÍDICS","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","399","ALTRES INGRESSOS DIVERSOS.","39908","CONDEMNA EN COSTES A FAVOR DE L'ENTITAT","500.00","500.00","0.00","0.00","0.00","2426.66","2426.66","0.00","2426.66","0.00","485.3","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"1621791315","2021-2U024-38900","Reintegrament operacions corrents","2021","2U024","111","38900","2","ÀREA DE SERVEIS CENTRALS","2U024","HISENDA I SERVEIS ECONÒMICS","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","38","REINTEGRAMENTS D'OPERACIONS CORRENTS.","389","ALTRES REINTEGRAMENTS D'OPERACIONS CORRENTS.","38900","REINTEGRAMENT OPERACIONS CORRENTS","100.00","100.00","0.00","0.00","0.00","20772.60","20772.60","0.00","20772.60","0.00","20772.6","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"907580442","2021-2U024-39902","Ingressos imprevistos","2021","2U024","111","39902","2","ÀREA DE SERVEIS CENTRALS","2U024","HISENDA I SERVEIS ECONÒMICS","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","399","ALTRES INGRESSOS DIVERSOS.","39902","IMPREVISTOS","500.00","500.00","0.00","0.00","0.00","51767.93","51767.93","0.00","29969.29","0.00","10353.6","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"1663315681","2021-2U024-42090","Revisió Cens Electoral","2021","2U024","111","42090","2","ÀREA DE SERVEIS CENTRALS","2U024","HISENDA I SERVEIS ECONÒMICS","4","TRANSFERÈNCIA CORRENTS.","42","DE L'ADMINISTRACIÓ DE L'ESTAT.","420","DE L'ADMINISTRACIÓ GENERAL DE L'ESTAT.","42090","ALTRES TRANSFERÈNCIES CORRENTS DE L'ADMINISTRACIÓ DE L'ESTAT","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"1086883995","2021-2U024-87000","Per a despeses generals.","2021","2U024","111","87000","2","ÀREA DE SERVEIS CENTRALS","2U024","HISENDA I SERVEIS ECONÒMICS","8","ACTIUS FINANCERS.","87","ROMANENT DE TRESORERIA.","870","ROMANENT DE TRESORERIA.","87000","PER A DESPESES GENERALS.","0.00","10560799.21","10560799.21","10560799.21","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"1507047898","2021-2U024-87010","Per a despeses amb finançament afectat.","2021","2U024","111","87010","2","ÀREA DE SERVEIS CENTRALS","2U024","HISENDA I SERVEIS ECONÒMICS","8","ACTIUS FINANCERS.","87","ROMANENT DE TRESORERIA.","870","ROMANENT DE TRESORERIA.","87010","PER A DESPESES AMB FINANÇAMENT AFECTAT.","0.00","12713891.26","12713891.26","12713891.26","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
"3974929795","2021-3U033-34100","Preu públic transport adaptat gent gran","2021","3U033","111","34100","3","ÀREA DRETS SOCIALS","3U033","SERVEIS SOCIALS","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","34","PREUS PÚBLICS.","341","SERVEIS ASSISTENCIALS.","34100","TAXA TRANSPORTS ADAPTAT CENTRE DE DIA GENT GRAN","27000.00","27000.00","0.00","0.00","0.00","1895.25","1895.25","0.00","994.70","0.00","7","2024/09/04 02:37:59.924","818460009","Ajuntament de Rubí"
