ANY,DATA,"DIA_SETMANA","TORN","HORA","OFICINA","CUA",CITA_PREVIA,"CANAL_CITA_PREVIA",TEMPS_ESPERA,TEMPS_ATENCIO,N_TRAMITS_X_VISITA,"CODI_ENS","NOM_ENS"
"2020","2020/01/02","Dijous","Matí","08","OAC","Tràmits","0","Canal de la cita desconegut","14","680","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","08","OAC","Tràmits","0","Canal de la cita desconegut","13","45","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","08","OAC","Tràmits","0","Canal de la cita desconegut","9","613","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","08","OAC","Tràmits","0","Canal de la cita desconegut","31","2740","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","08","OAC","Padró d'Habitants","0","Canal de la cita desconegut","12","854","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","08","OAC","Padró d'Habitants","0","Canal de la cita desconegut","10","135","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","08","OAC","Justificants padró","0","Canal de la cita desconegut","8","79","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","09","OAC","Tràmits","0","Canal de la cita desconegut","9","1569","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","09","OAC","Tràmits","0","Canal de la cita desconegut","12","619","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","09","OAC","Tràmits","0","Canal de la cita desconegut","18","598","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","09","OAC","Tràmits","0","Canal de la cita desconegut","145","127","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","09","OAC","Tràmits","0","Canal de la cita desconegut","314","1061","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","09","OAC","Tràmits","0","Canal de la cita desconegut","107","276","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","09","OAC","Padró d'Habitants","0","Canal de la cita desconegut","88","112","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","09","OAC","Padró d'Habitants","0","Canal de la cita desconegut","83","583","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","09","OAC","Padró d'Habitants","0","Canal de la cita desconegut","6","56","13","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","09","OAC","Padró d'Habitants","0","Canal de la cita desconegut","6","726","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","09","OAC","Padró d'Habitants","0","Canal de la cita desconegut","164","837","3","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","09","OAC","Padró d'Habitants","0","Canal de la cita desconegut","12","753","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","09","OAC","Padró d'Habitants","0","Canal de la cita desconegut","390","1050","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","09","OAC","Padró d'Habitants","0","Canal de la cita desconegut","353","22","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","09","OAC","Padró d'Habitants","0","Canal de la cita desconegut","104","780","11","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","09","OAC","Justificants padró","0","Canal de la cita desconegut","10","82","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","09","OAC","Justificants padró","0","Canal de la cita desconegut","9","122","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","09","OAC","Justificants padró","0","Canal de la cita desconegut","8","147","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Tràmits","0","Canal de la cita desconegut","7","211","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Tràmits","0","Canal de la cita desconegut","150","115","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Tràmits","0","Canal de la cita desconegut","15","261","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Tràmits","0","Canal de la cita desconegut","16","33","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Tràmits","0","Canal de la cita desconegut","38","560","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Tràmits","0","Canal de la cita desconegut","149","609","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Tràmits","0","Canal de la cita desconegut","47","329","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Tràmits","0","Canal de la cita desconegut","10","579","3","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Carnets Autobús","0","Canal de la cita desconegut","11","627","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Carnets Autobús","0","Canal de la cita desconegut","123","377","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Carnets Autobús","0","Canal de la cita desconegut","232","229","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Padró d'Habitants","0","Canal de la cita desconegut","33","59","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Padró d'Habitants","0","Canal de la cita desconegut","15","95","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Padró d'Habitants","0","Canal de la cita desconegut","11","702","3","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Padró d'Habitants","0","Canal de la cita desconegut","12","248","3","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Padró d'Habitants","0","Canal de la cita desconegut","7","650","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Padró d'Habitants","0","Canal de la cita desconegut","9","74","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Padró d'Habitants","0","Canal de la cita desconegut","12","166","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Padró d'Habitants","0","Canal de la cita desconegut","40","238","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Padró d'Habitants","0","Canal de la cita desconegut","235","184","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Padró d'Habitants","0","Canal de la cita desconegut","188","168","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Padró d'Habitants","0","Canal de la cita desconegut","63","562","3","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Padró d'Habitants","0","Canal de la cita desconegut","47","134","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Padró d'Habitants","0","Canal de la cita desconegut","9","638","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Padró d'Habitants","0","Canal de la cita desconegut","11","482","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Padró d'Habitants","0","Canal de la cita desconegut","16","206","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Padró d'Habitants","0","Canal de la cita desconegut","65","386","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Padró d'Habitants","0","Canal de la cita desconegut","8","210","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Padró d'Habitants","0","Canal de la cita desconegut","13","117","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Justificants padró","0","Canal de la cita desconegut","12","131","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OAC","Justificants padró","0","Canal de la cita desconegut","11","82","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OMIC","Oficina de Consum","0","Canal de la cita desconegut","19","1117","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OMIC","Oficina de Consum","0","Canal de la cita desconegut","338","730","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OMIC","Oficina de Consum","0","Canal de la cita desconegut","1055","1756","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OMIC","Oficina de Consum","0","Canal de la cita desconegut","1120","1019","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","10","OMIC","Oficina de Consum","0","Canal de la cita desconegut","1997","368","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Tràmits","0","Canal de la cita desconegut","13","234","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Tràmits","0","Canal de la cita desconegut","11","261","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Tràmits","0","Canal de la cita desconegut","169","779","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Tràmits","0","Canal de la cita desconegut","396","479","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Tràmits","0","Canal de la cita desconegut","276","302","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Tràmits","0","Canal de la cita desconegut","355","25","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Tràmits","0","Canal de la cita desconegut","352","717","7","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Tràmits","0","Canal de la cita desconegut","308","690","3","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Tràmits","0","Canal de la cita desconegut","479","659","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Tràmits","0","Canal de la cita desconegut","739","351","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Tràmits","0","Canal de la cita desconegut","761","709","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Tràmits","0","Canal de la cita desconegut","725","894","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Tràmits","0","Canal de la cita desconegut","368","802","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Tràmits","0","Canal de la cita desconegut","954","128","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Tràmits","0","Canal de la cita desconegut","1064","121","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Tràmits","0","Canal de la cita desconegut","1015","722","4","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Tràmits","0","Canal de la cita desconegut","923","1267","4","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Tràmits","0","Canal de la cita desconegut","865","325","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Tràmits","0","Canal de la cita desconegut","706","98","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Tràmits","0","Canal de la cita desconegut","763","209","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Carnets Autobús","0","Canal de la cita desconegut","32","446","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Carnets Autobús","0","Canal de la cita desconegut","107","235","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Padró d'Habitants","0","Canal de la cita desconegut","16","95","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Padró d'Habitants","0","Canal de la cita desconegut","209","466","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Padró d'Habitants","0","Canal de la cita desconegut","486","125","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Padró d'Habitants","0","Canal de la cita desconegut","532","764","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Padró d'Habitants","0","Canal de la cita desconegut","536","44","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Padró d'Habitants","0","Canal de la cita desconegut","463","214","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Padró d'Habitants","0","Canal de la cita desconegut","420","171","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Padró d'Habitants","0","Canal de la cita desconegut","749","1498","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Padró d'Habitants","0","Canal de la cita desconegut","801","97","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Padró d'Habitants","0","Canal de la cita desconegut","711","98","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Padró d'Habitants","0","Canal de la cita desconegut","1017","904","4","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Padró d'Habitants","0","Canal de la cita desconegut","1028","133","3","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Padró d'Habitants","0","Canal de la cita desconegut","807","374","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Padró d'Habitants","0","Canal de la cita desconegut","813","216","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Padró d'Habitants","0","Canal de la cita desconegut","818","94","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Padró d'Habitants","0","Canal de la cita desconegut","670","466","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Padró d'Habitants","0","Canal de la cita desconegut","706","531","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Justificants padró","0","Canal de la cita desconegut","12","195","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OAC","Justificants padró","0","Canal de la cita desconegut","11","135","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OMIC","Oficina de Consum","0","Canal de la cita desconegut","1995","1541","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OMIC","Oficina de Consum","0","Canal de la cita desconegut","2949","1002","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OMIC","Oficina de Consum","0","Canal de la cita desconegut","3477","48","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OMIC","Oficina de Consum","0","Canal de la cita desconegut","2447","513","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OMIC","Oficina de Consum","0","Canal de la cita desconegut","2788","655","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OMIC","Oficina de Consum","0","Canal de la cita desconegut","2954","47","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OMIC","Oficina de Consum","0","Canal de la cita desconegut","2903","30","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","11","OMIC","Oficina de Consum","0","Canal de la cita desconegut","2396","856","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Tràmits","0","Canal de la cita desconegut","616","1476","3","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Tràmits","0","Canal de la cita desconegut","770","640","4","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Tràmits","0","Canal de la cita desconegut","729","314","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Tràmits","0","Canal de la cita desconegut","642","99","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Tràmits","0","Canal de la cita desconegut","733","1232","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Tràmits","0","Canal de la cita desconegut","962","539","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Tràmits","0","Canal de la cita desconegut","924","473","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Tràmits","0","Canal de la cita desconegut","874","551","5","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Tràmits","0","Canal de la cita desconegut","910","559","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Tràmits","0","Canal de la cita desconegut","619","76","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Tràmits","0","Canal de la cita desconegut","333","581","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Tràmits","0","Canal de la cita desconegut","160","302","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Tràmits","0","Canal de la cita desconegut","81","2307","3","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Tràmits","0","Canal de la cita desconegut","7","210","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Carnets Autobús","0","Canal de la cita desconegut","373","35","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Carnets Autobús","0","Canal de la cita desconegut","92","84","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Padró d'Habitants","0","Canal de la cita desconegut","567","31","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Padró d'Habitants","0","Canal de la cita desconegut","570","153","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Padró d'Habitants","0","Canal de la cita desconegut","701","299","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Padró d'Habitants","0","Canal de la cita desconegut","864","353","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Padró d'Habitants","0","Canal de la cita desconegut","859","472","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Padró d'Habitants","0","Canal de la cita desconegut","819","880","8","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Padró d'Habitants","0","Canal de la cita desconegut","856","89","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Padró d'Habitants","0","Canal de la cita desconegut","1036","93","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Padró d'Habitants","0","Canal de la cita desconegut","972","51","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Padró d'Habitants","0","Canal de la cita desconegut","954","19","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Padró d'Habitants","0","Canal de la cita desconegut","712","682","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Padró d'Habitants","0","Canal de la cita desconegut","362","290","4","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Padró d'Habitants","0","Canal de la cita desconegut","55","157","3","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Padró d'Habitants","0","Canal de la cita desconegut","16","1120","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Padró d'Habitants","0","Canal de la cita desconegut","44","32","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Padró d'Habitants","0","Canal de la cita desconegut","49","381","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Justificants padró","0","Canal de la cita desconegut","10","358","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Justificants padró","0","Canal de la cita desconegut","9","129","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Justificants padró","0","Canal de la cita desconegut","15","208","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Justificants padró","0","Canal de la cita desconegut","79","121","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Justificants padró","0","Canal de la cita desconegut","73","62","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Justificants padró","0","Canal de la cita desconegut","28","124","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Justificants padró","0","Canal de la cita desconegut","141","146","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Justificants padró","0","Canal de la cita desconegut","291","132","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Justificants padró","0","Canal de la cita desconegut","9","133","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Justificants padró","0","Canal de la cita desconegut","12","102","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OAC","Justificants padró","0","Canal de la cita desconegut","8","129","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OMIC","Oficina de Consum","0","Canal de la cita desconegut","2505","27","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OMIC","Oficina de Consum","0","Canal de la cita desconegut","2484","60","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OMIC","Oficina de Consum","0","Canal de la cita desconegut","1455","622","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","12","OMIC","Oficina de Consum","0","Canal de la cita desconegut","649","27","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","13","OAC","Tràmits","0","Canal de la cita desconegut","7","348","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","13","OAC","Tràmits","0","Canal de la cita desconegut","163","1154","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","13","OAC","Tràmits","0","Canal de la cita desconegut","76","823","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","13","OAC","Tràmits","0","Canal de la cita desconegut","373","872","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","13","OAC","Tràmits","0","Canal de la cita desconegut","454","815","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","13","OAC","Tràmits","0","Canal de la cita desconegut","95","384","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","13","OAC","Tràmits","0","Canal de la cita desconegut","112","897","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","13","OAC","Tràmits","0","Canal de la cita desconegut","12","1593","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","13","OAC","Tràmits","0","Canal de la cita desconegut","58","3277","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","13","OAC","Carnets Autobús","0","Canal de la cita desconegut","214","383","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","13","OAC","Padró d'Habitants","0","Canal de la cita desconegut","11","161","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","13","OAC","Padró d'Habitants","0","Canal de la cita desconegut","233","193","3","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","13","OAC","Padró d'Habitants","0","Canal de la cita desconegut","83","363","6","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","13","OAC","Padró d'Habitants","0","Canal de la cita desconegut","435","57","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","13","OAC","Padró d'Habitants","0","Canal de la cita desconegut","14","760","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","13","OAC","Padró d'Habitants","0","Canal de la cita desconegut","12","1096","2","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","13","OAC","Justificants padró","0","Canal de la cita desconegut","14","144","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","13","OAC","Justificants padró","0","Canal de la cita desconegut","11","166","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","13","OAC","Justificants padró","0","Canal de la cita desconegut","26","305","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","13","OMIC","Oficina de Consum","0","Canal de la cita desconegut","83","386","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","13","OMIC","Oficina de Consum","0","Canal de la cita desconegut","403","3144","1","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","14","OAC","Tràmits","0","Canal de la cita desconegut","53","203","5","818460009","Ajuntament de Rubí"
"2020","2020/01/02","Dijous","Matí","14","OAC","Padró d'Habitants","0","Canal de la cita desconegut","16","3120","1","818460009","Ajuntament de Rubí"
"2020","2020/01/03","Divendres","Matí","08","OAC","Tràmits","0","Canal de la cita desconegut","7","890","1","818460009","Ajuntament de Rubí"
"2020","2020/01/03","Divendres","Matí","08","OAC","Tràmits","0","Canal de la cita desconegut","14","1229","12","818460009","Ajuntament de Rubí"
"2020","2020/01/03","Divendres","Matí","08","OAC","Tràmits","0","Canal de la cita desconegut","10","475","1","818460009","Ajuntament de Rubí"
"2020","2020/01/03","Divendres","Matí","08","OAC","Tràmits","0","Canal de la cita desconegut","13","143","1","818460009","Ajuntament de Rubí"
"2020","2020/01/03","Divendres","Matí","08","OAC","Padró d'Habitants","0","Canal de la cita desconegut","15","375","1","818460009","Ajuntament de Rubí"
"2020","2020/01/03","Divendres","Matí","08","OAC","Padró d'Habitants","0","Canal de la cita desconegut","12","396","1","818460009","Ajuntament de Rubí"
"2020","2020/01/03","Divendres","Matí","08","OAC","Padró d'Habitants","0","Canal de la cita desconegut","8","575","1","818460009","Ajuntament de Rubí"
"2020","2020/01/03","Divendres","Matí","08","OAC","Padró d'Habitants","0","Canal de la cita desconegut","16","366","1","818460009","Ajuntament de Rubí"
"2020","2020/01/03","Divendres","Matí","08","OAC","Padró d'Habitants","0","Canal de la cita desconegut","6","223","1","818460009","Ajuntament de Rubí"
"2020","2020/01/03","Divendres","Matí","09","OAC","Tràmits","0","Canal de la cita desconegut","11","2330","1","818460009","Ajuntament de Rubí"
"2020","2020/01/03","Divendres","Matí","09","OAC","Tràmits","0","Canal de la cita desconegut","56","586","1","818460009","Ajuntament de Rubí"
"2020","2020/01/03","Divendres","Matí","09","OAC","Tràmits","0","Canal de la cita desconegut","451","901","1","818460009","Ajuntament de Rubí"
"2020","2020/01/03","Divendres","Matí","09","OAC","Tràmits","0","Canal de la cita desconegut","175","535","2","818460009","Ajuntament de Rubí"
"2020","2020/01/03","Divendres","Matí","09","OAC","Tràmits","0","Canal de la cita desconegut","73","586","1","818460009","Ajuntament de Rubí"
