ID,ID_APLICACIO,"APLICACIO",EXERCICI,ID_MES,"ANY_MES",ANY_MES_DATA,ORG_COD_AREA_ORGANIC,"ORG_AREA_ORGANIC","ORG_COD_ORGANIC","ORG_ORGANIC","FUN_COD_AREA_DESPESA","FUN_AREA_DESPESA","FUN_COD_POLITICA_DESPESA","FUN_POLITICA_DESPESA","FUN_COD_GRUP_PROGRAMA","FUN_GRUP_PROGRAMA","FUN_COD_PROGRAMA","FUN_PROGRAMA","FUN_COD_SUB_PROGRAMA","FUN_SUB_PROGRAMA","ECO_COD_CAPITOL","ECO_CAPITOL","ECO_COD_ARTICLE","ECO_ARTICLE","ECO_COD_CONCEPTE","ECO_CONCEPTE","ECO_COD_SUB_CONCEPTE","ECO_SUB_CONCEPTE","ECO_COD_SUB_CONCEPTE_DETALL","ECO_SUB_CONCEPTE_DETALL",CREDIT_INICIAL,CREDIT_TOTAL,IMPORT_OPERACIO_FASE_A,IMPORT_OPERACIO_ANUAL_FASE_A,PORC_DESPESA_ANY_MES_FASE_A,IMPORT_OPERACIO_FASE_D,IMPORT_OPERACIO_ANUAL_FASE_D,PORC_DESPESA_ANY_MES_FASE_D,IMPORT_OPERACIO_FASE_O,IMPORT_OPERACIO_ANUAL_FASE_O,PORC_DESPESA_ANY_MES_FASE_O,"CODI_ENS","NOM_ENS"
"2014206262","262","2014 1U016 4310 12100","2014","2014206","2014-06","2014/06/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12100","COMPLEMENT DE DESTINACIÓ.","1210000","No té Sub-Concepte Detallat","6155.80","6155.80","879.40","6155.80","14.29","879.40","6155.80","14.29","879.40","6155.80","14.29","818460009","Ajuntament de Rubí"
"2014307262","262","2014 1U016 4310 12100","2014","2014307","2014-07","2014/07/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12100","COMPLEMENT DE DESTINACIÓ.","1210000","No té Sub-Concepte Detallat","6155.80","6155.80","439.70","6155.80","7.14","439.70","6155.80","7.14","439.70","6155.80","7.14","818460009","Ajuntament de Rubí"
"2014308262","262","2014 1U016 4310 12100","2014","2014308","2014-08","2014/08/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12100","COMPLEMENT DE DESTINACIÓ.","1210000","No té Sub-Concepte Detallat","6155.80","6155.80","439.70","6155.80","7.14","439.70","6155.80","7.14","439.70","6155.80","7.14","818460009","Ajuntament de Rubí"
"2014309262","262","2014 1U016 4310 12100","2014","2014309","2014-09","2014/09/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12100","COMPLEMENT DE DESTINACIÓ.","1210000","No té Sub-Concepte Detallat","6155.80","6155.80","439.70","6155.80","7.14","439.70","6155.80","7.14","439.70","6155.80","7.14","818460009","Ajuntament de Rubí"
"2014410262","262","2014 1U016 4310 12100","2014","2014410","2014-10","2014/10/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12100","COMPLEMENT DE DESTINACIÓ.","1210000","No té Sub-Concepte Detallat","6155.80","6155.80","439.70","6155.80","7.14","439.70","6155.80","7.14","439.70","6155.80","7.14","818460009","Ajuntament de Rubí"
"2014411262","262","2014 1U016 4310 12100","2014","2014411","2014-11","2014/11/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12100","COMPLEMENT DE DESTINACIÓ.","1210000","No té Sub-Concepte Detallat","6155.80","6155.80","439.70","6155.80","7.14","439.70","6155.80","7.14","439.70","6155.80","7.14","818460009","Ajuntament de Rubí"
"2014412262","262","2014 1U016 4310 12100","2014","2014412","2014-12","2014/12/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12100","COMPLEMENT DE DESTINACIÓ.","1210000","No té Sub-Concepte Detallat","6155.80","6155.80","879.40","6155.80","14.29","879.40","6155.80","14.29","879.40","6155.80","14.29","818460009","Ajuntament de Rubí"
"2014101263","263","2014 1U016 4310 12101","2014","2014101","2014-01","2014/01/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12101","COMPLEMENT ESPECÍFIC.","1210100","No té Sub-Concepte Detallat","9728.60","9728.60","0.00","10260.34","0.00","0.00","10260.34","0.00","0.00","10260.34","0.00","818460009","Ajuntament de Rubí"
"2014102263","263","2014 1U016 4310 12101","2014","2014102","2014-02","2014/02/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12101","COMPLEMENT ESPECÍFIC.","1210100","No té Sub-Concepte Detallat","9728.60","9728.60","694.90","10260.34","6.77","694.90","10260.34","6.77","694.90","10260.34","6.77","818460009","Ajuntament de Rubí"
"2014103263","263","2014 1U016 4310 12101","2014","2014103","2014-03","2014/03/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12101","COMPLEMENT ESPECÍFIC.","1210100","No té Sub-Concepte Detallat","9728.60","9728.60","1389.80","10260.34","13.55","1389.80","10260.34","13.55","1389.80","10260.34","13.55","818460009","Ajuntament de Rubí"
"2014204263","263","2014 1U016 4310 12101","2014","2014204","2014-04","2014/04/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12101","COMPLEMENT ESPECÍFIC.","1210100","No té Sub-Concepte Detallat","9728.60","9728.60","694.90","10260.34","6.77","694.90","10260.34","6.77","694.90","10260.34","6.77","818460009","Ajuntament de Rubí"
"2014205263","263","2014 1U016 4310 12101","2014","2014205","2014-05","2014/05/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12101","COMPLEMENT ESPECÍFIC.","1210100","No té Sub-Concepte Detallat","9728.60","9728.60","694.90","10260.34","6.77","694.90","10260.34","6.77","694.90","10260.34","6.77","818460009","Ajuntament de Rubí"
"2014206263","263","2014 1U016 4310 12101","2014","2014206","2014-06","2014/06/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12101","COMPLEMENT ESPECÍFIC.","1210100","No té Sub-Concepte Detallat","9728.60","9728.60","1921.54","10260.34","18.73","1921.54","10260.34","18.73","1921.54","10260.34","18.73","818460009","Ajuntament de Rubí"
"2014307263","263","2014 1U016 4310 12101","2014","2014307","2014-07","2014/07/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12101","COMPLEMENT ESPECÍFIC.","1210100","No té Sub-Concepte Detallat","9728.60","9728.60","694.90","10260.34","6.77","694.90","10260.34","6.77","694.90","10260.34","6.77","818460009","Ajuntament de Rubí"
"2014308263","263","2014 1U016 4310 12101","2014","2014308","2014-08","2014/08/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12101","COMPLEMENT ESPECÍFIC.","1210100","No té Sub-Concepte Detallat","9728.60","9728.60","694.90","10260.34","6.77","694.90","10260.34","6.77","694.90","10260.34","6.77","818460009","Ajuntament de Rubí"
"2014309263","263","2014 1U016 4310 12101","2014","2014309","2014-09","2014/09/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12101","COMPLEMENT ESPECÍFIC.","1210100","No té Sub-Concepte Detallat","9728.60","9728.60","694.90","10260.34","6.77","694.90","10260.34","6.77","694.90","10260.34","6.77","818460009","Ajuntament de Rubí"
"2014410263","263","2014 1U016 4310 12101","2014","2014410","2014-10","2014/10/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12101","COMPLEMENT ESPECÍFIC.","1210100","No té Sub-Concepte Detallat","9728.60","9728.60","694.90","10260.34","6.77","694.90","10260.34","6.77","694.90","10260.34","6.77","818460009","Ajuntament de Rubí"
"2014411263","263","2014 1U016 4310 12101","2014","2014411","2014-11","2014/11/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12101","COMPLEMENT ESPECÍFIC.","1210100","No té Sub-Concepte Detallat","9728.60","9728.60","694.90","10260.34","6.77","694.90","10260.34","6.77","694.90","10260.34","6.77","818460009","Ajuntament de Rubí"
"2014412263","263","2014 1U016 4310 12101","2014","2014412","2014-12","2014/12/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12101","COMPLEMENT ESPECÍFIC.","1210100","No té Sub-Concepte Detallat","9728.60","9728.60","1389.80","10260.34","13.55","1389.80","10260.34","13.55","1389.80","10260.34","13.55","818460009","Ajuntament de Rubí"
"2014101264","264","2014 1U016 4310 12103","2014","2014101","2014-01","2014/01/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12103","ALTRES COMPLEMENTS.","1210300","No té Sub-Concepte Detallat","4068.82","4068.82","0.00","4068.82","0.00","0.00","4068.82","0.00","0.00","4068.82","0.00","818460009","Ajuntament de Rubí"
"2014102264","264","2014 1U016 4310 12103","2014","2014102","2014-02","2014/02/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12103","ALTRES COMPLEMENTS.","1210300","No té Sub-Concepte Detallat","4068.82","4068.82","290.63","4068.82","7.14","290.63","4068.82","7.14","290.63","4068.82","7.14","818460009","Ajuntament de Rubí"
"2014103264","264","2014 1U016 4310 12103","2014","2014103","2014-03","2014/03/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12103","ALTRES COMPLEMENTS.","1210300","No té Sub-Concepte Detallat","4068.82","4068.82","581.26","4068.82","14.29","581.26","4068.82","14.29","581.26","4068.82","14.29","818460009","Ajuntament de Rubí"
"2014204264","264","2014 1U016 4310 12103","2014","2014204","2014-04","2014/04/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12103","ALTRES COMPLEMENTS.","1210300","No té Sub-Concepte Detallat","4068.82","4068.82","290.63","4068.82","7.14","290.63","4068.82","7.14","290.63","4068.82","7.14","818460009","Ajuntament de Rubí"
"2014205264","264","2014 1U016 4310 12103","2014","2014205","2014-05","2014/05/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12103","ALTRES COMPLEMENTS.","1210300","No té Sub-Concepte Detallat","4068.82","4068.82","290.63","4068.82","7.14","290.63","4068.82","7.14","290.63","4068.82","7.14","818460009","Ajuntament de Rubí"
"2014206264","264","2014 1U016 4310 12103","2014","2014206","2014-06","2014/06/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12103","ALTRES COMPLEMENTS.","1210300","No té Sub-Concepte Detallat","4068.82","4068.82","581.26","4068.82","14.29","581.26","4068.82","14.29","581.26","4068.82","14.29","818460009","Ajuntament de Rubí"
"2014307264","264","2014 1U016 4310 12103","2014","2014307","2014-07","2014/07/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12103","ALTRES COMPLEMENTS.","1210300","No té Sub-Concepte Detallat","4068.82","4068.82","290.63","4068.82","7.14","290.63","4068.82","7.14","290.63","4068.82","7.14","818460009","Ajuntament de Rubí"
"2014308264","264","2014 1U016 4310 12103","2014","2014308","2014-08","2014/08/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12103","ALTRES COMPLEMENTS.","1210300","No té Sub-Concepte Detallat","4068.82","4068.82","290.63","4068.82","7.14","290.63","4068.82","7.14","290.63","4068.82","7.14","818460009","Ajuntament de Rubí"
"2014309264","264","2014 1U016 4310 12103","2014","2014309","2014-09","2014/09/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12103","ALTRES COMPLEMENTS.","1210300","No té Sub-Concepte Detallat","4068.82","4068.82","290.63","4068.82","7.14","290.63","4068.82","7.14","290.63","4068.82","7.14","818460009","Ajuntament de Rubí"
"2014410264","264","2014 1U016 4310 12103","2014","2014410","2014-10","2014/10/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12103","ALTRES COMPLEMENTS.","1210300","No té Sub-Concepte Detallat","4068.82","4068.82","290.63","4068.82","7.14","290.63","4068.82","7.14","290.63","4068.82","7.14","818460009","Ajuntament de Rubí"
"2014411264","264","2014 1U016 4310 12103","2014","2014411","2014-11","2014/11/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12103","ALTRES COMPLEMENTS.","1210300","No té Sub-Concepte Detallat","4068.82","4068.82","290.63","4068.82","7.14","290.63","4068.82","7.14","290.63","4068.82","7.14","818460009","Ajuntament de Rubí"
"2014412264","264","2014 1U016 4310 12103","2014","2014412","2014-12","2014/12/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","12","PERSONAL FUNCIONARI.","121","RETRIBUCIONS COMPLEMENTÀRIES.","12103","ALTRES COMPLEMENTS.","1210300","No té Sub-Concepte Detallat","4068.82","4068.82","581.26","4068.82","14.29","581.26","4068.82","14.29","581.26","4068.82","14.29","818460009","Ajuntament de Rubí"
"2014101265","265","2014 1U016 4310 13000","2014","2014101","2014-01","2014/01/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","13","PERSONAL LABORAL.","130","LABORAL FIX.","13000","RETRIBUCIONS BÀSIQUES.","1300000","No té Sub-Concepte Detallat","24502.52","24502.52","0.00","22138.86","0.00","0.00","22138.86","0.00","0.00","22138.86","0.00","818460009","Ajuntament de Rubí"
"2014102265","265","2014 1U016 4310 13000","2014","2014102","2014-02","2014/02/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","13","PERSONAL LABORAL.","130","LABORAL FIX.","13000","RETRIBUCIONS BÀSIQUES.","1300000","No té Sub-Concepte Detallat","24502.52","24502.52","1642.92","22138.86","7.42","1642.92","22138.86","7.42","1642.92","22138.86","7.42","818460009","Ajuntament de Rubí"
"2014103265","265","2014 1U016 4310 13000","2014","2014103","2014-03","2014/03/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","13","PERSONAL LABORAL.","130","LABORAL FIX.","13000","RETRIBUCIONS BÀSIQUES.","1300000","No té Sub-Concepte Detallat","24502.52","24502.52","3285.84","22138.86","14.84","3285.84","22138.86","14.84","3285.84","22138.86","14.84","818460009","Ajuntament de Rubí"
"2014204265","265","2014 1U016 4310 13000","2014","2014204","2014-04","2014/04/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","13","PERSONAL LABORAL.","130","LABORAL FIX.","13000","RETRIBUCIONS BÀSIQUES.","1300000","No té Sub-Concepte Detallat","24502.52","24502.52","1642.92","22138.86","7.42","1642.92","22138.86","7.42","1642.92","22138.86","7.42","818460009","Ajuntament de Rubí"
"2014205265","265","2014 1U016 4310 13000","2014","2014205","2014-05","2014/05/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","13","PERSONAL LABORAL.","130","LABORAL FIX.","13000","RETRIBUCIONS BÀSIQUES.","1300000","No té Sub-Concepte Detallat","24502.52","24502.52","1676.86","22138.86","7.57","1676.86","22138.86","7.57","1676.86","22138.86","7.57","818460009","Ajuntament de Rubí"
"2014206265","265","2014 1U016 4310 13000","2014","2014206","2014-06","2014/06/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","13","PERSONAL LABORAL.","130","LABORAL FIX.","13000","RETRIBUCIONS BÀSIQUES.","1300000","No té Sub-Concepte Detallat","24502.52","24502.52","1941.52","22138.86","8.77","1941.52","22138.86","8.77","1941.52","22138.86","8.77","818460009","Ajuntament de Rubí"
"2014307265","265","2014 1U016 4310 13000","2014","2014307","2014-07","2014/07/01 00:00:00.000","1","ÀREA DE DESENVOLUPAMENT LOCAL","1U016","COMERÇ","4","ACTUACIONS DE CARÀCTER ECONÒMIC.","43","COMERÇ, TURISME I PETITES I MITJANES EMPRESES.","431","COMERÇ.","4310","COMERÇ","4310A","No té Sub-Programa","1","DESPESES DE PERSONAL.","13","PERSONAL LABORAL.","130","LABORAL FIX.","13000","RETRIBUCIONS BÀSIQUES.","1300000","No té Sub-Concepte Detallat","24502.52","24502.52","1676.86","22138.86","7.57","1676.86","22138.86","7.57","1676.86","22138.86","7.57","818460009","Ajuntament de Rubí"
