"ID","DATA_ACCIDENT",ANY_ACCIDENT,MES_ACCIDENT,"DIA_SETMANA_ACCIDENT","HORA_ACCIDENT","TIPUS_ACCIDENT",N_IMPLICATS,"ZONA","CODI_ENS","NOM_ENS","TRAM_HORARI",LATITUD,LONGITUD,"PUNT_ACCIDENT"
"44/2020","2020-01-29","2020","1","Dimecres","06:55:00","Caiguda en la via","3","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.480945","2.024459","POINT (418554.320924 4592608.034186)"
"45/2020","2020-01-30","2020","1","Dijous","13:15:00","Fregament negatiu (mateix sentit)","2","Can Rosés","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.505701","2.03908","POINT (419805.496 4595342.81)"
"46/2020","2020-02-01","2020","2","Dissabte","19:15:00","Xoc sense sortida de via","1","25 de Setembre","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.482231","2.040024","POINT (419855.363 4592736.31)"
"47/2020","2020-02-02","2020","2","Diumenge","13:02:00","Encalç","2","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.486676","2.02609","POINT (418697.605 4593242.76)"
"48/2020","2020-02-02","2020","2","Diumenge","18:05:00","Xoc sense sortida de via","2","Plana de Can Bertran","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.492765","2.038577","POINT (419747.570137 4593907.122948)"
"49/2020","2020-02-03","2020","2","Dilluns","10:34:00","Atropellament","2","El Mercat","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.488965","2.035787","POINT (419509.938263 4593487.825609)"
"50/2020","2020-02-03","2020","2","Dilluns","12:40:00","Atropellament","2","Zona Nord","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.496979","2.031165","POINT (419134.124262 4594381.897044)"
"51/2020","2020-02-05","2020","2","Dimecres","09:15:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.494059","2.03526","POINT (419472.296233 4594053.856504)"
"52/2020","2020-02-05","2020","2","Dimecres","14:20:00","Sortida de via amb xoc o col·lisió","2","Sant Muç","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.502553","2.031482","POINT (419167.47064 4595000.407471)"
"53/2020","2020-02-05","2020","2","Dimecres","15:35:00","Caiguda en la via","2","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.506159","2.03614","POINT (419560.740467 4595396.364933)"
"99/2020","2020-02-06","2020","2","Dijous","20:37:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.492113","2.028973","POINT (418945.091 4593843.66)"
"54/2020","2020-02-07","2020","2","Divendres","10:40:00","Envestida","2","Can Rosés","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.506281","2.03612","POINT (419559.1674 4595409.956419)"
"55/2020","2020-02-07","2020","2","Divendres","15:45:00","Encalç","3","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.506888","2.041794","POINT (420033.492 4595472.09)"
"56/2020","2020-02-07","2020","2","Divendres","19:35:00","Caiguda en la via","1","Can Serrafossà - La Perla","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.4893","2.017794","POINT (418008.346 4593541.92)"
"58/2020","2020-02-11","2020","2","Dimarts","10:45:00","Xoc sense sortida de via","3","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.471432","2.025921","POINT (418664.439 4591550.51)"
"61/2020","2020-02-11","2020","2","Dimarts","11:04:00","Envestida","2","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.482737","2.027007","POINT (418769.260444 4592804.596374)"
"62/2020","2020-02-11","2020","2","Dimarts","11:05:00","Fregament negatiu (mateix sentit)","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.490015","2.028673","POINT (418917.399 4593611.07)"
"57/2020","2020-02-11","2020","2","Dimarts","13:30:00","Envestida","2","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.482737","2.027007","POINT (418769.260444 4592804.596374)"
"59/2020","2020-02-12","2020","2","Dimecres","09:55:00","Envestida","2","Les Torres","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.484432","2.029978","POINT (419019.37 4592990.01)"
"63/2020","2020-02-12","2020","2","Dimecres","11:03:00","Encalç","2","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.474173","2.030507","POINT (419050.834 4591850.54)"
"60/2020","2020-02-12","2020","2","Dimecres","17:50:00","Envestida","2","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.508959","2.046268","POINT (420409.401 4595697.87)"
"71/2020","2020-02-13","2020","2","Dijous","13:20:00","Sortida de via amb xoc o col·lisió","1","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.486823","2.030963","POINT (419104.573719 4593254.520046)"
"65/2020","2020-02-14","2020","2","Divendres","17:10:00","Col·lisió frontal","2","Castellnou - Can Mir","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.529889","1.995701","POINT (416216.452821 4598069.319819)"
"64/2020","2020-02-15","2020","2","Dissabte","09:55:00","Envestida","2","Sector Z","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.485973","2.040374","POINT (419889.229774 4593151.33579)"
"68/2020","2020-02-15","2020","2","Dissabte","22:30:00","Envestida","2","Zona Nord","818460009","Ajuntament de Rubí","Nit (22 a 06)","41.49558","2.034419","POINT (419403.940311 4594223.503487)"
"66/2020","2020-02-16","2020","2","Diumenge","06:00:00","Xoc sense sortida de via","3","Can Rosés","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.501335","2.041024","POINT (419962.419886 4594856.262205)"
"67/2020","2020-02-17","2020","2","Dilluns","12:10:00","Xoc sense sortida de via","3","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.492904","2.033059","POINT (419287.134124 4593927.733326)"
"69/2020","2020-02-18","2020","2","Dimarts","12:44:00","Xoc sense sortida de via","2","El Mercat","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.487624","2.036511","POINT (419568.736007 4593338.260096)"
"70/2020","2020-02-19","2020","2","Dimecres","00:45:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Nit (22 a 06)","41.491613","2.030904","POINT (419105.673 4593786.31)"
"72/2020","2020-02-20","2020","2","Dijous","17:00:00","Envestida","3","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.474294","2.029327","POINT (418952.442 4591865.03)"
"74/2020","2020-02-20","2020","2","Dijous","17:50:00","Resta sortides de via","1","Ca n'Alzamora","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.478015","2.031054","POINT (419101.299 4592276.61)"
"73/2020","2020-02-21","2020","2","Divendres","10:48:00","Xoc sense sortida de via","1","25 de Setembre","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.483127","2.037889","POINT (419678.222 4592837.79)"
"75/2020","2020-02-22","2020","2","Dissabte","04:20:00","Xoc sense sortida de via","1","Zona Nord","818460009","Ajuntament de Rubí","Nit (22 a 06)","41.499729","2.03382","POINT (419359.130756 4594684.687949)"
"76/2020","2020-02-23","2020","2","Diumenge","03:30:00","Xoc sense sortida de via","2","Ca n'Alzamora","818460009","Ajuntament de Rubí","Nit (22 a 06)","41.483232","2.031629","POINT (419155.70825 4592855.221435)"
"77/2020","2020-02-23","2020","2","Diumenge","16:20:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.486607","2.032929","POINT (419268.471281 4593228.701931)"
"78/2020","2020-02-24","2020","2","Dilluns","06:15:00","Atropellament","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.495346","2.03099","POINT (419117.430818 4594200.726425)"
"79/2020","2020-02-24","2020","2","Dilluns","18:45:00","Sortida de via amb xoc o col·lisió","2","Can Serrafossà - La Perla","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.488636","2.017629","POINT (417993.801703 4593468.396024)"
"81/2020","2020-02-25","2020","2","Dimarts","13:20:00","Envestida","2","Ca n'Alzamora","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.483111","2.030239","POINT (419039.563 4592843.13)"
"80/2020","2020-02-25","2020","2","Dimarts","14:08:00","Caiguda en la via","1","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.506458","2.037559","POINT (419679.49624 4595428.298768)"
"82/2020","2020-02-25","2020","2","Dimarts","14:08:00","Caiguda en la via","1","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.506458","2.037559","POINT (419679.49624 4595428.298768)"
"83/2020","2020-02-28","2020","2","Divendres","18:40:00","Xoc sense sortida de via","3","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.488991","2.031987","POINT (419192.802369 4593494.254794)"
"85/2020","2020-02-29","2020","2","Dissabte","10:40:00","Envestida","2","El Mercat","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.487202","2.040016","POINT (419860.851131 4593288.19624)"
"86/2020","2020-03-01","2020","3","Diumenge","11:10:00","Col·lisió frontal","2","Sant Muç","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.504096","2.017483","POINT (418001.0386 4595184.907811)"
"84/2020","2020-03-01","2020","3","Diumenge","15:46:00","Xoc sense sortida de via","2","Plana de Can Bertran","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.489814","2.038404","POINT (419729.471 4593579.69)"
"87/2020","2020-03-01","2020","3","Diumenge","20:05:00","Envestida","2","El Mercat","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.489706","2.037132","POINT (419623.206 4593568.82)"
"88/2020","2020-03-03","2020","3","Dimarts","10:30:00","Encalç","2","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.473553","2.026107","POINT (418682.641977 4591785.772106)"
"89/2020","2020-03-05","2020","3","Dijous","12:15:00","Envestida","2","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.463199","2.009908","POINT (417316.896 4590651.72)"
"90/2020","2020-03-05","2020","3","Dijous","14:30:00","Envestida","2","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.472467","2.023264","POINT (418443.929219 4591667.901894)"
"91/2020","2020-03-05","2020","3","Dijous","18:10:00","Xoc sense sortida de via","2","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.499635","2.031319","POINT (419150.284626 4594676.539033)"
"92/2020","2020-03-05","2020","3","Dijous","21:57:00","Xoc sense sortida de via","1","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.505363","2.038672","POINT (419771.054 4595305.72)"
"93/2020","2020-03-06","2020","3","Divendres","20:05:00","Fregament negatiu (mateix sentit)","3","Plana de Can Bertran","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.490588","2.037669","POINT (419669.054974 4593666.237382)"
"94/2020","2020-03-07","2020","3","Dissabte","21:30:00","Sortida de via amb xoc o col·lisió","1","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.506318","2.044551","POINT (420262.904 4595406.21)"
"95/2020","2020-03-08","2020","3","Diumenge","16:15:00","Atropellament","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.486116","2.035747","POINT (419503.088564 4593171.535379)"
"96/2020","2020-03-09","2020","3","Dilluns","11:20:00","Envestida","2","Can Rosés","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.502312","2.038935","POINT (419789.265471 4594966.750638)"
"97/2020","2020-03-09","2020","3","Dilluns","19:10:00","Caiguda en la via","1","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.509338","2.038469","POINT (419758.991287 4595747.1733)"
"98/2020","2020-03-10","2020","3","Dimarts","09:05:00","Fregament negatiu (mateix sentit)","3","Can Rosés","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.500904","2.040437","POINT (419912.852 4594808.99)"
"100/2020","2020-03-11","2020","3","Dimecres","09:30:00","Xoc sense sortida de via","2","Can Rosés","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.506633","2.041236","POINT (419986.618 4595444.28)"
"101/2020","2020-03-13","2020","3","Divendres","17:45:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.492914","2.032398","POINT (419231.956772 4593929.448741)"
"102/2020","2020-03-16","2020","3","Dilluns","19:20:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.487992","2.030577","POINT (419073.852 4593384.66)"
"103/2020","2020-03-19","2020","3","Dijous","10:45:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.489833","2.030746","POINT (419090.211618 4593588.868222)"
"104/2020","2020-03-24","2020","3","Dimarts","09:20:00","Sortida de via amb xoc o col·lisió","1","Zona Nord","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.501889","2.035188","POINT (419475.986349 4594923.218551)"
"105/2020","2020-03-24","2020","3","Dimarts","15:50:00","Fregament positiu (diferent sentit)","2","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.464749","2.00847","POINT (417198.816286 4590825.14598)"
"106/2020","2020-03-25","2020","3","Dimecres","19:40:00","Sortida de via amb xoc o col·lisió","1","Sant Muç","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.506354","2.002925","POINT (416788.946596 4595449.505417)"
"107/2020","2020-03-28","2020","3","Dissabte","19:35:00","Xoc sense sortida de via","1","Els Avets","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.486923","2.019147","POINT (418118.335574 4593276.688224)"
"108/2020","2020-03-30","2020","3","Dilluns","21:50:00","Envestida","2","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.50746","2.033748","POINT (419362.714121 4595543.059874)"
"111/2020","2020-04-04","2020","4","Dissabte","02:00:00","Xoc sense sortida de via","1","Zona Nord","818460009","Ajuntament de Rubí","Nit (22 a 06)","41.498381","2.031258","POINT (419143.646 4594537.41)"
"109/2020","2020-04-05","2020","4","Diumenge","13:30:00","Xoc sense sortida de via","1","Can Rosés","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.503408","2.034477","POINT (419418.487089 4595092.538251)"
"110/2020","2020-04-06","2020","4","Dilluns","09:10:00","Xoc sense sortida de via","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.494383","2.029338","POINT (418978.379574 4594095.359319)"
"112/2020","2020-04-09","2020","4","Dijous","07:00:00","Fregament negatiu (mateix sentit)","3","Plana de Can Bertran","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.491413","2.038068","POINT (419703.417388 4593757.483798)"
"113/2020","2020-04-14","2020","4","Dimarts","09:57:00","Xoc sense sortida de via","1","Can Rosés","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.50547","2.043073","POINT (420138.524234 4595313.502572)"
"114/2020","2020-04-14","2020","4","Dimarts","19:00:00","Encalç","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.49585","2.039294","POINT (419811.251763 4594248.945932)"
"115/2020","2020-04-16","2020","4","Dijous","05:15:00","Sortida de via amb xoc o col·lisió","2","Ca n'Alzamora","818460009","Ajuntament de Rubí","Nit (22 a 06)","41.483642","2.034386","POINT (419386.412 4592898.15)"
"116/2020","2020-04-16","2020","4","Dijous","13:23:00","Fregament negatiu (mateix sentit)","2","Can Rosés","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.506281","2.03612","POINT (419559.1674 4595409.956419)"
"117/2020","2020-04-19","2020","4","Diumenge","18:15:00","Envestida","2","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.503077","2.043599","POINT (420179.400835 4595047.312369)"
"118/2020","2020-04-20","2020","4","Dilluns","12:00:00","Fregament negatiu (mateix sentit)","3","Els Avets","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.484546","2.02204","POINT (418356.82 4593010.12)"
"119/2020","2020-04-30","2020","4","Dijous","18:22:00","Envestida","2","Sector Z","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.488434","2.040597","POINT (419910.857088 4593424.407292)"
"121/2020","2020-05-01","2020","5","Divendres","14:00:00","Envestida","2","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.498807","2.038049","POINT (419710.991752 4594578.445234)"
"120/2020","2020-05-04","2020","5","Dilluns","17:30:00","Fregament negatiu (mateix sentit)","4","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.486326","2.035435","POINT (419477.302115 4593195.199132)"
"122/2020","2020-05-08","2020","5","Divendres","19:00:00","Sortida de via amb xoc o col·lisió","1","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.505762","2.047565","POINT (420513.74598 4595341.725769)"
"123/2020","2020-05-09","2020","5","Dissabte","06:00:00","Xoc sense sortida de via","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.500373","2.044202","POINT (420226.458471 4594746.56635)"
"124/2020","2020-05-10","2020","5","Diumenge","12:25:00","Col·lisió frontal","2","Sector Z","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.489971","2.041005","POINT (419946.801932 4593594.684909)"
"125/2020","2020-05-10","2020","5","Diumenge","17:00:00","Sortida de via amb xoc o col·lisió","4","Sector Z","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.489486","2.041187","POINT (419961.413775 4593540.669402)"
"126/2020","2020-05-11","2020","5","Dilluns","16:45:00","Sortida de via amb xoc o col·lisió","1","Sant Muç","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.510682","2.012697","POINT (417610.033 4595920.65)"
"129/2020","2020-05-15","2020","5","Divendres","13:58:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.49144","2.03157","POINT (419161.028681 4593766.535553)"
"128/2020","2020-05-16","2020","5","Dissabte","08:20:00","Xoc sense sortida de via","2","Ca n'Alzamora","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.483983","2.033493","POINT (419312.268 4592936.91)"
"127/2020","2020-05-16","2020","5","Dissabte","10:15:00","Envestida","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.500295","2.044856","POINT (420280.934466 4594737.294427)"
"130/2020","2020-05-20","2020","5","Dimecres","12:15:00","Xoc sense sortida de via","1","Ca n'Oriol","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.49693","2.042076","POINT (420044.780752 4594366.327442)"
"131/2020","2020-05-22","2020","5","Divendres","07:50:00","Col·lisió frontal","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.486292","2.034963","POINT (419437.882294 4593191.833608)"
"132/2020","2020-05-23","2020","5","Dissabte","19:45:00","Col·lisió frontal","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.495786","2.032414","POINT (419236.845502 4594248.224157)"
