ANY,TRIMESTRE,"ANY_TRIMESTRE","DISTRICTE","SECCIO","DISTRICTE_SECCIO",CONSUM,"CODI_ENS","NOM_ENS"
"2018","1","2018-Q1","Districte 04","Secció 18","Districte 04 / Secció 18","12759.00","818460009","Ajuntament de Rubí"
"2018","1","2018-Q1","Districte 04","Secció 19","Districte 04 / Secció 19","11555.00","818460009","Ajuntament de Rubí"
"2018","1","2018-Q1","Districte 04","Secció 20","Districte 04 / Secció 20","11714.00","818460009","Ajuntament de Rubí"
"2018","1","2018-Q1","Districte 04","Secció 21","Districte 04 / Secció 21","43036.00","818460009","Ajuntament de Rubí"
"2018","1","2018-Q1","Districte 04","Secció 22","Districte 04 / Secció 22","19339.00","818460009","Ajuntament de Rubí"
"2018","1","2018-Q1","Districte 01","Secció 4","Districte 01 / Secció 4","16775.00","818460009","Ajuntament de Rubí"
"2018","1","2018-Q1","Districte 02","Secció 4","Districte 02 / Secció 4","10227.00","818460009","Ajuntament de Rubí"
"2018","1","2018-Q1","Districte 02","Secció 5","Districte 02 / Secció 5","8635.00","818460009","Ajuntament de Rubí"
"2018","1","2018-Q1","Districte 02","Secció 6","Districte 02 / Secció 6","14460.00","818460009","Ajuntament de Rubí"
"2018","1","2018-Q1","Districte 03","Secció 9","Districte 03 / Secció 9","27530.00","818460009","Ajuntament de Rubí"
"2018","1","2018-Q1","Districte 04","Secció 23","Districte 04 / Secció 23","11669.00","818460009","Ajuntament de Rubí"
"2018","1","2018-Q1","Districte 04","Secció 24","Districte 04 / Secció 24","11415.00","818460009","Ajuntament de Rubí"
"2018","1","2018-Q1","Districte 04","Secció 25","Districte 04 / Secció 25","9442.00","818460009","Ajuntament de Rubí"
"2018","1","2018-Q1","Districte 04","Secció 26","Districte 04 / Secció 26","20164.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte Desconegut","Secció Desconeguda","Districte/Secció Desconegut","371952.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 01","Secció 1","Districte 01 / Secció 1","15208.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 01","Secció 2","Districte 01 / Secció 2","17114.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 01","Secció 3","Districte 01 / Secció 3","42426.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 02","Secció 1","Districte 02 / Secció 1","22353.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 02","Secció 3","Districte 02 / Secció 3","20125.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 03","Secció 1","Districte 03 / Secció 1","10645.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 03","Secció 3","Districte 03 / Secció 3","18199.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 03","Secció 4","Districte 03 / Secció 4","15179.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 03","Secció 5","Districte 03 / Secció 5","18589.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 03","Secció 6","Districte 03 / Secció 6","18156.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 03","Secció 7","Districte 03 / Secció 7","18271.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 03","Secció 8","Districte 03 / Secció 8","10306.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 1","Districte 04 / Secció 1","16495.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 2","Districte 04 / Secció 2","15862.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 3","Districte 04 / Secció 3","15186.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 4","Districte 04 / Secció 4","21741.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 5","Districte 04 / Secció 5","17605.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 6","Districte 04 / Secció 6","15647.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 7","Districte 04 / Secció 7","14782.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 8","Districte 04 / Secció 8","9573.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 9","Districte 04 / Secció 9","36072.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 10","Districte 04 / Secció 10","25003.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 11","Districte 04 / Secció 11","23004.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 12","Districte 04 / Secció 12","15009.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 13","Districte 04 / Secció 13","19457.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 14","Districte 04 / Secció 14","16074.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 15","Districte 04 / Secció 15","13678.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 16","Districte 04 / Secció 16","17864.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 18","Districte 04 / Secció 18","12604.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 19","Districte 04 / Secció 19","11740.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 20","Districte 04 / Secció 20","11634.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 21","Districte 04 / Secció 21","42440.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 22","Districte 04 / Secció 22","19414.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 01","Secció 4","Districte 01 / Secció 4","16396.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 02","Secció 4","Districte 02 / Secció 4","10738.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 02","Secció 5","Districte 02 / Secció 5","8649.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 02","Secció 6","Districte 02 / Secció 6","14701.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 03","Secció 9","Districte 03 / Secció 9","27784.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 23","Districte 04 / Secció 23","11752.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 24","Districte 04 / Secció 24","11225.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 25","Districte 04 / Secció 25","9704.00","818460009","Ajuntament de Rubí"
"2018","2","2018-Q2","Districte 04","Secció 26","Districte 04 / Secció 26","20454.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte Desconegut","Secció Desconeguda","Districte/Secció Desconegut","407789.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 01","Secció 1","Districte 01 / Secció 1","17966.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 01","Secció 2","Districte 01 / Secció 2","17653.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 01","Secció 3","Districte 01 / Secció 3","41607.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 02","Secció 1","Districte 02 / Secció 1","24406.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 02","Secció 3","Districte 02 / Secció 3","28528.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 03","Secció 1","Districte 03 / Secció 1","13000.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 03","Secció 3","Districte 03 / Secció 3","19124.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 03","Secció 4","Districte 03 / Secció 4","17398.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 03","Secció 5","Districte 03 / Secció 5","18660.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 03","Secció 6","Districte 03 / Secció 6","18114.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 03","Secció 7","Districte 03 / Secció 7","18583.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 03","Secció 8","Districte 03 / Secció 8","10421.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 1","Districte 04 / Secció 1","15946.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 2","Districte 04 / Secció 2","15228.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 3","Districte 04 / Secció 3","14784.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 4","Districte 04 / Secció 4","21438.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 5","Districte 04 / Secció 5","17988.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 6","Districte 04 / Secció 6","15121.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 7","Districte 04 / Secció 7","14432.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 8","Districte 04 / Secció 8","9892.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 9","Districte 04 / Secció 9","28977.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 10","Districte 04 / Secció 10","24161.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 11","Districte 04 / Secció 11","21582.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 12","Districte 04 / Secció 12","14464.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 13","Districte 04 / Secció 13","18962.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 14","Districte 04 / Secció 14","16252.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 15","Districte 04 / Secció 15","13116.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 16","Districte 04 / Secció 16","18035.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 18","Districte 04 / Secció 18","12429.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 19","Districte 04 / Secció 19","12094.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 20","Districte 04 / Secció 20","11116.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 21","Districte 04 / Secció 21","38519.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 22","Districte 04 / Secció 22","19137.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 01","Secció 4","Districte 01 / Secció 4","23184.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 02","Secció 4","Districte 02 / Secció 4","10188.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 02","Secció 5","Districte 02 / Secció 5","12781.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 02","Secció 6","Districte 02 / Secció 6","20331.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 03","Secció 9","Districte 03 / Secció 9","30422.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 23","Districte 04 / Secció 23","12058.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 24","Districte 04 / Secció 24","11221.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 25","Districte 04 / Secció 25","9312.00","818460009","Ajuntament de Rubí"
"2018","3","2018-Q3","Districte 04","Secció 26","Districte 04 / Secció 26","20945.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte Desconegut","Secció Desconeguda","Districte/Secció Desconegut","366463.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 01","Secció 1","Districte 01 / Secció 1","15594.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 01","Secció 2","Districte 01 / Secció 2","16402.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 01","Secció 3","Districte 01 / Secció 3","39803.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 02","Secció 1","Districte 02 / Secció 1","21463.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 02","Secció 3","Districte 02 / Secció 3","21911.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 03","Secció 1","Districte 03 / Secció 1","12805.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 03","Secció 3","Districte 03 / Secció 3","19116.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 03","Secció 4","Districte 03 / Secció 4","15881.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 03","Secció 5","Districte 03 / Secció 5","17044.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 03","Secció 6","Districte 03 / Secció 6","17250.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 03","Secció 7","Districte 03 / Secció 7","17437.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 03","Secció 8","Districte 03 / Secció 8","9708.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 1","Districte 04 / Secció 1","16140.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 2","Districte 04 / Secció 2","15310.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 3","Districte 04 / Secció 3","14856.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 4","Districte 04 / Secció 4","20827.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 5","Districte 04 / Secció 5","17326.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 6","Districte 04 / Secció 6","15427.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 7","Districte 04 / Secció 7","15386.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 8","Districte 04 / Secció 8","9547.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 9","Districte 04 / Secció 9","23700.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 10","Districte 04 / Secció 10","24727.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 11","Districte 04 / Secció 11","22565.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 12","Districte 04 / Secció 12","14834.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 13","Districte 04 / Secció 13","18968.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 14","Districte 04 / Secció 14","15954.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 15","Districte 04 / Secció 15","13905.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 16","Districte 04 / Secció 16","17831.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 18","Districte 04 / Secció 18","12442.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 19","Districte 04 / Secció 19","11867.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 20","Districte 04 / Secció 20","11760.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 21","Districte 04 / Secció 21","42672.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 22","Districte 04 / Secció 22","19001.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 01","Secció 4","Districte 01 / Secció 4","19764.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 02","Secció 4","Districte 02 / Secció 4","10189.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 02","Secció 5","Districte 02 / Secció 5","9220.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 02","Secció 6","Districte 02 / Secció 6","15310.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 03","Secció 9","Districte 03 / Secció 9","26611.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 23","Districte 04 / Secció 23","11714.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 24","Districte 04 / Secció 24","11254.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 25","Districte 04 / Secció 25","9546.00","818460009","Ajuntament de Rubí"
"2018","4","2018-Q4","Districte 04","Secció 26","Districte 04 / Secció 26","20454.00","818460009","Ajuntament de Rubí"
