ID_APLICACIO,"APLICACIO","DESC_APLICACIO",EXERCICI,"ORGANIC","ALIAS_PROGRAMA","ECONOMIC",ORG_COD_AREA_ORGANIC,"ORG_AREA_ORGANIC","ORG_COD_ORGANIC","ORG_ORGANIC","ECO_COD_CAPITOL","ECO_CAPITOL","ECO_COD_ARTICLE","ECO_ARTICLE","ECO_COD_CONCEPTE","ECO_CONCEPTE","ECO_COD_SUB_CONCEPTE","ECO_SUB_CONCEPTE",PREVISIONS_INICIALS,PREVISIONS_DEFINITIVES,MODIFICACIO_PREVISIONS,AUGMENT_PREVISIONS,DISMINUCIO_PREVISIONS,DRETS_RECONEGUTS_TOTALS,DRETS_RECONEGUTS_NETS,DRETS_ANULATS,RECAUDACIO_LIQUIDA,DEVOLUCIONS_INGRES,PERCENTATGE_EXECUCIO,DATA_ACTUALITZACIO,"CODI_ENS","NOM_ENS"
"736805829","2016-1340-33600","Talls de trànsit","2016","1340","111","33600","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","33","TAXES PER UTILIZAC PRIVAT O EL APROVECH ESP DEL DOM PÚB LOC","336","TAXA PER OCUP VIA PÚB AMB SUSPENS TEMP DEL TRÀFIC RODAT","33600","TALLS DE TRÀNSIT","8000.00","8000.00","0.00","0.00","0.00","25856.50","25856.50","0.00","25856.50","0.00","323.2","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"548832504","2016-1340-33900","Taxes per ocupació de la via pública càrrega i descàrrrega","2016","1340","111","33900","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","33","TAXES PER UTILIZAC PRIVAT O EL APROVECH ESP DEL DOM PÚB LOC","339","ALTRES TAXES PER UTILITZACIÓ PRIVATIVA DEL DOMINI PÚBLIC.","33900","ALTRES TAXES PER UTILITZACIÓ PRIVATIVA DEL DOMINI PÚBLIC.","0.00","0.00","0.00","0.00","0.00","20102.40","20102.40","0.00","20102.40","0.00","0","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"1471263854","2016-1340-33901","Taxes ocupació via pública per construcció","2016","1340","111","33901","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","33","TAXES PER UTILIZAC PRIVAT O EL APROVECH ESP DEL DOM PÚB LOC","339","ALTRES TAXES PER UTILITZACIÓ PRIVATIVA DEL DOMINI PÚBLIC.","33901","TAXES OCUPACIÓ VIA PÚBLICA PER CONSTRUCCIÓ","12000.00","12000.00","0.00","0.00","0.00","17162.34","17162.34","0.00","17162.34","0.00","143","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"668680417","2016-1340-33904","Parades i fires","2016","1340","111","33904","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","33","TAXES PER UTILIZAC PRIVAT O EL APROVECH ESP DEL DOM PÚB LOC","339","ALTRES TAXES PER UTILITZACIÓ PRIVATIVA DEL DOMINI PÚBLIC.","33904","PARADES I FIRES","63000.00","63000.00","0.00","0.00","0.00","54211.42","53608.12","603.30","52925.62","544.80","85.1","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"396037491","2016-1350-46105","DIBA - Municipis cardioprotegits","2016","1350","111","46105","0","-","-","-","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46105","DIBA - AJUTS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"2472274530","2016-15001-39610","Quotes d'urbanització PERI 22.1","2016","15001","111","39610","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","396","INGRESSOS PER ACTUACIONS D'URBANITZACIÓ.","39610","QUOTES D'URBANITZACIÓ.","0.00","426629.52","426629.52","426629.52","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"2729701631","2016-15002-39610","Quotes d'urbanització Sector A4","2016","15002","111","39610","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","396","INGRESSOS PER ACTUACIONS D'URBANITZACIÓ.","39610","QUOTES D'URBANITZACIÓ.","0.00","274558.92","274558.92","274558.92","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"80018251","2016-15003-39610","Quotes d'urbanització Cova Solera","2016","15003","111","39610","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","396","INGRESSOS PER ACTUACIONS D'URBANITZACIÓ.","39610","QUOTES D'URBANITZACIÓ.","0.00","11414.13","11414.13","11414.13","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"3244541381","2016-15004-39610","Quotes d'urbanització Sant Muç","2016","15004","111","39610","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","396","INGRESSOS PER ACTUACIONS D'URBANITZACIÓ.","39610","QUOTES D'URBANITZACIÓ.","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"1729416817","2016-15005-39610","Quotes d'urbanització polígon 2 subsector D-1","2016","15005","111","39610","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","396","INGRESSOS PER ACTUACIONS D'URBANITZACIÓ.","39610","QUOTES D'URBANITZACIÓ.","0.00","975.25","975.25","975.25","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"2867490071","2016-1510-32500","Expedicio de documents","2016","1510","111","32500","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","32","TAXES PER LA REALIZAC DE ACTIVID DE COMPETÈNCIA LOCAL.","325","TAXA PER EXPEDICIÓ DE DOCUMENTS.","32500","EXPEDICIÓ DE DOCUMENTS","27000.00","27000.00","0.00","0.00","0.00","2261.58","2261.58","0.00","2261.58","0.00","8.4","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"1259323741","2016-1510-45080","PUSOC - Manteniment Instal·lacions Pau Casals","2016","1510","111","45080","0","-","-","-","4","TRANSFERÈNCIA CORRENTS.","45","DE COMUNITATS AUTÒNOMES.","450","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","45080","SUBV CORRENTS DE LA ADMÓN GENERAL DE LA C.A","0.00","0.00","0.00","0.00","0.00","26546.00","26546.00","0.00","26546.00","0.00","0","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"3496751173","2016-1510-76104","Meses concert 2017-19 - Accessibilitat  25 set i Ca n'Oriol","2016","1510","111","76104","0","-","-","-","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76104","DE DIPUTACIONS, CONSELLS O CABILDOS.","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"1423890811","2016-15111-39100","Multes per infraccions urbanístiques.","2016","15111","111","39100","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","391","MULTES.","39100","MULTES PER INFRACCIONS URBANÍSTIQUES.","15000.00","15000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"1698087910","2016-15112-39100","Multes coercitives urbanisme","2016","15112","111","39100","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","391","MULTES.","39100","MULTES PER INFRACCIONS URBANÍSTIQUES.","50000.00","50000.00","0.00","0.00","0.00","96080.67","91815.99","4264.68","19869.63","2436.61","183.6","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"194301567","2016-1511-32100","Taxes per llicències urbanístiques","2016","1511","111","32100","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","32","TAXES PER LA REALIZAC DE ACTIVID DE COMPETÈNCIA LOCAL.","321","LLICÈNCIES URBANÍSTIQUES.","32100","MERCADAL","175000.00","175000.00","0.00","0.00","0.00","419861.61","403182.74","16678.87","391659.42","9081.68","230.4","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"2626604669","2016-1511-32903","Llicència d'obertures d'establiments","2016","1511","111","32903","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","32","TAXES PER LA REALIZAC DE ACTIVID DE COMPETÈNCIA LOCAL.","329","ALTRES TAXES PER LA REALIZAC DE ACTIVID DE COMPET LOCAL","32903","LLICÈNCIA D'OBERTURES D'ESTABLIMENTS","320000.00","320000.00","0.00","0.00","0.00","248572.89","247236.28","1336.61","203136.25","36.61","77.3","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"3275868242","2016-15113-39100","Multes de protecció de la legalitat","2016","15113","111","39100","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","391","MULTES.","39100","MULTES PER INFRACCIONS URBANÍSTIQUES.","5000.00","5000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"223867447","2016-1511-39190","Multes infraccions activitats","2016","1511","111","39190","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","391","MULTES.","39190","ALTRES MULTES I SANCIONS.","60000.00","60000.00","0.00","0.00","0.00","67246.16","66144.16","1102.00","23326.56","0.00","110.2","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"3589004511","2016-1511-39904","Execucions subsidiàries","2016","1511","111","39904","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","399","ALTRES INGRESSOS DIVERSOS.","39904","EXECUCIONS SUBSIDIÀRIES (RELACIONADA AMB DESPESA)","100000.00","100000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"2183183470","2016-1520-75080","GENCAT - Llei de Barris El Pinar","2016","1520","111","75080","0","-","-","-","7","TRANSFERÈNCIES DE CAPITAL.","75","DE COMUNITATS AUTÒNOMES.","750","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","75080","ALTRES TRANSFERÈNCIES DE CAPITAL DE LA ADMÓN GNRAL DE LA C.A","0.00","298140.28","298140.28","298140.28","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"2846685590","2016-1531-32902","Llicències d'autotaxis i vehicles de lloguer","2016","1531","111","32902","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","32","TAXES PER LA REALIZAC DE ACTIVID DE COMPETÈNCIA LOCAL.","329","ALTRES TAXES PER LA REALIZAC DE ACTIVID DE COMPET LOCAL","32902","LLICÈNCIES D'AUTOTAXIS I VEHICLES DE LLOGUER","0.00","0.00","0.00","0.00","0.00","3156.20","3156.20","0.00","3156.20","0.00","0","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"4156976268","2016-1531-33400","Obertura de rases (canalitzacions)","2016","1531","111","33400","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","33","TAXES PER UTILIZAC PRIVAT O EL APROVECH ESP DEL DOM PÚB LOC","334","TAXA PER OBERTURA DE CALES I RASES.","33400","OBERTURA DE RASES (CANALITZACIONS)","0.00","0.00","0.00","0.00","0.00","843.50","-35134.50","35978.00","-35134.50","35978.00","0","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"3773289269","2016-1531-46156","DIBA Suport la reactivació econòmica Programa complementari","2016","1531","111","46156","0","-","-","-","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46156","DIBA PLATAFORMA DIGITAL SERVEIS EMPR. ON LINE NET RUBI","0.00","0.00","0.00","0.00","0.00","368140.51","368140.51","0.00","368140.51","0.00","0","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"2482640665","2016-1532-29000","Impost sobre construccions, instal·lacions i obres","2016","1532","111","29000","0","-","-","-","2","IMPOSTOS INDIRECTES.","29","ALTRES IMPOSTOS INDIRECTES.","290","IMPOST SOBRE CONSTRUCCIONS, INSTAL·LACIONS I OBRES.","29000","IMPTO.S/CONSTRUCCIONES, INSTALAC. Y OBRA","9000.00","9000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"3324933649","2016-1532-33400","Taxa obertura de rases","2016","1532","111","33400","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","33","TAXES PER UTILIZAC PRIVAT O EL APROVECH ESP DEL DOM PÚB LOC","334","TAXA PER OBERTURA DE CALES I RASES.","33400","OBERTURA DE RASES (CANALITZACIONS)","13000.00","13000.00","0.00","0.00","0.00","11614.25","11614.25","0.00","11614.25","0.00","89.3","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"2471211399","2016-1532-35001","CE Carrer Aneto i Altres","2016","1532","111","35001","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","35","CONTRIBUCIONS ESPECIALS.","350","PER A L'EXECUCIÓ D'OBRES.","35001","CE CARRER ANETO I ALTRES","0.00","60739.58","60739.58","60739.58","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"3356235467","2016-1532-35034","Contribucions especials sector 38 Ximelis","2016","1532","111","35034","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","35","CONTRIBUCIONS ESPECIALS.","350","PER A L'EXECUCIÓ D'OBRES.","35034","CONTRIBUCIONS ESPECIALS","0.00","401319.26","401319.26","401319.26","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"3205178973","2016-1532-35035","Contribucions especials carrer Guatlla","2016","1532","111","35035","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","35","CONTRIBUCIONS ESPECIALS.","350","PER A L'EXECUCIÓ D'OBRES.","35035","CONTRIBUCIONS ESPECIALS","0.00","1377.45","1377.45","1377.45","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"45867528","2016-1532-76100","Subvenció Diputació Pla Xarxa de Governs Locals","2016","1532","111","76100","0","-","-","-","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76100","SUBVENCIÓ DIPUTACIÓ PLA XARXA DE GOVERNS LOCALS","0.00","800743.77","800743.77","800743.77","0.00","223074.08","223074.08","0.00","223074.08","0.00","27.9","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"1975308958","2016-1532-76101","DIBA - Programa complementari inversions financ.sostenibles","2016","1532","111","76101","0","-","-","-","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76101","SUBVENCIÓ","0.00","90797.86","90797.86","90797.86","0.00","90797.86","90797.86","0.00","90797.86","0.00","100","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"3971318564","2016-1532-76102","DIBA - Programa complementari inversions financ.sostenibles","2016","1532","111","76102","0","-","-","-","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76102","SUBVENCIÓ","0.00","59756.17","59756.17","59756.17","0.00","59756.17","59756.17","0.00","59756.17","0.00","100","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"2612179890","2016-1532-76103","DIBA - Programa complementari inversions financ.sostenibles","2016","1532","111","76103","0","-","-","-","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76103","DE DIPUTACIONS, CONSELLS O CABILDOS.","0.00","95577.32","95577.32","95577.32","0.00","95577.32","95577.32","0.00","95577.32","0.00","100","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"97920529","2016-1532-76104","Meses concert 2017-19 - Millora pl- Constitució","2016","1532","111","76104","0","-","-","-","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76104","DE DIPUTACIONS, CONSELLS O CABILDOS.","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"349799307","2016-1621-30200","Taxa per recollida domiciliària d'escombraries","2016","1621","111","30200","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","30","TAXES PER LA PRESTACIÓ DE SERVEIS PÚBLICS BÀSICS.","302","SERVEI DE RECOLLIDA D'ESCOMBRARIES.","30200","TAXA PER RECOLLIDA DOMICILIÀRIA D'ESCOMBRARIES","3370000.00","3370000.00","0.00","0.00","0.00","3398128.32","3359304.35","38823.97","3174383.53","4721.34","99.7","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"1675539229","2016-1621-30201","Taxa per recollida d'escombraries industrial i cial.","2016","1621","111","30201","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","30","TAXES PER LA PRESTACIÓ DE SERVEIS PÚBLICS BÀSICS.","302","SERVEI DE RECOLLIDA D'ESCOMBRARIES.","30201","TAXA PER RECOLLIDA D'ESCOMBRARIES INDUSTRIAL I CIAL.","600000.00","600000.00","0.00","0.00","0.00","666586.09","619714.90","46871.19","566935.32","23772.50","103.3","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"3409967162","2016-1622-30202","Taxa pel servei de deixalleria","2016","1622","111","30202","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","30","TAXES PER LA PRESTACIÓ DE SERVEIS PÚBLICS BÀSICS.","302","SERVEI DE RECOLLIDA D'ESCOMBRARIES.","30202","SERVEI DE RECOLLIDA D'ESCOMBRARIES.","25275.79","25275.79","0.00","0.00","0.00","8965.30","8965.30","0.00","8965.30","0.00","35.5","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"1804790610","2016-1622-45080","GENCAT - Subvencions diverses de residus i medi ambient","2016","1622","111","45080","0","-","-","-","4","TRANSFERÈNCIA CORRENTS.","45","DE COMUNITATS AUTÒNOMES.","450","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","45080","SUBV CORRENTS DE LA ADMÓN GENERAL DE LA C.A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"2189752469","2016-1623-30300","Prestació de servei recollida d'envasos","2016","1623","111","30300","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","30","TAXES PER LA PRESTACIÓ DE SERVEIS PÚBLICS BÀSICS.","303","SERVEI DE TRACTAMENT DE RESIDUS.","30300","PRESTACIÓ DE SERVEI RECOLLIDA D'ENVASOS","270000.00","270000.00","0.00","0.00","0.00","202154.32","202154.32","0.00","168070.31","0.00","74.9","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"4119054339","2016-1623-30301","Recollida residus elèctrics i electrònics","2016","1623","111","30301","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","30","TAXES PER LA PRESTACIÓ DE SERVEIS PÚBLICS BÀSICS.","303","SERVEI DE TRACTAMENT DE RESIDUS.","30301","RECOLLIDA RESIDUS ELÈCTRICS I ELECTRÒNICS","9000.00","9000.00","0.00","0.00","0.00","9220.27","9220.26","0.01","7464.62","0.01","102.4","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"1821022649","2016-1623-30302","Prestació del servei de recollida de vidre","2016","1623","111","30302","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","30","TAXES PER LA PRESTACIÓ DE SERVEIS PÚBLICS BÀSICS.","303","SERVEI DE TRACTAMENT DE RESIDUS.","30302","RECOLLIDA DE RESIDUS OLI VEGETAL","55000.00","55000.00","0.00","0.00","0.00","56097.29","56097.29","0.00","40031.05","0.00","102","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
"462268719","2016-1623-30303","Prestació del servei recollida de paper i cartró","2016","1623","111","30303","0","-","-","-","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","30","TAXES PER LA PRESTACIÓ DE SERVEIS PÚBLICS BÀSICS.","303","SERVEI DE TRACTAMENT DE RESIDUS.","30303","DESCRIPCIÓN ECONÓMICA","79000.00","79000.00","0.00","0.00","0.00","88830.21","88830.21","0.00","88830.21","0.00","112.4","2024/09/03 13:13:28.429","818460009","Ajuntament de Rubí"
