ID_APLICACIO,"APLICACIO","DESC_APLICACIO",EXERCICI,"ORGANIC","ALIAS_PROGRAMA","ECONOMIC",ORG_COD_AREA_ORGANIC,"ORG_AREA_ORGANIC","ORG_COD_ORGANIC","ORG_ORGANIC","ECO_COD_CAPITOL","ECO_CAPITOL","ECO_COD_ARTICLE","ECO_ARTICLE","ECO_COD_CONCEPTE","ECO_CONCEPTE","ECO_COD_SUB_CONCEPTE","ECO_SUB_CONCEPTE",PREVISIONS_INICIALS,PREVISIONS_DEFINITIVES,MODIFICACIO_PREVISIONS,AUGMENT_PREVISIONS,DISMINUCIO_PREVISIONS,DRETS_RECONEGUTS_TOTALS,DRETS_RECONEGUTS_NETS,DRETS_ANULATS,RECAUDACIO_LIQUIDA,DEVOLUCIONS_INGRES,PERCENTATGE_EXECUCIO,"CODI_ENS","NOM_ENS"
"2444033201","2025-9U025-39200","Recàrrec per declaració extemporánea sense requerimi. Previ","2025","9U025","111","39200","9","GOVERN-GERÈNCIA","9U025","OFICINA DE GESTIÓ D'INGRESSOS","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","392","RECAR DEL PERÍODE EJEC I PER DECLAR EXTEMP SENSE REQUER PREV","39200","RECÀRREC PER DECLARACIÓ EXTEMPORÁNEA SENSE REQUERIMI. PREVI","18000.00","18000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"4289789286","2025-9U025-39211","Recàrrec d'apressament 10% i 20%","2025","9U025","111","39211","9","GOVERN-GERÈNCIA","9U025","OFICINA DE GESTIÓ D'INGRESSOS","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","392","RECAR DEL PERÍODE EJEC I PER DECLAR EXTEMP SENSE REQUER PREV","39211","RECÀRREC DE CONSTRENYIMENT.","400000.00","400000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"4144591822","2025-9U025-42000","Participació en els Tributs de l'Estat","2025","9U025","111","42000","9","GOVERN-GERÈNCIA","9U025","OFICINA DE GESTIÓ D'INGRESSOS","4","TRANSFERÈNCIA CORRENTS.","42","DE L'ADMINISTRACIÓ DE L'ESTAT.","420","DE L'ADMINISTRACIÓ GENERAL DE L'ESTAT.","42000","PARTICIPACIÓ EN ELS TRIBUTS DE L'ESTAT.","1059927.84","1059927.84","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"3994174095","2025-9U025-42010","Fons complementari de finançament","2025","9U025","111","42010","9","GOVERN-GERÈNCIA","9U025","OFICINA DE GESTIÓ D'INGRESSOS","4","TRANSFERÈNCIA CORRENTS.","42","DE L'ADMINISTRACIÓ DE L'ESTAT.","420","DE L'ADMINISTRACIÓ GENERAL DE L'ESTAT.","42010","FONS COMPLEMENTARI DE FINANÇAMENT.","18419450.16","18419450.16","0.00","0.00","0.00","3021852.58","3021852.58","0.00","3021852.58","0.00","16.4","818460009","Ajuntament de Rubí"
"3309244748","2025-9U025-42020","Compensació per beneficis fiscals (IAE Cooperatives i IBI)","2025","9U025","111","42020","9","GOVERN-GERÈNCIA","9U025","OFICINA DE GESTIÓ D'INGRESSOS","4","TRANSFERÈNCIA CORRENTS.","42","DE L'ADMINISTRACIÓ DE L'ESTAT.","420","DE L'ADMINISTRACIÓ GENERAL DE L'ESTAT.","42020","COMPENSACIÓ PER BENEFICIS FISCALS.","60000.00","60000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"1792953207","2025-9U025-45000","Participació tributs de CCAA  Fons de Cooperació Local","2025","9U025","111","45000","9","GOVERN-GERÈNCIA","9U025","OFICINA DE GESTIÓ D'INGRESSOS","4","TRANSFERÈNCIA CORRENTS.","45","DE COMUNITATS AUTÒNOMES.","450","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","45000","PARTICIPACIÓ EN TRIBUTS DE LA COMUNITAT AUTÒNOMA.","455000.00","455000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"500792289","2025-9U025-45001","Altres transferències incondicionadas.","2025","9U025","111","45001","9","GOVERN-GERÈNCIA","9U025","OFICINA DE GESTIÓ D'INGRESSOS","4","TRANSFERÈNCIA CORRENTS.","45","DE COMUNITATS AUTÒNOMES.","450","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","45001","ALTRES TRANSFERÈNCIES INCONDICIONADAS.","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"4005588885","2025-9U025-54100","Arrendaments fiques urbanes","2025","9U025","111","54100","9","GOVERN-GERÈNCIA","9U025","OFICINA DE GESTIÓ D'INGRESSOS","5","INGRESSOS PATRIMONIALS.","54","RENDES DE BÉNS IMMOBLES.","541","ARRENDAMENTS DE FINQUES URBANES.","54100","DESCRIPCIÓN ECONÓMICA","254400.00","254400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"2709949467","2025-9U026-39300","Interessos de demora","2025","9U026","111","39300","9","GOVERN-GERÈNCIA","9U026","TRESORERIA","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","393","INTERESSOS DE DEMORA.","39300","INTERESSOS DE DEMORA","150000.00","150000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"2790257951","2025-9U026-46102","Programa específic extraordinari d'autonomia local 2.0","2025","9U026","111","46102","9","GOVERN-GERÈNCIA","9U026","TRESORERIA","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46102","DIBA - PROTECCIÓ CIVIL","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"4219551971","2025-9U026-52000","Interessos de diposits","2025","9U026","111","52000","9","GOVERN-GERÈNCIA","9U026","TRESORERIA","5","INGRESSOS PATRIMONIALS.","52","INTERESSOS DE DIPÒSITS.","520","INTERESSOS DE DIPÒSITS","52000","INTERESES EN CUENTAS CORRIENTES","310000.00","310000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"1501924547","2025-9U026-91301","Prestecs rebuts a ll/t","2025","9U026","111","91301","9","GOVERN-GERÈNCIA","9U026","TRESORERIA","9","PASSIUS FINANCERS.","91","PRÉSTECS REBUTS EN EUROS.","913","PRÉSTAM REBUTS A/L P D'ENS DE FORA DEL SECTOR PÚBLIC","91301","PRÉSTECS REBUTS A LLARG TERMINI","0.00","8764277.43","8764277.43","8764277.43","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"2103522031","2025-9U027-39901","Reintegrament anuncis publicacions","2025","9U027","111","39901","9","GOVERN-GERÈNCIA","9U027","SECRETARIA GENERAL","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","399","ALTRES INGRESSOS DIVERSOS.","39901","REINTEGRAMENT ANUNCIS PUBLICACIONS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"3207528038","2025-9U051-32600","Servei de grua","2025","9U051","111","32600","9","GOVERN-GERÈNCIA","9U051","SEGURETAT CIUTADANA I PROTECCIÓ CIVIL","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","32","TAXES PER LA REALIZAC DE ACTIVID DE COMPETÈNCIA LOCAL.","326","TAXA PER RETIRADA DE VEHICLES.","32600","SERVEI DE GRUA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"1599475040","2025-9U051-39120","Multes per infraccions de l'Ordenança de circulació.","2025","9U051","111","39120","9","GOVERN-GERÈNCIA","9U051","SEGURETAT CIUTADANA I PROTECCIÓ CIVIL","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","391","MULTES.","39120","MULTES PER INFRACCIONS DE L'ORDENANÇA DE CIRCULACIÓ.","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"3660701674","2025-9U066-34900","Altres preus públics. Preu públic servei de Comunicació","2025","9U066","111","34900","9","GOVERN-GERÈNCIA","9U066","RADIO RUBÍ SERVEIS AUDIOVISUALS","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","34","PREUS PÚBLICS.","349","ALTRES PREUS PÚBLICS.","34900","ALTRES PREUS PÚBLICS.","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"1415568621","2025-9U080-46102","DIBA - Protecció Civil","2025","9U080","111","46102","9","GOVERN-GERÈNCIA","9U080","PROTECCIÓ CIVIL","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46102","DIBA - PROTECCIÓ CIVIL","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
