"ID","DATA_ACCIDENT",ANY_ACCIDENT,MES_ACCIDENT,"DIA_SETMANA_ACCIDENT","HORA_ACCIDENT","TIPUS_ACCIDENT",N_IMPLICATS,"ZONA","CODI_ENS","NOM_ENS","TRAM_HORARI",LATITUD,LONGITUD,"PUNT_ACCIDENT"
"86/2012","2012-02-28","2012","2","Dimarts","05:30:00","Col·lisió frontal","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"87/2012","2012-02-28","2012","2","Dimarts","09:40:00","Envestida","3","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"89/2012","2012-02-29","2012","2","Dimecres","14:05:00","Xoc sense sortida de via","2","Plana de Can Bertran","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"88/2012","2012-02-29","2012","2","Dimecres","18:00:00","Encalç","1","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"90/2012","2012-03-01","2012","3","Dijous","07:00:00","Fregament negatiu (mateix sentit)","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"91/2012","2012-03-02","2012","3","Divendres","09:00:00","Xoc sense sortida de via","1","Ca n'Oriol","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"92/2012","2012-03-02","2012","3","Divendres","13:25:00","Xoc sense sortida de via","2","Sant Muç","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"93/2012","2012-03-02","2012","3","Divendres","17:22:00","Col·lisió frontal","2","Can Ximelis - D4","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"94/2012","2012-03-02","2012","3","Divendres","22:15:00","Fregament negatiu (mateix sentit)","2","Can Fatjó","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"95/2012","2012-03-05","2012","3","Dilluns","09:15:00","Encalç","2","Ca n'Alzamora","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"96/2012","2012-03-06","2012","3","Dimarts","14:05:00","Encalç","2","Plana de Can Bertran","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"97/2012","2012-03-06","2012","3","Dimarts","17:20:00","Atropellament","3","Plana de Can Bertran","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"98/2012","2012-03-07","2012","3","Dimecres","13:00:00","Xoc sense sortida de via","3","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"99/2012","2012-03-08","2012","3","Dijous","07:45:00","Fregament positiu (diferent sentit)","2","Can Solà","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"100/2012","2012-03-09","2012","3","Divendres","07:10:00","Col·lisió frontal","2","Les Torres","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"101/2012","2012-03-09","2012","3","Divendres","17:30:00","Encalç","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"102/2012","2012-03-10","2012","3","Dissabte","16:05:00","Fregament negatiu (mateix sentit)","2","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"103/2012","2012-03-10","2012","3","Dissabte","16:50:00","Encalç","3","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"103/2012","2012-03-10","2012","3","Dissabte","16:50:00","Encalç","3","Zona Nord - La Serreta","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"104/2012","2012-03-11","2012","3","Diumenge","21:55:00","Encalç","2","Sant Jordi Parc","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"105/2012","2012-03-13","2012","3","Dimarts","07:00:00","Múltiple","3","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"106/2012","2012-03-14","2012","3","Dimecres","16:57:00","Col·lisió frontal","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"107/2012","2012-03-14","2012","3","Dimecres","18:15:00","Encalç","3","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"108/2012","2012-03-14","2012","3","Dimecres","18:30:00","Encalç","2","Ca n'Alzamora","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"113/2012","2012-03-16","2012","3","Divendres","12:30:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"109/2012","2012-03-16","2012","3","Divendres","20:15:00","Sortida de via amb caiguda, bolcada, xoc","3","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"110/2012","2012-03-17","2012","3","Dissabte","05:34:00","Xoc sense sortida de via","1","Zona Desconeguda","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"111/2012","2012-03-17","2012","3","Dissabte","10:30:00","Envestida","2","Sector Z","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"114/2012","2012-03-17","2012","3","Dissabte","18:30:00","Xoc sense sortida de via","4","Ca n'Oriol","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"112/2012","2012-03-18","2012","3","Diumenge","14:40:00","Envestida","2","Can Serrafossà - La Perla","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"115/2012","2012-03-18","2012","3","Diumenge","16:00:00","Encalç","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"116/2012","2012-03-18","2012","3","Diumenge","16:30:00","Xoc sense sortida de via","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"117/2012","2012-03-19","2012","3","Dilluns","07:10:00","Múltiple","3","Can Vallhonrat","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"118/2012","2012-03-19","2012","3","Dilluns","19:15:00","Encalç","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"119/2012","2012-03-20","2012","3","Dimarts","09:40:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"123/2012","2012-03-20","2012","3","Dimarts","12:25:00","Altres (incendi, explosió, esllavissada, etc.)","1","Sant Jordi Parc","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"120/2012","2012-03-20","2012","3","Dimarts","13:00:00","Envestida","2","Can Rosés","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"121/2012","2012-03-20","2012","3","Dimarts","14:30:00","Fregament negatiu (mateix sentit)","2","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"122/2012","2012-03-20","2012","3","Dimarts","21:10:00","Envestida","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"124/2012","2012-03-21","2012","3","Dimecres","11:51:00","Sortida de via amb caiguda, bolcada, xoc","1","El Mercat","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"125/2012","2012-03-21","2012","3","Dimecres","15:50:00","Xoc sense sortida de via","1","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"126/2012","2012-03-23","2012","3","Divendres","07:32:00","Fregament negatiu (mateix sentit)","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"127/2012","2012-03-23","2012","3","Divendres","09:00:00","Xoc sense sortida de via","1","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"128/2012","2012-03-23","2012","3","Divendres","09:53:00","Encalç","2","Zona Nord","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"128/2012","2012-03-23","2012","3","Divendres","09:53:00","Encalç","2","Zona Nord - La Serreta","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"129/2012","2012-03-23","2012","3","Divendres","19:00:00","Xoc sense sortida de via","1","Ca n'Alzamora","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"130/2012","2012-03-26","2012","3","Dilluns","07:50:00","Envestida","2","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"131/2012","2012-03-26","2012","3","Dilluns","14:00:00","Encalç","3","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"132/2012","2012-03-27","2012","3","Dimarts","17:15:00","Fregament negatiu (mateix sentit)","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"133/2012","2012-03-30","2012","3","Divendres","06:15:00","Envestida","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"134/2012","2012-03-30","2012","3","Divendres","13:20:00","Encalç","2","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"135/2012","2012-03-31","2012","3","Dissabte","12:15:00","Fregament negatiu (mateix sentit)","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"136/2012","2012-04-03","2012","4","Dimarts","19:50:00","Envestida","2","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"137/2012","2012-04-04","2012","4","Dimecres","10:45:00","Fregament negatiu (mateix sentit)","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"138/2012","2012-04-06","2012","4","Divendres","09:09:00","Fregament negatiu (mateix sentit)","2","Plana de Can Bertran","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"139/2012","2012-04-08","2012","4","Diumenge","22:30:00","Sortida de via amb caiguda, bolcada, xoc","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"140/2012","2012-04-10","2012","4","Dimarts","07:35:00","Fregament negatiu (mateix sentit)","2","Can Ximelis - D4","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"141/2012","2012-04-10","2012","4","Dimarts","11:20:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"142/2012","2012-04-10","2012","4","Dimarts","18:50:00","Xoc sense sortida de via","2","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"142/2012","2012-04-10","2012","4","Dimarts","18:50:00","Xoc sense sortida de via","2","Zona Nord - La Serreta","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"143/2012","2012-04-10","2012","4","Dimarts","23:00:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"144/2012","2012-04-12","2012","4","Dijous","06:16:00",,"2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"145/2012","2012-04-13","2012","4","Divendres","18:15:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"146/2012","2012-04-15","2012","4","Diumenge","16:55:00","Encalç","3","Ca n'Oriol","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"147/2012","2012-04-16","2012","4","Dilluns","08:05:00","Atropellament","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"148/2012","2012-04-16","2012","4","Dilluns","15:55:00","Encalç","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"149/2012","2012-04-17","2012","4","Dimarts","18:00:00","Atropellament","2","Plana de Can Bertran","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"150/2012","2012-04-17","2012","4","Dimarts","18:45:00","Fregament negatiu (mateix sentit)","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"152/2012","2012-04-18","2012","4","Dimecres","11:05:00","Envestida","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"156/2012","2012-04-18","2012","4","Dimecres","17:30:00","Xoc sense sortida de via","1","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"156/2012","2012-04-18","2012","4","Dimecres","17:30:00","Xoc sense sortida de via","1","Zona Nord - La Serreta","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"151/2012","2012-04-19","2012","4","Dijous","13:10:00","Sortida de via amb caiguda, bolcada, xoc","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
