"ID","DATA_ACCIDENT",ANY_ACCIDENT,MES_ACCIDENT,"DIA_SETMANA_ACCIDENT","HORA_ACCIDENT","TIPUS_ACCIDENT",N_IMPLICATS,"ZONA","CODI_ENS","NOM_ENS","TRAM_HORARI",LATITUD,LONGITUD,"PUNT_ACCIDENT"
"24/2022","2022-01-18","2022","1","Dimarts","18:00:00","Xoc sense sortida de via","1","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.504303","2.037653","POINT (419684.68 4595188.92)"
"26/2022","2022-01-19","2022","1","Dimecres","08:45:00","Encalç","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.495349","2.029413","POINT (418985.843 4594202.58)"
"25/2022","2022-01-20","2022","1","Dijous","20:35:00","Fregament negatiu (mateix sentit)","2","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.501033","2.03276","POINT (419272.309 4594830.4)"
"27/2022","2022-01-21","2022","1","Divendres","06:30:00","Envestida","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.484651","2.036022","POINT (419524.254 4593008.62)"
"28/2022","2022-01-21","2022","1","Divendres","17:35:00","Xoc sense sortida de via","3","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.496975","2.034788","POINT (419436.522 4594377.99)"
"30/2022","2022-01-23","2022","1","Diumenge","19:00:00","Xoc sense sortida de via","2","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.479149","2.022471","POINT (418386.099 4592410.5)"
"31/2022","2022-01-24","2022","1","Dilluns","12:30:00","Atropellament","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.498222","2.039062","POINT (419794.812 4594512.52)"
"32/2022","2022-01-25","2022","1","Dimarts","12:10:00","Sortida de via amb xoc o col·lisió","1","Sant Muç","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.507894","2.031924","POINT (419210.994 4595592.99)"
"33/2022","2022-01-25","2022","1","Dimarts","17:25:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.49233","2.028651","POINT (418918.494 4593868.05)"
"34/2022","2022-01-27","2022","1","Dijous","07:50:00","Xoc sense sortida de via","2","Can Rosés","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.506396","2.037787","POINT (419698.459 4595421.17)"
"35/2022","2022-01-27","2022","1","Dijous","12:35:00","Xoc sense sortida de via","2","Plana de Can Bertran","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.491333","2.03806","POINT (419702.687 4593748.64)"
"37/2022","2022-01-28","2022","1","Divendres","12:29:00","Fregament negatiu (mateix sentit)","2","Zona Nord","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.500623","2.034059","POINT (419380.152 4594783.7)"
"36/2022","2022-01-28","2022","1","Divendres","15:25:00","Fregament negatiu (mateix sentit)","2","Les Torres","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.485248","2.031811","POINT (419173.458865 4593078.918712)"
"38/2022","2022-01-29","2022","1","Dissabte","10:00:00","Encalç","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.493855","2.032819","POINT (419268.321588 4594033.495092)"
"40/2022","2022-01-29","2022","1","Dissabte","17:10:00","Caiguda en la via","1","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.499018","2.038278","POINT (419730.355783 4594601.623371)"
"39/2022","2022-01-29","2022","1","Dissabte","20:30:00","Sortida de via amb xoc o col·lisió","1","Ca n'Oriol","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.497421","2.041384","POINT (419987.589 4594421.38)"
"43/2022","2022-01-30","2022","1","Diumenge","15:10:00","Xoc sense sortida de via","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.486366","2.034693","POINT (419415.459313 4593200.333729)"
"41/2022","2022-01-30","2022","1","Diumenge","15:50:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.492872","2.031618","POINT (419166.796 4593925.5)"
"42/2022","2022-01-30","2022","1","Diumenge","18:20:00","Caiguda en la via","1","Sant Muç","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.507493","2.032664","POINT (419272.275 4595547.7)"
"45/2022","2022-01-31","2022","1","Dilluns","21:30:00","Sortida de via amb xoc o col·lisió","1","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.4999","2.031387","POINT (419156.281 4594705.9)"
"44/2022","2022-02-01","2022","2","Dimarts","13:20:00","Xoc sense sortida de via","3","Zona Nord","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.497401","2.035421","POINT (419489.885 4594424.69)"
"46/2022","2022-02-01","2022","2","Dimarts","14:45:00","Atropellament","2","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.495633","2.035233","POINT (419472.023 4594228.59)"
"47/2022","2022-02-02","2022","2","Dimecres","22:50:00","Sortida de via amb xoc o col·lisió","1","Sant Muç","818460009","Ajuntament de Rubí","Nit (22 a 06)","41.504078","2.013955","POINT (417706.62964 4595186.248775)"
"48/2022","2022-02-03","2022","2","Dijous","18:05:00","Atropellament","2","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.505042","2.036108","POINT (419556.656 4595272.42)"
"49/2022","2022-02-04","2022","2","Divendres","14:18:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.492876","2.032835","POINT (419268.449 4593924.81)"
"50/2022","2022-02-04","2022","2","Divendres","16:35:00","Sortida de via amb bolcada","4","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.508869","2.045415","POINT (420338.11 4595688.62)"
"51/2022","2022-02-04","2022","2","Divendres","19:50:00","Envestida","2","Ca n'Alzamora","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.482207","2.030561","POINT (419065.309 4592742.44)"
"52/2022","2022-02-05","2022","2","Dissabte","05:15:00","Sortida de via amb xoc o col·lisió","1","Sant Muç","818460009","Ajuntament de Rubí","Nit (22 a 06)","41.500431","2.026812","POINT (418775.057095 4594769.212445)"
"53/2022","2022-02-07","2022","2","Dilluns","07:20:00","Caiguda en la via","2","Sant Muç","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.505255","2.013725","POINT (417688.887 4595317.13)"
"55/2022","2022-02-07","2022","2","Dilluns","16:09:00","Xoc sense sortida de via","1","Ca n'Oriol","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.496189","2.041984","POINT (420036.223 4594284.11)"
"57/2022","2022-02-07","2022","2","Dilluns","18:00:00","Caiguda en la via","1","Sant Muç","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.501549","2.017185","POINT (417972.976 4594902.38)"
"54/2022","2022-02-07","2022","2","Dilluns","21:15:00","Xoc sense sortida de via","1","Les Torres","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.485772","2.029327","POINT (418966.743 4593139.34)"
"56/2022","2022-02-09","2022","2","Dimecres","15:45:00","Xoc sense sortida de via","2","Els Avets","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.488854","2.022139","POINT (418370.513 4593488.29)"
"59/2022","2022-02-10","2022","2","Dijous","07:20:00","Envestida","2","Zona Nord","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.499544","2.03526","POINT (419479.107 4594662.81)"
"58/2022","2022-02-10","2022","2","Dijous","07:50:00","Xoc sense sortida de via","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.489867","2.031339","POINT (419139.773 4593592.07)"
"60/2022","2022-02-10","2022","2","Dijous","20:15:00","Caiguda en la via","1","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.479382","2.023137","POINT (418441.929 4592435.75)"
"61/2022","2022-02-11","2022","2","Divendres","13:40:00","Envestida","2","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.479599","2.027407","POINT (418798.712 4592455.83)"
"62/2022","2022-02-12","2022","2","Dissabte","18:50:00","Envestida","2","Can Vallhonrat","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.474312","2.032726","POINT (419236.219 4591863.86)"
"63/2022","2022-02-13","2022","2","Diumenge","01:00:00","Sortida de via amb xoc o col·lisió","1","Les Torres","818460009","Ajuntament de Rubí","Nit (22 a 06)","41.484408","2.030075","POINT (419027.519 4592987.28)"
"64/2022","2022-02-14","2022","2","Dilluns","12:20:00","Xoc sense sortida de via","1","Zona Nord","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.497577","2.032202","POINT (419221.451 4594447.32)"
"65/2022","2022-02-14","2022","2","Dilluns","13:10:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.491502","2.02926","POINT (418968.286 4593775.58)"
"118/2022","2022-02-15","2022","2","Dimarts","14:00:00","Xoc sense sortida de via","2","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.503546","2.034718","POINT (419438.846 4595107.57)"
"67/2022","2022-02-17","2022","2","Dijous","16:30:00","Fregament negatiu (mateix sentit)","2","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.50558","2.03908","POINT (419805.347 4595329.43)"
"69/2022","2022-02-17","2022","2","Dijous","18:25:00","Fregament positiu (diferent sentit)","4","Ca n'Alzamora","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.483537","2.033302","POINT (419295.816 4592887.56)"
"66/2022","2022-02-19","2022","2","Dissabte","10:30:00","Caiguda en la via","2","Sector Z","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.493242","2.045876","POINT (420357.464 4593953.31)"
"68/2022","2022-02-19","2022","2","Dissabte","20:44:00","Sortida de via amb xoc o col·lisió","1","Sant Jordi Parc","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.492619","2.025213","POINT (418631.823 4593903.4)"
"71/2022","2022-02-21","2022","2","Dilluns","10:30:00","Atropellament","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.486748","2.035974","POINT (419522.819 4593241.55)"
"70/2022","2022-02-21","2022","2","Dilluns","10:50:00","Xoc sense sortida de via","1","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.48586","2.036832","POINT (419593.374 4593142.15)"
"72/2022","2022-02-22","2022","2","Dimarts","08:35:00","Fregament negatiu (mateix sentit)","3","Can Rosés","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.506958","2.035904","POINT (419542.015 4595485.36)"
"73/2022","2022-02-22","2022","2","Dimarts","11:40:00","Caiguda en la via","1","Plana de Can Bertran","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.491781","2.034494","POINT (419405.523999 4593801.608944)"
"74/2022","2022-02-23","2022","2","Dimecres","07:50:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.492261","2.028649","POINT (418918.185 4593860.47)"
"75/2022","2022-02-24","2022","2","Dijous","15:50:00","Envestida","2","Les Torres","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.484112","2.029848","POINT (419008.116 4592954.59)"
"76/2022","2022-02-24","2022","2","Dijous","16:10:00","Encalç","2",,"818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.468592","2.056318","POINT (421199.227086 4591207.133514)"
"77/2022","2022-02-28","2022","2","Dilluns","18:51:00","Atropellament","2","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.490154","2.025172","POINT (418625.377461 4593629.718643)"
"78/2022","2022-02-28","2022","2","Dilluns","20:10:00","Xoc sense sortida de via","2","Can Solà","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.538199","2.000054","POINT (416590.261577 4598987.73345)"
"79/2022","2022-03-01","2022","3","Dimarts","16:05:00","Atropellament","2","El Mercat","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.489702","2.037637","POINT (419665.295 4593567.91)"
"81/2022","2022-03-01","2022","3","Dimarts","17:00:00","Caiguda en la via","1","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.499072","2.038125","POINT (419717.618 4594607.74)"
"80/2022","2022-03-01","2022","3","Dimarts","22:00:00","Xoc sense sortida de via","3","Zona Nord","818460009","Ajuntament de Rubí","Nit (22 a 06)","41.49415","2.03555","POINT (419496.606 4594063.69)"
"82/2022","2022-03-02","2022","3","Dimecres","18:25:00","Col·lisió frontal","2","Plana del Castell","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.494234","2.028158","POINT (418879.674 4594079.97)"
"83/2022","2022-03-03","2022","3","Dijous","07:20:00","Atropellament","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.499476","2.043814","POINT (420192.945 4594647.3)"
"84/2022","2022-03-04","2022","3","Divendres","16:10:00","Fregament negatiu (mateix sentit)","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.487134","2.03493","POINT (419436.195 4593285.35)"
"85/2022","2022-03-05","2022","3","Dissabte","17:45:00","Envestida","2","Ca n'Alzamora","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.478755","2.031194","POINT (419113.864 4592358.58)"
"86/2022","2022-03-05","2022","3","Dissabte","20:00:00","Envestida","2","El Mercat","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.487868","2.038602","POINT (419743.629656 4593363.413425)"
"87/2022","2022-03-05","2022","3","Dissabte","23:45:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Nit (22 a 06)","41.489601","2.033329","POINT (419305.581 4593560.77)"
"88/2022","2022-03-06","2022","3","Diumenge","03:20:00","Caiguda en la via","1","Can Fatjó","818460009","Ajuntament de Rubí","Nit (22 a 06)","41.490542","2.02735","POINT (418807.672 4593670.76)"
"89/2022","2022-03-06","2022","3","Diumenge","18:29:00","Envestida","2","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.500739","2.033281","POINT (419315.375 4594797.36)"
"90/2022","2022-03-07","2022","3","Dilluns","07:50:00","Xoc sense sortida de via","3","Ca n'Oriol","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.501754","2.04667","POINT (420434.156 4594897.57)"
"91/2022","2022-03-07","2022","3","Dilluns","16:30:00","Xoc sense sortida de via","1","Ca n'Alzamora","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.482354","2.031894","POINT (419176.785 4592757.48)"
"92/2022","2022-03-09","2022","3","Dimecres","17:15:00","Envestida","2","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.483487","2.022517","POINT (418395.35 4592892.11)"
"93/2022","2022-03-10","2022","3","Dijous","12:44:00","Atropellament","2","El Mercat","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.48849","2.037124","POINT (419621.032 4593433.88)"
"95/2022","2022-03-11","2022","3","Divendres","14:55:00","Envestida","2","El Mercat","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.488922","2.038007","POINT (419695.231 4593481.02)"
"94/2022","2022-03-11","2022","3","Divendres","21:30:00","Encalç","2","El Mercat","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.489171","2.039066","POINT (419783.982 4593507.69)"
"96/2022","2022-03-13","2022","3","Diumenge","03:55:00","Xoc sense sortida de via","2","Les Torres","818460009","Ajuntament de Rubí","Nit (22 a 06)","41.486387","2.030207","POINT (419040.954 4593206.78)"
"98/2022","2022-03-13","2022","3","Diumenge","17:08:00","Sortida de via amb bolcada","1","Castellnou - Can Mir","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.524379","2.00714","POINT (417163.722 4597446.59)"
"97/2022","2022-03-13","2022","3","Diumenge","20:35:00","Caiguda en la via","1","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.501283","2.034318","POINT (419402.581251 4594856.739774)"
"99/2022","2022-03-14","2022","3","Dilluns","07:45:00","Xoc sense sortida de via","2","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.4723","2.024177","POINT (418519.948 4591648.54)"
"100/2022","2022-03-14","2022","3","Dilluns","10:05:00","Sortida de via amb xoc o col·lisió","1","Sant Muç","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.512817","2.011072","POINT (417477.124409 4596159.190537)"
"101/2022","2022-03-14","2022","3","Dilluns","15:10:00","Sortida de via amb xoc o col·lisió","1","Can Barceló - Vallespark","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.509248","1.997645","POINT (416352.042 4595775.89)"
"102/2022","2022-03-15","2022","3","Dimarts","07:00:00","Encalç","4","Sant Jordi Parc","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.491865","2.015796","POINT (417844.855122 4593828.537092)"
"103/2022","2022-03-15","2022","3","Dimarts","17:00:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.494834","2.031702","POINT (419176.288 4594143.23)"
"104/2022","2022-03-16","2022","3","Dimecres","13:30:00","Envestida","2","25 de Setembre","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.485677","2.040346","POINT (419886.495153 4593118.583202)"
"105/2022","2022-03-16","2022","3","Dimecres","15:30:00","Fregament negatiu (mateix sentit)","1","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.495305","2.031701","POINT (419176.762 4594195.53)"
"106/2022","2022-03-17","2022","3","Dijous","16:05:00","Col·lisió frontal","2","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.474792","2.026023","POINT (418677.15 4591923.47)"
"107/2022","2022-03-18","2022","3","Divendres","16:00:00","Xoc sense sortida de via","2","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.48763","2.02642","POINT (418726.339 4593348.41)"
"108/2022","2022-03-19","2022","3","Dissabte","08:10:00","Envestida","2","25 de Setembre","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.484647","2.043124","POINT (420117.193 4593001.58)"
"109/2022","2022-03-19","2022","3","Dissabte","14:00:00","Sortida de via amb xoc o col·lisió","1","Plana de Can Bertran","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.489851","2.036","POINT (419528.898 4593585.94)"
"110/2022","2022-03-19","2022","3","Dissabte","20:00:00","Caiguda en la via","2","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.504974","2.040265","POINT (419903.541 4595260.98)"
"111/2022","2022-03-21","2022","3","Dilluns","18:30:00","Atropellament","2","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.500817","2.033295","POINT (419316.702 4594805.93)"
"113/2022","2022-03-22","2022","3","Dimarts","07:50:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.493368","2.029641","POINT (419002.405 4593982.44)"
"114/2022","2022-03-22","2022","3","Dimarts","11:45:00","Xoc sense sortida de via","2","Les Torres","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.485016","2.032042","POINT (419192.409 4593052.93)"
"112/2022","2022-03-22","2022","3","Dimarts","14:15:00","Xoc sense sortida de via","1","Les Torres","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.485941","2.031977","POINT (419188.184 4593155.6)"
"115/2022","2022-03-23","2022","3","Dimecres","11:20:00","Fregament positiu (diferent sentit)","2","Can Rosés","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.506872","2.041561","POINT (420013.997 4595470.52)"
"116/2022","2022-03-23","2022","3","Dimecres","18:15:00","Atropellament","2","El Pinar","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.508744","2.047325","POINT (420497.33 4595673.04)"
"117/2022","2022-03-25","2022","3","Divendres","09:10:00","Xoc sense sortida de via","2","Can Serrafossà - La Perla","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.481403","2.013631","POINT (417650.846 4592669.19)"
"122/2022","2022-03-28","2022","3","Dilluns","08:40:00","Atropellament","2","Les Torres","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.486117","2.030507","POINT (419065.697 4593176.61)"
"119/2022","2022-03-28","2022","3","Dilluns","10:05:00","Envestida","2","Can Vallhonrat","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.474366","2.035545","POINT (419471.664 4591867.26)"
"120/2022","2022-03-28","2022","3","Dilluns","17:50:00","Col·lisió frontal","2","Can Solà","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.542204","1.992377","POINT (415955.089 4599439.86)"
"121/2022","2022-03-29","2022","3","Dimarts","09:00:00","Caiguda en la via","2","Zona Nord","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.498582","2.035233","POINT (419475.677 4594556.01)"
"124/2022","2022-03-29","2022","3","Dimarts","18:30:00","Encalç","2","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.487829","2.024413","POINT (418559.103 4593372.38)"
"123/2022","2022-03-29","2022","3","Dimarts","19:30:00","Sortida de via amb xoc o col·lisió","1","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.487859","2.024212","POINT (418542.347 4593375.92)"
"125/2022","2022-03-30","2022","3","Dimecres","08:03:00","Envestida","2","Plana del Castell","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.492924","2.027986","POINT (418863.71 4593934.7)"
"126/2022","2022-03-30","2022","3","Dimecres","11:10:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.494355","2.031677","POINT (419173.565 4594090.05)"
"127/2022","2022-03-30","2022","3","Dimecres","17:15:00","Xoc sense sortida de via","3","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.482444","2.022665","POINT (418406.357 4592776.19)"
"128/2022","2022-03-31","2022","3","Dijous","05:55:00","Xoc sense sortida de via","1","Can Fatjó","818460009","Ajuntament de Rubí","Nit (22 a 06)","41.463289","2.010327","POINT (417352.025541 4590661.25467)"
"129/2022","2022-03-31","2022","3","Dijous","07:20:00","Envestida","2","Castellnou - Can Mir","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.518467","2.003267","POINT (416833.007 4596793.94)"
"130/2022","2022-04-01","2022","4","Divendres","11:15:00","Xoc sense sortida de via","2","Zona Nord","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.497979","2.035579","POINT (419503.81 4594488.77)"
"131/2022","2022-04-02","2022","4","Dissabte","23:30:00","Atropellament","3","Zona Nord","818460009","Ajuntament de Rubí","Nit (22 a 06)","41.498276","2.030749","POINT (419100.98 4594526.29)"
"132/2022","2022-04-03","2022","4","Diumenge","08:30:00","Resta sortides de via","1","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.488537","2.029051","POINT (418947.126 4593446.54)"
"133/2022","2022-04-04","2022","4","Dilluns","17:57:00","Fregament negatiu (mateix sentit)","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.491775","2.028716","POINT (418923.176 4593806.43)"
"134/2022","2022-04-04","2022","4","Dilluns","22:50:00","Xoc sense sortida de via","1","Ca n'Alzamora","818460009","Ajuntament de Rubí","Nit (22 a 06)","41.480734","2.035335","POINT (419462.081 4592574.46)"
"138/2022","2022-04-05","2022","4","Dimarts","22:45:00","Xoc sense sortida de via","2","Centre","818460009","Ajuntament de Rubí","Nit (22 a 06)","41.495151","2.035167","POINT (419465.919114 4594175.14438)"
"135/2022","2022-04-06","2022","4","Dimecres","11:35:00","Atropellament","3","Plana de Can Bertran","818460009","Ajuntament de Rubí","Matí (06 a 14)","41.492462","2.03864","POINT (419752.442 4593873.46)"
"136/2022","2022-04-06","2022","4","Dimecres","14:10:00","Encalç","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.489776","2.029721","POINT (419004.647 4593583.55)"
"137/2022","2022-04-06","2022","4","Dimecres","18:39:00","Xoc sense sortida de via","3","Castellnou - Can Mir","818460009","Ajuntament de Rubí","Tarda (14 a 22)","41.526449","2.000689","POINT (416628.177 4597682.64)"
