ID,ID_APLICACIO,"APLICACIO",EXERCICI,ID_MES,"ANY_MES",ANY_MES_DATA,ORG_COD_AREA_ORGANIC,"ORG_AREA_ORGANIC","ORG_COD_ORGANIC","ORG_ORGANIC","FUN_COD_AREA_DESPESA","FUN_AREA_DESPESA","FUN_COD_POLITICA_DESPESA","FUN_POLITICA_DESPESA","FUN_COD_GRUP_PROGRAMA","FUN_GRUP_PROGRAMA","FUN_COD_PROGRAMA","FUN_PROGRAMA","FUN_COD_SUB_PROGRAMA","FUN_SUB_PROGRAMA","ECO_COD_CAPITOL","ECO_CAPITOL","ECO_COD_ARTICLE","ECO_ARTICLE","ECO_COD_CONCEPTE","ECO_CONCEPTE","ECO_COD_SUB_CONCEPTE","ECO_SUB_CONCEPTE","ECO_COD_SUB_CONCEPTE_DETALL","ECO_SUB_CONCEPTE_DETALL",CREDIT_INICIAL,CREDIT_TOTAL,IMPORT_OPERACIO_FASE_A,IMPORT_OPERACIO_ANUAL_FASE_A,PORC_DESPESA_ANY_MES_FASE_A,IMPORT_OPERACIO_FASE_D,IMPORT_OPERACIO_ANUAL_FASE_D,PORC_DESPESA_ANY_MES_FASE_D,IMPORT_OPERACIO_FASE_O,IMPORT_OPERACIO_ANUAL_FASE_O,PORC_DESPESA_ANY_MES_FASE_O,"CODI_ENS","NOM_ENS"
"20161014031","4031","2016 00 1532 60912","2016","2016101","2016-01","2016/01/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60912","OBRAS DE INVERSIONES","6091200","No té Sub-Concepte Detallat","0.00","2963.94","0.00","365.47","0.00","0.00","365.47","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20161024031","4031","2016 00 1532 60912","2016","2016102","2016-02","2016/02/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60912","OBRAS DE INVERSIONES","6091200","No té Sub-Concepte Detallat","0.00","2963.94","0.00","365.47","0.00","0.00","365.47","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20161034031","4031","2016 00 1532 60912","2016","2016103","2016-03","2016/03/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60912","OBRAS DE INVERSIONES","6091200","No té Sub-Concepte Detallat","0.00","2963.94","365.47","365.47","100.00","365.47","365.47","100.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20162044031","4031","2016 00 1532 60912","2016","2016204","2016-04","2016/04/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60912","OBRAS DE INVERSIONES","6091200","No té Sub-Concepte Detallat","0.00","2963.94","0.00","365.47","0.00","0.00","365.47","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20162054031","4031","2016 00 1532 60912","2016","2016205","2016-05","2016/05/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60912","OBRAS DE INVERSIONES","6091200","No té Sub-Concepte Detallat","0.00","2963.94","0.00","365.47","0.00","0.00","365.47","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20162064031","4031","2016 00 1532 60912","2016","2016206","2016-06","2016/06/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60912","OBRAS DE INVERSIONES","6091200","No té Sub-Concepte Detallat","0.00","2963.94","0.00","365.47","0.00","0.00","365.47","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20163074031","4031","2016 00 1532 60912","2016","2016307","2016-07","2016/07/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60912","OBRAS DE INVERSIONES","6091200","No té Sub-Concepte Detallat","0.00","2963.94","0.00","365.47","0.00","0.00","365.47","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20163084031","4031","2016 00 1532 60912","2016","2016308","2016-08","2016/08/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60912","OBRAS DE INVERSIONES","6091200","No té Sub-Concepte Detallat","0.00","2963.94","0.00","365.47","0.00","0.00","365.47","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20163094031","4031","2016 00 1532 60912","2016","2016309","2016-09","2016/09/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60912","OBRAS DE INVERSIONES","6091200","No té Sub-Concepte Detallat","0.00","2963.94","0.00","365.47","0.00","0.00","365.47","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20164104031","4031","2016 00 1532 60912","2016","2016410","2016-10","2016/10/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60912","OBRAS DE INVERSIONES","6091200","No té Sub-Concepte Detallat","0.00","2963.94","0.00","365.47","0.00","0.00","365.47","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20164114031","4031","2016 00 1532 60912","2016","2016411","2016-11","2016/11/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60912","OBRAS DE INVERSIONES","6091200","No té Sub-Concepte Detallat","0.00","2963.94","0.00","365.47","0.00","0.00","365.47","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20164124031","4031","2016 00 1532 60912","2016","2016412","2016-12","2016/12/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60912","OBRAS DE INVERSIONES","6091200","No té Sub-Concepte Detallat","0.00","2963.94","0.00","365.47","0.00","0.00","365.47","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20161014032","4032","2016 00 1532 60951","2016","2016101","2016-01","2016/01/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60951","OBRAS DE INVERSIONES","6095100","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20161024032","4032","2016 00 1532 60951","2016","2016102","2016-02","2016/02/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60951","OBRAS DE INVERSIONES","6095100","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20161034032","4032","2016 00 1532 60951","2016","2016103","2016-03","2016/03/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60951","OBRAS DE INVERSIONES","6095100","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20162044032","4032","2016 00 1532 60951","2016","2016204","2016-04","2016/04/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60951","OBRAS DE INVERSIONES","6095100","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20162054032","4032","2016 00 1532 60951","2016","2016205","2016-05","2016/05/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60951","OBRAS DE INVERSIONES","6095100","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20162064032","4032","2016 00 1532 60951","2016","2016206","2016-06","2016/06/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60951","OBRAS DE INVERSIONES","6095100","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20163074032","4032","2016 00 1532 60951","2016","2016307","2016-07","2016/07/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60951","OBRAS DE INVERSIONES","6095100","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20163084032","4032","2016 00 1532 60951","2016","2016308","2016-08","2016/08/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60951","OBRAS DE INVERSIONES","6095100","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20163094032","4032","2016 00 1532 60951","2016","2016309","2016-09","2016/09/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60951","OBRAS DE INVERSIONES","6095100","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20164104032","4032","2016 00 1532 60951","2016","2016410","2016-10","2016/10/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60951","OBRAS DE INVERSIONES","6095100","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20164114032","4032","2016 00 1532 60951","2016","2016411","2016-11","2016/11/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60951","OBRAS DE INVERSIONES","6095100","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20164124032","4032","2016 00 1532 60951","2016","2016412","2016-12","2016/12/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60951","OBRAS DE INVERSIONES","6095100","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20161014033","4033","2016 02 1532 60951","2016","2016101","2016-01","2016/01/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60951","OBRAS DE INVERSIONES","6095100","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20161024033","4033","2016 02 1532 60951","2016","2016102","2016-02","2016/02/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60951","OBRAS DE INVERSIONES","6095100","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20161034033","4033","2016 02 1532 60951","2016","2016103","2016-03","2016/03/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60951","OBRAS DE INVERSIONES","6095100","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20162044033","4033","2016 02 1532 60951","2016","2016204","2016-04","2016/04/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60951","OBRAS DE INVERSIONES","6095100","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20162054033","4033","2016 02 1532 60951","2016","2016205","2016-05","2016/05/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60951","OBRAS DE INVERSIONES","6095100","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20162064033","4033","2016 02 1532 60951","2016","2016206","2016-06","2016/06/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60951","OBRAS DE INVERSIONES","6095100","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20163074033","4033","2016 02 1532 60951","2016","2016307","2016-07","2016/07/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60951","OBRAS DE INVERSIONES","6095100","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20163084033","4033","2016 02 1532 60951","2016","2016308","2016-08","2016/08/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60951","OBRAS DE INVERSIONES","6095100","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20163094033","4033","2016 02 1532 60951","2016","2016309","2016-09","2016/09/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60951","OBRAS DE INVERSIONES","6095100","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
"20164104033","4033","2016 02 1532 60951","2016","2016410","2016-10","2016/10/01 00:00:00.000","4","ÀREA DE SERVEIS TERRITORIALS","4U045","PROJECTES I OBRES","1","SERVEIS PÚBLICS BÀSICS.","15","HABITATGE I URBANISME.","153","VIES PÚBLIQUES","1532","PAVIMENTACIÓ DE VIES PÚBLIQUES","1532A","No té Sub-Programa","6","INVERSIONS REALS.","60","INVERS NOVA EN INFRAESTRUCTURES I BÉNS DEST A L'ÚS GRAL","609","ALTRES INVERS NOVES EN INFRAEST I BÉNS DEST A L'ÚS GRAL","60951","OBRAS DE INVERSIONES","6095100","No té Sub-Concepte Detallat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","818460009","Ajuntament de Rubí"
