ANY,TRIMESTRE,"ANY_TRIMESTRE","DISTRICTE","SECCIO","DISTRICTE_SECCIO",CONSUM,"CODI_ENS","NOM_ENS"
"2021","2","2021-Q2","Districte 01","Secció 1","Districte 01 / Secció 1","16874.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 01","Secció 2","Districte 01 / Secció 2","20653.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 01","Secció 3","Districte 01 / Secció 3","42240.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 02","Secció 1","Districte 02 / Secció 1","27517.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 02","Secció 3","Districte 02 / Secció 3","24901.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 03","Secció 1","Districte 03 / Secció 1","11453.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 03","Secció 3","Districte 03 / Secció 3","19343.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 03","Secció 4","Districte 03 / Secció 4","16595.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 03","Secció 5","Districte 03 / Secció 5","18982.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 03","Secció 6","Districte 03 / Secció 6","19660.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 03","Secció 7","Districte 03 / Secció 7","18778.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 03","Secció 8","Districte 03 / Secció 8","10843.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 1","Districte 04 / Secció 1","18078.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 2","Districte 04 / Secció 2","15637.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 3","Districte 04 / Secció 3","16793.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 4","Districte 04 / Secció 4","23686.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 5","Districte 04 / Secció 5","19276.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 6","Districte 04 / Secció 6","16508.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 7","Districte 04 / Secció 7","15887.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 8","Districte 04 / Secció 8","10233.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 9","Districte 04 / Secció 9","18995.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 10","Districte 04 / Secció 10","26857.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 11","Districte 04 / Secció 11","24604.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 12","Districte 04 / Secció 12","16369.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 13","Districte 04 / Secció 13","20454.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 14","Districte 04 / Secció 14","17884.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 15","Districte 04 / Secció 15","15257.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 16","Districte 04 / Secció 16","19424.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 18","Districte 04 / Secció 18","13408.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 19","Districte 04 / Secció 19","13487.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 20","Districte 04 / Secció 20","12382.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 21","Districte 04 / Secció 21","42305.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 22","Districte 04 / Secció 22","19543.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 01","Secció 4","Districte 01 / Secció 4","30371.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 02","Secció 4","Districte 02 / Secció 4","12424.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 02","Secció 5","Districte 02 / Secció 5","10362.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 02","Secció 6","Districte 02 / Secció 6","18150.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 03","Secció 9","Districte 03 / Secció 9","28207.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 23","Districte 04 / Secció 23","12719.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 24","Districte 04 / Secció 24","12058.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 25","Districte 04 / Secció 25","10745.00","818460009","Ajuntament de Rubí"
"2021","2","2021-Q2","Districte 04","Secció 26","Districte 04 / Secció 26","22423.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte Desconegut","Secció Desconeguda","Districte/Secció Desconegut","416843.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 01","Secció 1","Districte 01 / Secció 1","20382.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 01","Secció 2","Districte 01 / Secció 2","21279.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 01","Secció 3","Districte 01 / Secció 3","42161.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 02","Secció 1","Districte 02 / Secció 1","29520.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 02","Secció 3","Districte 02 / Secció 3","35939.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 03","Secció 1","Districte 03 / Secció 1","13995.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 03","Secció 3","Districte 03 / Secció 3","19829.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 03","Secció 4","Districte 03 / Secció 4","17812.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 03","Secció 5","Districte 03 / Secció 5","19020.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 03","Secció 6","Districte 03 / Secció 6","18898.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 03","Secció 7","Districte 03 / Secció 7","18489.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 03","Secció 8","Districte 03 / Secció 8","10068.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 1","Districte 04 / Secció 1","17806.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 2","Districte 04 / Secció 2","16248.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 3","Districte 04 / Secció 3","14987.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 4","Districte 04 / Secció 4","21759.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 5","Districte 04 / Secció 5","18579.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 6","Districte 04 / Secció 6","15648.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 7","Districte 04 / Secció 7","15029.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 8","Districte 04 / Secció 8","9812.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 9","Districte 04 / Secció 9","17913.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 10","Districte 04 / Secció 10","25921.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 11","Districte 04 / Secció 11","23024.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 12","Districte 04 / Secció 12","14797.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 13","Districte 04 / Secció 13","19383.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 14","Districte 04 / Secció 14","17040.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 15","Districte 04 / Secció 15","13862.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 16","Districte 04 / Secció 16","17659.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 18","Districte 04 / Secció 18","13483.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 19","Districte 04 / Secció 19","12610.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 20","Districte 04 / Secció 20","11660.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 21","Districte 04 / Secció 21","40388.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 22","Districte 04 / Secció 22","18351.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 01","Secció 4","Districte 01 / Secció 4","41265.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 02","Secció 4","Districte 02 / Secció 4","12809.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 02","Secció 5","Districte 02 / Secció 5","15664.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 02","Secció 6","Districte 02 / Secció 6","24976.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 03","Secció 9","Districte 03 / Secció 9","31799.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 23","Districte 04 / Secció 23","13025.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 24","Districte 04 / Secció 24","11320.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 25","Districte 04 / Secció 25","9695.00","818460009","Ajuntament de Rubí"
"2021","3","2021-Q3","Districte 04","Secció 26","Districte 04 / Secció 26","21563.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte Desconegut","Secció Desconeguda","Districte/Secció Desconegut","359401.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 01","Secció 1","Districte 01 / Secció 1","17857.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 01","Secció 2","Districte 01 / Secció 2","19122.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 01","Secció 3","Districte 01 / Secció 3","41506.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 02","Secció 1","Districte 02 / Secció 1","25295.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 02","Secció 3","Districte 02 / Secció 3","27283.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 03","Secció 1","Districte 03 / Secció 1","13513.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 03","Secció 3","Districte 03 / Secció 3","18702.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 03","Secció 4","Districte 03 / Secció 4","17079.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 03","Secció 5","Districte 03 / Secció 5","17829.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 03","Secció 6","Districte 03 / Secció 6","17229.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 03","Secció 7","Districte 03 / Secció 7","16265.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 03","Secció 8","Districte 03 / Secció 8","9813.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 1","Districte 04 / Secció 1","18540.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 2","Districte 04 / Secció 2","15794.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 3","Districte 04 / Secció 3","14694.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 4","Districte 04 / Secció 4","21527.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 5","Districte 04 / Secció 5","18245.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 6","Districte 04 / Secció 6","15687.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 7","Districte 04 / Secció 7","14641.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 8","Districte 04 / Secció 8","9742.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 9","Districte 04 / Secció 9","17724.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 10","Districte 04 / Secció 10","24845.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 11","Districte 04 / Secció 11","22514.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 12","Districte 04 / Secció 12","14828.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 13","Districte 04 / Secció 13","19548.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 14","Districte 04 / Secció 14","16412.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 15","Districte 04 / Secció 15","13877.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 16","Districte 04 / Secció 16","17134.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 18","Districte 04 / Secció 18","12852.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 19","Districte 04 / Secció 19","12108.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 20","Districte 04 / Secció 20","11723.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 21","Districte 04 / Secció 21","35318.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 22","Districte 04 / Secció 22","18609.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 01","Secció 4","Districte 01 / Secció 4","22822.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 02","Secció 4","Districte 02 / Secció 4","11946.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 02","Secció 5","Districte 02 / Secció 5","10749.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 02","Secció 6","Districte 02 / Secció 6","18366.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 03","Secció 9","Districte 03 / Secció 9","31859.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 23","Districte 04 / Secció 23","12537.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 24","Districte 04 / Secció 24","10964.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 25","Districte 04 / Secció 25","9574.00","818460009","Ajuntament de Rubí"
"2021","4","2021-Q4","Districte 04","Secció 26","Districte 04 / Secció 26","20902.00","818460009","Ajuntament de Rubí"
