ID,"ACTIVITAT","NOM_COMERCIAL","EMPLAÇAMENT","ZONA",LATITUD,LONGITUD,"WEB","CODI_ENS","NOM_ENS"
"146","APARCAMENT PRIVAT","APARCAMENT PRIVAT","AV BARCELONA,  219",,,,,"818460009","Ajuntament de Rubí"
"657","FABRICACIO DE PINTURES, TINTES, LAQUES I VERNISSOS","CHIMIGRAF","AV PUIG DE TUDONS,   10",,,,,"818460009","Ajuntament de Rubí"
"1825","OPERADOR TELEFONIA MÓBIL","MOVISTAR","RONDA COMUNICACION,    1 01 EDIF. ESTE",,,,,"818460009","Ajuntament de Rubí"
"2689","ANTENA TELEFONIA MOBIL","YOIGO","C MADRID,   63",,,,,"818460009","Ajuntament de Rubí"
"2692","ANTENA TELEFONIA MOBIL","YOIGO","CTRA SABADELL,   12",,,,,"818460009","Ajuntament de Rubí"
"2705","COMERÇ AL DETALL DE MAQUINES DE COSIR I ACCESSORIS",,"PL CONSTITUCIO,    4 local 2",,,,,"818460009","Ajuntament de Rubí"
"2725","APARCAMENT PRIVAT (INFORME BOMBERS)",,,,,,,"818460009","Ajuntament de Rubí"
"2906","ESTACIÓ BASE DE TELEFONIA MÒBIL",,"RONDA DE LA COMUNICACION,      03 EDIFICIO SUR 1",,,,,"818460009","Ajuntament de Rubí"
"1671","HABITATGE TURÍSTIC","MAJARONS VILLAGE","C CONCORDIA,   21","Districte Administratiu 1 - SUD-OEST","41.48972195597686","2.0077756096098485",,"818460009","Ajuntament de Rubí"
"2320","BAR","SANCK BAR CA LA MARIA","AV CAN FATJO,   90 Esc 1 PB 01","Districte Administratiu 1 - SUD-OEST","41.488125211991985","2.023106587366552",,"818460009","Ajuntament de Rubí"
"661","CENTRE DE TERAPIA DE SERVEIS DE NATUROPATIA","CHISPA DE LUZ","AV CAN FATJO,   94 PB 03","Districte Administratiu 1 - SUD-OEST","41.487805064837474","2.0231052377156526",,"818460009","Ajuntament de Rubí"
"662","COMERÇ AL DETALL DE DIBUIXOS, LLIBRES, CATÀLEGS I CD'S PER ACTIVITATS DE TERAPIES ALTERNATIVES","CHISPA DE LUZ","AV CAN FATJO,   96 Esc 1 ST B","Districte Administratiu 1 - SUD-OEST","41.48798174530807","2.0229111069412573",,"818460009","Ajuntament de Rubí"
"2923","APARCAMENT PRIVAT DE VEHICLES",,"AV FLORS,   31","Districte Administratiu 1 - SUD-OEST","41.488387065043376","2.022847508540605",,"818460009","Ajuntament de Rubí"
"1304","HABITATGE TURÍSTIC","HABITATGE TURISTIC","C SIERRA NEVADA,    4","Districte Administratiu 1 - SUD-OEST","41.492130562123805","2.0052155373750145",,"818460009","Ajuntament de Rubí"
"609","CONSULTORI DENTAL","CENTRE DENTAL DAVID DENT","C ARIBAU,   18 01 04","Districte Administratiu 6 - EST","41.4922904044549","2.0377341490141903",,"818460009","Ajuntament de Rubí"
"3343","DIPÒSIT DE GLP",,"PTGE XIPRERS,    3","Districte Administratiu 1 - SUD-OEST","41.49531554706196","2.012102566838517",,"818460009","Ajuntament de Rubí"
"1852","COMERÇ AL DETALL DE MOBLES","NANIT DESCANS","C MARE DE DEU DE LOURDES,    1 LOC 01","Districte Administratiu 5 - NORD","41.49442885345338","2.0368351275490872",,"818460009","Ajuntament de Rubí"
"2011","PEIXATERIA","PESCADERIAS PACO PAQUITA","C MARE DE DEU DE LOURDES,    1","Districte Administratiu 5 - NORD","41.49442885345338","2.0368351275490872",,"818460009","Ajuntament de Rubí"
"345","BAR","BAR LA RAMBLA","C FRANCESC ROVIRA,   10-12 Esc 3 PB C","Districte Administratiu 1 - SUD-OEST","41.49035762454523","2.0211109523912607",,"818460009","Ajuntament de Rubí"
"1967","PEIXATERIA","PEIXATERIA DELMAR","C FRANCESC ROVIRA,   10-12 Esc 3 PB E","Districte Administratiu 1 - SUD-OEST","41.49035762454523","2.0211109523912607",,"818460009","Ajuntament de Rubí"
"2257","VENDA DE MENJARS PREPARATS AMB OBRADOR","ROSTISERIA REDONDO","C FRANCESC ROVIRA,   10-12","Districte Administratiu 1 - SUD-OEST","41.49035762454523","2.0211109523912607",,"818460009","Ajuntament de Rubí"
"2676","Bar-Restaurant","XERCAVINS","C FRANCESC ROVIRA,   10-12 Esc 3 PB E","Districte Administratiu 1 - SUD-OEST","41.49035762454523","2.0211109523912607",,"818460009","Ajuntament de Rubí"
"3364","APARCAMENT PRIVAT DE VEHICLES",,"C FRANCESC ROVIRA,   10-12","Districte Administratiu 1 - SUD-OEST","41.49035762454523","2.0211109523912607",,"818460009","Ajuntament de Rubí"
"2600","FORN DE PA AMB DEGUSTACIÓ","VALERO FORN TRADICIONAL","C PRAT DE LA RIBA,   41 PB 02","Districte Administratiu 4 - CENTRE","41.49548679883766","2.03156711480399",,"818460009","Ajuntament de Rubí"
"2875","ESTACIÓ BASE DE TELEFONIA MÒBIL",,"C PRAT DE LA RIBA,   41","Districte Administratiu 4 - CENTRE","41.49548679883766","2.03156711480399",,"818460009","Ajuntament de Rubí"
"1550","BAR","LA MUTUA","C MARGARIDA XIRGU,   14","Districte Administratiu 4 - CENTRE","41.49526636285925","2.0314927071731708",,"818460009","Ajuntament de Rubí"
"2829","APARCAMENT PRIVAT DE VEHICLES",,"C MARGARIDA XIRGU,   14","Districte Administratiu 4 - CENTRE","41.49526636285925","2.0314927071731708",,"818460009","Ajuntament de Rubí"
"1835","FUSTERIA","MUEBLES GARRO CARPINTERIA","CTRA TERRASSA,   65","Districte Administratiu 5 - NORD","41.50097106600363","2.032594196172618",,"818460009","Ajuntament de Rubí"
"2741","Psicoteràpia amb activitats complementàries",,"CTRA TERRASSA,   65","Districte Administratiu 5 - NORD","41.50097106600363","2.032594196172618",,"818460009","Ajuntament de Rubí"
"3139","DIPÒSIT DE GLP",,"C FORTUNA,    6","Districte Administratiu 1 - SUD-OEST","41.486673804799445","2.010177562271264",,"818460009","Ajuntament de Rubí"
"281","FUSTERIA","B. ANGUAS MUEBLES DE COCINA","C MARE DE DEU DE FATIMA,   14 PB","Districte Administratiu 6 - EST","41.486945988075846","2.0352071749459197",,"818460009","Ajuntament de Rubí"
"258","AUTOESCOLA","AUTOESCUELA ESTACION","PG FERROCARRIL,    1 ES 03","Districte Administratiu 4 - CENTRE","41.48635275177106","2.031858370820691",,"818460009","Ajuntament de Rubí"
"513","BAR","CAFE DEL TREN","PG FERROCARRIL,    1 LOC 01","Districte Administratiu 4 - CENTRE","41.48635275177106","2.031858370820691",,"818460009","Ajuntament de Rubí"
"565","CARNISSERIA","CARNS SEFIANI","PG FERROCARRIL,    1 Esc 1 PB 07","Districte Administratiu 4 - CENTRE","41.48635275177106","2.031858370820691",,"818460009","Ajuntament de Rubí"
"704","CONSULTORI MEDIC","CLINICA DOCTOR MUNDO","PG FERROCARRIL,    1 ES 06","Districte Administratiu 4 - CENTRE","41.48635275177106","2.031858370820691",,"818460009","Ajuntament de Rubí"
"810","bar restaurant","DANI DONËR KEBAB","PG FERROCARRIL,    1 LOC.10","Districte Administratiu 4 - CENTRE","41.48635275177106","2.031858370820691",,"818460009","Ajuntament de Rubí"
"957","BAR-RESTAURANT","EL PATIO","PG FERROCARRIL,    1 Esc 1 PB 05","Districte Administratiu 4 - CENTRE","41.48635275177106","2.031858370820691",,"818460009","Ajuntament de Rubí"
"1777","VENDA AL DETALL DE ROBA I COMPLEMENTS","MODES SEGURA","PG FERROCARRIL,    1 Esc 1 PB 13","Districte Administratiu 4 - CENTRE","41.48635275177106","2.031858370820691",,"818460009","Ajuntament de Rubí"
"2000","PERRUQUERIA","PERRUQUERIA MARIBEL","PG FERROCARRIL,    1 ES 02","Districte Administratiu 4 - CENTRE","41.48635275177106","2.031858370820691",,"818460009","Ajuntament de Rubí"
"2222","RESTAURANT","RESTAURANTE CHINO NUEVO SIGLO","PG FERROCARRIL,    1","Districte Administratiu 4 - CENTRE","41.48635275177106","2.031858370820691",,"818460009","Ajuntament de Rubí"
"2733","BAR-RESTAURANT",,"PG FERROCARRIL,    1 Esc 1 PB 10","Districte Administratiu 4 - CENTRE","41.48635275177106","2.031858370820691",,"818460009","Ajuntament de Rubí"
"53","ESPAI LUDIC INFANTIL","AL TEU AIRE","AV ESTATUT,  169-173 LOC 01","Districte Administratiu 5 - NORD","41.49782014524885","2.038199203500922",,"818460009","Ajuntament de Rubí"
"2027","PERRUQUERIA","PILL-ROSS","C VICTOR BALAGUER,   19-21 PB 02","Districte Administratiu 6 - EST","41.48913927097337","2.0373606085309603",,"818460009","Ajuntament de Rubí"
"507","COMERÇ AL DETALL DE LLENCERIA","CA LA NATALIA","C SAFIR,   24 LOC IZ","Districte Administratiu 1 - SUD-OEST","41.48872191848819","2.0246983464299304",,"818460009","Ajuntament de Rubí"
"2702","TALLER SERVEIS DETAILING I WRAPPING PER A COTXES I MOTOCICLETES","ZONE GARAGE","PG RIERA,   41","Districte Administratiu 1 - SUD-OEST","41.489921965468675","2.027748344382541",,"818460009","Ajuntament de Rubí"
"2700","OFICINA DE GESTIÓ IMMOBILIÀRIA","ZONA CLOSA","C ESPOZ I MINA,    6","Districte Administratiu 4 - CENTRE","41.48966408284595","2.029093565038469",,"818460009","Ajuntament de Rubí"
"1861","SALÓ DE BELLESA","NEW AIR PERRUQUERIA UNISEZ","C CASETES DE CAN FATJO,    9","Districte Administratiu 1 - SUD-OEST","41.49088628543568","2.027604685039095",,"818460009","Ajuntament de Rubí"
"3146","APARCAMENT PRIVAT DE VEHICLES",,"C ANTONI SEDO,   48","Districte Administratiu 3 - SUD","41.47815064154047","2.0370285653876614",,"818460009","Ajuntament de Rubí"
"1606","BAR-CAFETERIA","LECHERIA MARRAKECH","AV CAN CABANYES,   11 PB 01","Districte Administratiu 3 - SUD","41.484595758330414","2.031930046816756",,"818460009","Ajuntament de Rubí"
"1513","COMERÇ AL DETALL  DE FRUITES I VEGETALS","LA BONA FRUITA","AV FERRER I DOMINGO,    7-9 PB B","Districte Administratiu 1 - SUD-OEST","41.4910443009439","2.0213618413505126",,"818460009","Ajuntament de Rubí"
"2677","COMERÇ AL DETALL DE ROBA","XOCOLATA BLANCA","AV FERRER I DOMINGO,    7-9 PB B","Districte Administratiu 1 - SUD-OEST","41.4910443009439","2.0213618413505126",,"818460009","Ajuntament de Rubí"
"2420","VENDA AL DETALL D'ARTICLES DE FERRETERIA I MATERIAL ELÈCTRIC","SUGIN SUMINISTROS GINER & GINER, SL","C MILA I FONTANALS,   31","Districte Administratiu 6 - EST","41.48877780022349","2.0387911851055276",,"818460009","Ajuntament de Rubí"
"1359","COMERÇ AL DETALL D'ARTICLES DE TELEFONIA MOBIL","IFIX MÓVIL","C TORRENT DE L'ALBA,    1","Districte Administratiu 4 - CENTRE","41.48993731785202","2.034103858874149",,"818460009","Ajuntament de Rubí"
"253","ESCOLA DE CONDUCCIÓ-AUTOESCOLA","AUTOESCOLA JAUME VALLS","C LLUIS RIBAS,   27-29","Districte Administratiu 6 - EST","41.48861578217759","2.0353573577681274",,"818460009","Ajuntament de Rubí"
"264","CENTRE DE REHABILITACIÓ","AVAN","C LLUIS RIBAS,   27-29 Esc A 01 05","Districte Administratiu 6 - EST","41.48861578217759","2.0353573577681274",,"818460009","Ajuntament de Rubí"
"362","BAR","BAR MERCAT","C LLUIS RIBAS,   27-29 Esc 1 PB 08","Districte Administratiu 6 - EST","41.48861578217759","2.0353573577681274",,"818460009","Ajuntament de Rubí"
"462","BAR RESTAURANT","BON PROFIT","C LLUIS RIBAS,   27-29 LOCAL 12","Districte Administratiu 6 - EST","41.48861578217759","2.0353573577681274",,"818460009","Ajuntament de Rubí"
"466","COMERÇ D'ALIMENTACIÓ","BONAREA","C LLUIS RIBAS,   27-29 Esc 1 PB 03","Districte Administratiu 6 - EST","41.48861578217759","2.0353573577681274",,"818460009","Ajuntament de Rubí"
"1133","COMERÇ AL DETALL D'ARTICLES DE FERRETERIA","FERRETERIA EL MERCADO","C LLUIS RIBAS,   27-29 Esc 1 PB 07","Districte Administratiu 6 - EST","41.48861578217759","2.0353573577681274",,"818460009","Ajuntament de Rubí"
"1256","VENDA A L'ENGRÒS D'ELECTRODOMÈSTICS","GLAMER","C LLUIS RIBAS,   27-29","Districte Administratiu 6 - EST","41.48861578217759","2.0353573577681274",,"818460009","Ajuntament de Rubí"
"1272","COMERÇ AL DETALL DE ROBA I ELS SEUS COMPLEMENTS","GRAN ESTIL","C LLUIS RIBAS,   27-29 Esc 1 PB 05","Districte Administratiu 6 - EST","41.48861578217759","2.0353573577681274",,"818460009","Ajuntament de Rubí"
"1367","COMERÇ AL DETALL DE PREMSA I PAPERERIA","IKASTOLA","C LLUIS RIBAS,   27-29 Esc 1 PB 11","Districte Administratiu 6 - EST","41.48861578217759","2.0353573577681274",,"818460009","Ajuntament de Rubí"
"1369","EMPRESA DE TREBALL TEMPORAL","IMAN TEMPORING","C LLUIS RIBAS,   27-29 Esc 1 ES 03","Districte Administratiu 6 - EST","41.48861578217759","2.0353573577681274",,"818460009","Ajuntament de Rubí"
"3246","FUSTERIA METÀL·LICA",,"C LLACUNA,   25-27","Districte Administratiu 1 - SUD-OEST","41.4865812877474","2.014184361014324",,"818460009","Ajuntament de Rubí"
"1130","VENDA AL DETALL D'ARTICLES DE FERRETERIA","FERRETERIA CA N'ORIOL","C PASTORA (LA),   13 PB 01","Districte Administratiu 5 - NORD","41.49637708690015","2.0397388518882975",,"818460009","Ajuntament de Rubí"
"2261","VENDA DE RÈTOLS","ROTULOS","C BESALU,   71","Districte Administratiu 2 - NORD-OEST","41.52208082323682","2.0086699742768412",,"818460009","Ajuntament de Rubí"
"1609","TRACTAMENTS DE BELLESA MANICURA I PEDICURA","LEMON NAILS ESTUDIO","PG TORRES,   50-52 PB B","Districte Administratiu 3 - SUD","41.481583707462384","2.032842686303579",,"818460009","Ajuntament de Rubí"
"1193","VENDA AL DETALL DE FRUITES I VERDURES","FRUITES I VERDURES LOLI","C BRILLANT,    3","Districte Administratiu 1 - SUD-OEST","41.48845956959604","2.0249803758325284",,"818460009","Ajuntament de Rubí"
"2399","CENTRE D'ESTETICA","SPECIALITY MILLAN'S BARBER","AV COMAS I SOLA,   24-26 PB 01","Districte Administratiu 6 - EST","41.48985426111554","2.041541166404933",,"818460009","Ajuntament de Rubí"
"1062","COMERÇ AL DETALL DE JOIERIA ARTESANAL","ETNICO","PG FRANCESC MACIA,    5-7 PB 03","Districte Administratiu 4 - CENTRE","41.489815112492124","2.031238973290148",,"818460009","Ajuntament de Rubí"
"2577","CENTRE DE LOGOPÈDIA I PSICOLOGIA","TROBADA","PG FRANCESC MACIA,    5-7 02 04","Districte Administratiu 4 - CENTRE","41.489815112492124","2.031238973290148",,"818460009","Ajuntament de Rubí"
"2825","APARCAMENT PRIVAT DE VEHICLES",,"C MIQUEL MUMANY,    2","Districte Administratiu 1 - SUD-OEST","41.48963836791923","2.0198851808531586",,"818460009","Ajuntament de Rubí"
"385","BAR","BAR SAFIR","C SAFIR,   30","Districte Administratiu 1 - SUD-OEST","41.48825681921144","2.024493200340817",,"818460009","Ajuntament de Rubí"
"287","COMERÇ AL DETALL D'ALIMENTS","BADRI","CTRA TERRASSA,   76 PB 02","Districte Administratiu 5 - NORD","41.49968410408158","2.032338417029112",,"818460009","Ajuntament de Rubí"
"1051","COMERÇ AL DETALL DE TABAC","ESTANC CAMÍ DE CA N'ORIOL","CAMI CA N'ORIOL,    4 PB 01","Districte Administratiu 6 - EST","41.494118627945525","2.0370186483693637",,"818460009","Ajuntament de Rubí"
"2330","COMERÇ AL DETALL D'ALIMENTS EN ESTABLIMENTS NO ESPECIALITZATS","SASA SUPER - SUPERMERCAT CA N'ORIOL","CAMI CA N'ORIOL,    4 PB 03","Districte Administratiu 6 - EST","41.494118627945525","2.0370186483693637",,"818460009","Ajuntament de Rubí"
"3036","FUSTERIA",,"C MURCIA,   16","Districte Administratiu 5 - NORD","41.498265988999115","2.036524534563427",,"818460009","Ajuntament de Rubí"
"1060","ESTUDIO SONIDO","ESTUDIO DE SONIDO","AV FLORS,   29 PB 04","Districte Administratiu 1 - SUD-OEST","41.488279385299485","2.0228005373698026",,"818460009","Ajuntament de Rubí"
"3214","FABRICACIÓ DE CONSERVES DE FRUITES",,"C ROSSINYOL,    2","Districte Administratiu 1 - SUD-OEST","41.489166777233436","2.019817239902033",,"818460009","Ajuntament de Rubí"
"610","CLÍNICA DENTAL","CENTRE DENTAL DR. FIGUERAS","AV FERRER I DOMINGO,    8-10 LOC","Districte Administratiu 1 - SUD-OEST","41.490785224563695","2.0215900922773185",,"818460009","Ajuntament de Rubí"
"1232","PERRUQUERIA","GEMMA'S ESTILISTAS","AV FERRER I DOMINGO,    8-10 LOC 04","Districte Administratiu 1 - SUD-OEST","41.490785224563695","2.0215900922773185",,"818460009","Ajuntament de Rubí"
"1763","COMERÇ AL DETALL DE PRODUCTES DE PASTISSERIA AMB DEGUSTACIÓ","MIREIA REY CAKE DESINGER","AV FERRER I DOMINGO,    8-10 LOC 02","Districte Administratiu 1 - SUD-OEST","41.490785224563695","2.0215900922773185",,"818460009","Ajuntament de Rubí"
"1522","RESTAURANT","LA CASSOLETA","AV CASTELLBISBAL,   69","Districte Administratiu 1 - SUD-OEST","41.48929667392223","2.0205014776161603",,"818460009","Ajuntament de Rubí"
"330","BAR","BAR GALICIA","C TORRENT DE L'ALBA,    7","Districte Administratiu 4 - CENTRE","41.49042713958062","2.034419512891932",,"818460009","Ajuntament de Rubí"
"1160","VENDA AL DETALL DE FLORS, PLANTES, ADOBS I COMPLEMENTS","FLORS PER A TU","PL NEUS CATALA I PALLEJA,    9","Districte Administratiu 3 - SUD","41.48432180320015","2.0326675126066283",,"818460009","Ajuntament de Rubí"
"1286","OFICINA IMMOBILIÀRIA","GROCASA","C LUMIERE,    6 Esc 1 PB 04","Districte Administratiu 6 - EST","41.48687238808848","2.035385827193041",,"818460009","Ajuntament de Rubí"
"1460","PERRUQUERIA","JYOTI STYLE","C LUMIERE,    6","Districte Administratiu 6 - EST","41.48687238808848","2.035385827193041",,"818460009","Ajuntament de Rubí"
"976","DESPATX DE PA i BRIOXERIA AMB COCCIÓ I DEGUSTACIÓ","EL TALLER","C MAGI RAMENTOL,   15","Districte Administratiu 4 - CENTRE","41.4899673548071","2.034460715940473",,"818460009","Ajuntament de Rubí"
"202","REPARACIÓ I VENDA DE RELLOTGES","ARMAND","C LLUIS RIBAS,   14","Districte Administratiu 6 - EST","41.489605480563796","2.036276562578762",,"818460009","Ajuntament de Rubí"
"1884","COMERÇ AL DETALL DE ROBA I COMPLEMENTS","NURI & OLGA","C LLUIS RIBAS,   14 Esc 1 PB 04","Districte Administratiu 6 - EST","41.489605480563796","2.036276562578762",,"818460009","Ajuntament de Rubí"
"3328","APARCAMENT PRIVAT DE VEHICLES",,"C PONTEVEDRA,   32","Districte Administratiu 5 - NORD","41.50183708114492","2.047534502785071",,"818460009","Ajuntament de Rubí"
"1494","CENTRE DE TRACTAMENTS PERSONALS","K·ALMA centre de Benestar","C CREU,    7","Districte Administratiu 4 - CENTRE","41.49243258725717","2.0318458030365742",,"818460009","Ajuntament de Rubí"
"901","OFICINA EMPRESA DE REFORMES DE CUINES I BANYS I COMERÇ D'ELECTRODOMESTICS","DYMYT","PG TORRES,   20-22 LOC 02","Districte Administratiu 3 - SUD","41.48311968258986","2.0315903387355685",,"818460009","Ajuntament de Rubí"
"1739","Comerç al detall d'articles de merceria","MERCE MERCERIA","PG TORRES,   20-22 LOC 01","Districte Administratiu 3 - SUD","41.48311968258986","2.0315903387355685",,"818460009","Ajuntament de Rubí"
"2429","COMERÇ AL DETALL D'ALIMENTACIÓ I VENDA DE PA","SUPER MERCAT","PG TORRES,   20-22 LOC 03","Districte Administratiu 3 - SUD","41.48311968258986","2.0315903387355685",,"818460009","Ajuntament de Rubí"
"318","BAR","BAR DON QUIJOTE","C FOLCH I TORRES,   10","Districte Administratiu 6 - EST","41.49324690475956","2.038124173737164",,"818460009","Ajuntament de Rubí"
"2022","BAR","PICAR ALGO","C BASSES,    5 PB B","Districte Administratiu 4 - CENTRE","41.494916808798386","2.0350038999454023",,"818460009","Ajuntament de Rubí"
"1915","OPERADOR DE TELEFONIA MÒBIL (ANTENA)","ORANGE","C SANT JORDI,   28","Districte Administratiu 5 - NORD","41.496119398710945","2.033620667347626",,"818460009","Ajuntament de Rubí"
"2523","Estudi de tatuatge i pírcing","THE BUTCHERY TATOO","C SANT JORDI,   28 LOC 01","Districte Administratiu 5 - NORD","41.496119398710945","2.033620667347626",,"818460009","Ajuntament de Rubí"
"3042","APARCAMENT PRIVAT DE VEHICLES",,"C MOLI,    2","Districte Administratiu 4 - CENTRE","41.49252250318486","2.027261400856141",,"818460009","Ajuntament de Rubí"
"2609","BAR","VAPOR NOU","PG RIERA,   61","Districte Administratiu 1 - SUD-OEST","41.490986917688154","2.027707705053535",,"818460009","Ajuntament de Rubí"
"1569","TALLER, USO EDUCATIVO Y OBRADOR DE PASTELERÍA","LA TATA AND SWEET","C SANTA LLUCIA,   23 PB 01","Districte Administratiu 4 - CENTRE","41.490264195027535","2.029234807822605",,"818460009","Ajuntament de Rubí"
"3339","FABRICACIÓ DE MOBLES DE FUSTA DE CUINA I BANY",,"C SAGUNT,   28","Districte Administratiu 5 - NORD","41.50090248179529","2.0360858981719367",,"818460009","Ajuntament de Rubí"
"2208","RESIDÈNCIA GERIÀTRICA","RESIDENCIA CENTRE DE DIA I CASAL GENT GRAN RUBI","C LEPANT,   31-33","Districte Administratiu 5 - NORD","41.49936330319841","2.035114915432807",,"818460009","Ajuntament de Rubí"
"2032","habitatge turístic","PIS TURISTIC","PTGE CIUDAD DE MENDOZA,    2-4 01 09","Districte Administratiu 3 - SUD","41.48220269895438","2.031024430372146",,"818460009","Ajuntament de Rubí"
"3073","APARCAMENT PRIVAT DE VEHICLES",,"PTGE CIUDAD DE MENDOZA,    2-4","Districte Administratiu 3 - SUD","41.48220269895438","2.031024430372146",,"818460009","Ajuntament de Rubí"
"2893","APARCAMENT PRIVAT DE VEHICLES",,"C BARCELONA,   16","Districte Administratiu 5 - NORD","41.496784809721746","2.0396451589611666",,"818460009","Ajuntament de Rubí"
"3208","APARCAMENT PRIVAT DE VEHICLES",,"C SAFIR,   10","Districte Administratiu 1 - SUD-OEST","41.48972007571965","2.02516398406656",,"818460009","Ajuntament de Rubí"
"3373","APARCAMENT PRIVAT DE VEHICLES",,"C MAGALLANES,   56","Districte Administratiu 4 - CENTRE","41.49038072633076","2.035248035696742",,"818460009","Ajuntament de Rubí"
"2719","HABITATGE TURÍSTIC",,"C LOPE DE VEGA,   32 03 02","Districte Administratiu 6 - EST","41.49296574101697","2.0379305264710994",,"818460009","Ajuntament de Rubí"
"423","COMERÇ AL DETALL DE TOT TIPUS DE PRODUCTES D'US DOMESTIC","BAZAR HONG KONG","C MARE DE DEU DE LOURDES,   63 Esc 1 PB 02","Districte Administratiu 5 - NORD","41.496289854339665","2.040080811474987",,"818460009","Ajuntament de Rubí"
"1822","ANTENA DE TELEFONIA MÒBIL","MOVISTAR","C MARE DE DEU DE LOURDES,   63","Districte Administratiu 5 - NORD","41.496289854339665","2.040080811474987",,"818460009","Ajuntament de Rubí"
"2426","EXPOSICIÓ I COMERÇ  ACT. DIV. (BASAR)","SUPER EURO","C MARCONI,    8","Districte Administratiu 6 - EST","41.48557530643066","2.036506139583066",,"818460009","Ajuntament de Rubí"
"1516","COMERÇ AL DETALL DE REGALS I COMPLEMENTS (BASAR)","LA BRUIXA","C MONTSERRAT,   11 LOC 01","Districte Administratiu 4 - CENTRE","41.49145260450494","2.031987103732669",,"818460009","Ajuntament de Rubí"
"2273","Taller de reparació de vehicles","RUBI MOTOR","PG PAU CLARIS,   65 PB 02","Districte Administratiu 4 - CENTRE","41.49679330229091","2.030927250434449",,"818460009","Ajuntament de Rubí"
"73","Lloguer de vehicles","ALQUILAFURGOBCN","CTRA MOLINS DE REI,   39-41 LOC 02","Districte Administratiu 3 - SUD","41.4828365043742","2.030614619062902",,"818460009","Ajuntament de Rubí"
"100","OFICINA TÈCNICA D'INSTAL.LACIÓ DE GASOS TÈCNICS","ANTONI BOIRA GAS","CTRA MOLINS DE REI,   39-41","Districte Administratiu 3 - SUD","41.4828365043742","2.030614619062902",,"818460009","Ajuntament de Rubí"
"242","AUTOESCOLA","AUTO ESCUELA PERFECTO","CTRA MOLINS DE REI,   39-41 LOC 01","Districte Administratiu 3 - SUD","41.4828365043742","2.030614619062902",,"818460009","Ajuntament de Rubí"
"3293","APARCAMENT PRIVAT DE VEHICLES",,"CTRA MOLINS DE REI,   39-41","Districte Administratiu 3 - SUD","41.4828365043742","2.030614619062902",,"818460009","Ajuntament de Rubí"
"510","BAR AMB TERRASSA PRIVADA","CA'L QUICO","PTGE CRONOS,   11 Esc 5 PB 21","Districte Administratiu 6 - EST","41.48524828845309","2.034776010552052",,"818460009","Ajuntament de Rubí"
"1116","FARMÀCIA","FARMÀCIA KRONOS","PTGE CRONOS,   11","Districte Administratiu 6 - EST","41.48524828845309","2.034776010552052",,"818460009","Ajuntament de Rubí"
"2895","APARCAMENT PRIVAT DE VEHICLES",,"C BADAJOZ,   18","Districte Administratiu 5 - NORD","41.500647301625335","2.046796286460902",,"818460009","Ajuntament de Rubí"
"300","bar","BAR ATENEA","AV FLORS,   37 Esc 1 ES 01","Districte Administratiu 1 - SUD-OEST","41.488076641625305","2.0222729261171475",,"818460009","Ajuntament de Rubí"
"843","CENTRE DE QUIROMASSATGE I TRACTAMENTS PERSONALS","DHARMA","AV FLORS,   37 PB 03","Districte Administratiu 1 - SUD-OEST","41.488076641625305","2.0222729261171475",,"818460009","Ajuntament de Rubí"
"1495","COMERÇ AL DETALL DE PA I PASTISSERIA AMB DEGUSTACIÓ","L' AVI FORNER","AV FLORS,   37 Esc 1 ST 01","Districte Administratiu 1 - SUD-OEST","41.488076641625305","2.0222729261171475",,"818460009","Ajuntament de Rubí"
"2811","APARCAMENT PRIVAT DE VEHICLES",,"C SANT SALVADOR,   18-20","Districte Administratiu 5 - NORD","41.496530478504994","2.0340545383766333",,"818460009","Ajuntament de Rubí"
"1917","OPERADOR DE TELEFONIA MOBIL (ANTENA TELEFONIA MOBIL)","ORANGE","C GENERAL PRIM,   38","Districte Administratiu 4 - CENTRE","41.4872791760163","2.0320887163329786",,"818460009","Ajuntament de Rubí"
"2686","ANTENA DE TELEFONIA MOBIL","YOIGO","C GENERAL PRIM,   38","Districte Administratiu 4 - CENTRE","41.4872791760163","2.0320887163329786",,"818460009","Ajuntament de Rubí"
"1172","COMERÇ AL DETALL DE PA AMB DEGUSTACIÓ","FORN CAFETERIA LA PASTORA","C PASTORA (LA),   22 PB 04","Districte Administratiu 5 - NORD","41.49671819055868","2.0404276030494533",,"818460009","Ajuntament de Rubí"
"1181","BAR","FRANKFURT VENTIDOS","C PASTORA (LA),   22","Districte Administratiu 5 - NORD","41.49671819055868","2.0404276030494533",,"818460009","Ajuntament de Rubí"
"1426","PEIXATERIA","J. NEGRETE","C PASTORA (LA),   22","Districte Administratiu 5 - NORD","41.49671819055868","2.0404276030494533",,"818460009","Ajuntament de Rubí"
"254","AUTOESCOLA","AUTOESCOLA PEGASUS","AV CATALUNYA,    4 Esc 1 PB 11","Districte Administratiu 3 - SUD","41.485525464840144","2.0323426593015586",,"818460009","Ajuntament de Rubí"
"1052","Comerç al detall de tabac","ESTANC LES TORRES","AV CATALUNYA,    4 LOC 01","Districte Administratiu 3 - SUD","41.485525464840144","2.0323426593015586",,"818460009","Ajuntament de Rubí"
"1520","OFICINA BANCÀRIA","LA CAIXA","AV CATALUNYA,    4","Districte Administratiu 3 - SUD","41.485525464840144","2.0323426593015586",,"818460009","Ajuntament de Rubí"
