ANY,DATA_ALTA_EXPEDIENT,DATA_FINALITZACIO_EXPEDIENT,"CODI_FAMILIA","DESC_FAMILIA","CODI_DESC_FAMILIA","CODI_TRAMIT","DESC_TRAMIT","GRUP_ORGANITZATIU_ALTA","GRUP_ORGANITZATIU_RESPONSABLE","ESTAT_INTERN","TIPUS_SOLICITUD","CODI_ENS","NOM_ENS"
"2022","2022/03/16","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMES","CMES - Contracte menor de serveis (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/03/21","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESU","CMESU - Contracte menor de subministraments (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/03/28","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMES","CMES - Contracte menor de serveis (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/04/26","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMES","CMES - Contracte menor de serveis (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/04/26","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMES","CMES - Contracte menor de serveis (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/05/19","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESIM","CMESIM - Contracte menor simplificat (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CMESIMP - Contrato Menor Simplificado","818460009","Ajuntament de Rubí"
"2022","2022/05/26","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESR","CMESR - Resolució de contractes menors simplificats","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CMESR - Resolución contrato menor","818460009","Ajuntament de Rubí"
"2022","2022/05/30","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMEOB","CMEOB - Contracte menor d'obres (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/06/23","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESU","CMESU - Contracte menor de subministraments (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/06/23","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESIM","CMESIM - Contracte menor simplificat (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CMESIMP - Contrato Menor Simplificado","818460009","Ajuntament de Rubí"
"2022","2022/06/23","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESIM","CMESIM - Contracte menor simplificat (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CMESIMP - Contrato Menor Simplificado","818460009","Ajuntament de Rubí"
"2022","2022/06/23","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMEOB","CMEOB - Contracte menor d'obres (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/07/12","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMES","CMES - Contracte menor de serveis (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/07/13","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMEOB","CMEOB - Contracte menor d'obres (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/07/13","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMEOB","CMEOB - Contracte menor d'obres (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/07/14","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESR","CMESR - Resolució de contractes menors simplificats","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CMESR - Resolución contrato menor","818460009","Ajuntament de Rubí"
"2022","2022/07/15","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESIM","CMESIM - Contracte menor simplificat (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CMESIMP - Contrato Menor Simplificado","818460009","Ajuntament de Rubí"
"2022","2022/07/15","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMEOB","CMEOB - Contracte menor d'obres (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/07/18","2026/01/27","NR","No Reglamentats","NR - No Reglamentats","URBANS","URBANS-E Àrea Serveis Urbans - Procediment No Reglat","SERVEI DE SOSTENIBILITAT I MEDI","UNITAT DE PARCS I JARDINS","Finalitzat","URBANS - Sol·licitud Procediment No Reglat Àrea Serveis Urbans","818460009","Ajuntament de Rubí"
"2022","2022/07/19","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESR","CMESR - Resolució de contractes menors simplificats","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CMESR - Resolución contrato menor","818460009","Ajuntament de Rubí"
"2022","2022/07/20","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESR","CMESR - Resolució de contractes menors simplificats","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CMESR - Resolución contrato menor","818460009","Ajuntament de Rubí"
"2022","2022/07/27","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESIM","CMESIM - Contracte menor simplificat (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CMESIMP - Contrato Menor Simplificado","818460009","Ajuntament de Rubí"
"2022","2022/07/28","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMEOB","CMEOB - Contracte menor d'obres (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/07/28","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMEOB","CMEOB - Contracte menor d'obres (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/03/03","2026/01/14","OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","CD","CD - Llicència d'obres","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Finalitzat","CD - CD Llicències d'obres","818460009","Ajuntament de Rubí"
"2022","2022/07/28","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMEOB","CMEOB - Contracte menor d'obres (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/07/28","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMEOB","CMEOB - Contracte menor d'obres (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/07/29","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMEOB","CMEOB - Contracte menor d'obres (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/07/29","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMES","CMES - Contracte menor de serveis (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/08/01","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMEOB","CMEOB - Contracte menor d'obres (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/09/08","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESR","CMESR - Resolució de contractes menors simplificats","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CMESR - Resolución contrato menor","818460009","Ajuntament de Rubí"
"2022","2022/09/12","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESUP","CMESUP - Contracte menor super simplificat","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CMESUP - Contrato menor super simplificado","818460009","Ajuntament de Rubí"
"2022","2022/09/15","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMEOB","CMEOB - Contracte menor d'obres (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/09/15","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESIM","CMESIM - Contracte menor simplificat (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CMESIMP - Contrato Menor Simplificado","818460009","Ajuntament de Rubí"
"2022","2022/09/15","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESIM","CMESIM - Contracte menor simplificat (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CMESIMP - Contrato Menor Simplificado","818460009","Ajuntament de Rubí"
"2022","2022/09/15","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESIM","CMESIM - Contracte menor simplificat (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CMESIMP - Contrato Menor Simplificado","818460009","Ajuntament de Rubí"
"2022","2022/09/19","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESR","CMESR - Resolució de contractes menors simplificats","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CMESR - Resolución contrato menor","818460009","Ajuntament de Rubí"
"2022","2022/09/19","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESR","CMESR - Resolució de contractes menors simplificats","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CMESR - Resolución contrato menor","818460009","Ajuntament de Rubí"
"2022","2022/09/26","2026/01/27","NR","No Reglamentats","NR - No Reglamentats","URBANS","URBANS-E Àrea Serveis Urbans - Procediment No Reglat","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","URBANS - Sol·licitud Procediment No Reglat Àrea Serveis Urbans","818460009","Ajuntament de Rubí"
"2022","2022/10/04",,"ACTIVITATS","Activitats","ACTIVITATS - Activitats","LLACT","LLACT - Llicència d'activitats","SERVEIS A L'EMPRESA","SERVEI DE LLICÈNCIES I DISCIPLINA D'ACTIVITATS","Obert","LLACT-CT - Comunicació de canvi de titularitat d'activitats","818460009","Ajuntament de Rubí"
"2022","2022/10/11","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMEOB","CMEOB - Contracte menor d'obres (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/10/13","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESIM","CMESIM - Contracte menor simplificat (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CMESIMP - Contrato Menor Simplificado","818460009","Ajuntament de Rubí"
"2022","2022/10/21","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESU","CMESU - Contracte menor de subministraments (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/10/21","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMEOB","CMEOB - Contracte menor d'obres (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/10/21","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMEOB","CMEOB - Contracte menor d'obres (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/10/21","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESU","CMESU - Contracte menor de subministraments (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/10/21","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMEOB","CMEOB - Contracte menor d'obres (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CME - Contrato Menor","818460009","Ajuntament de Rubí"
"2022","2022/10/26","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESR","CMESR - Resolució de contractes menors simplificats","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CMESR - Resolución contrato menor","818460009","Ajuntament de Rubí"
"2022","2022/11/18","2026/01/27","CMES","Contractació Menor","CMES - Contractació Menor","CMESIM","CMESIM - Contracte menor simplificat (v. 2)","UNITAT DE PARCS I JARDINS","UNITAT DE PARCS I JARDINS","Finalitzat","CMESIMP - Contrato Menor Simplificado","818460009","Ajuntament de Rubí"
"2022","2022/10/14",,"NR","No Reglamentats","NR - No Reglamentats","TERRITORIAL","TERRITORI-E Àrea Serveis Territorials - Procediment No Reglat","SERVEI D'OBRA PÚBLICA","SERVEI D'OBRA PÚBLICA","Obert","TERRITORIAL - Sol·licitud Procediment No Reglat Àrea Serveis Territorials","818460009","Ajuntament de Rubí"
"2022","2022/10/14",,"NR","No Reglamentats","NR - No Reglamentats","TERRITORIAL","TERRITORI-E Àrea Serveis Territorials - Procediment No Reglat","SERVEI D'OBRA PÚBLICA","SERVEI D'OBRA PÚBLICA","Obert","TERRITORIAL - Sol·licitud Procediment No Reglat Àrea Serveis Territorials","818460009","Ajuntament de Rubí"
"2022","2022/10/25","2026/05/25","ACTIVITATS","Activitats","ACTIVITATS - Activitats","CPA","CPA - Comunicació prèvia activitats (canvi de titular)","SERVEIS A L'EMPRESA","SERVEI DE LLICÈNCIES I DISCIPLINA D'ACTIVITATS","Finalitzat","CPA-CT - Comunicació de canvi de titularitat d'activitats","818460009","Ajuntament de Rubí"
"2022","2022/01/02",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","T.A.O., S.A.","SECRETARIA GENERAL","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2022","2022/03/29",,"CONT","Contractació","CONT - Contractació","LICI","LICI - Licitació i execució de contractes","SERVEI DE CONTRACTACIÓ I COMPRES","SERVEI DE CONTRACTACIÓ I COMPRES","Obert","CONT01 - Presentación de Licitación/Plica/Oferta","818460009","Ajuntament de Rubí"
"2022","2022/11/18","2026/02/23","NR","No Reglamentats","NR - No Reglamentats","TERRITORIAL","TERRITORI-E Àrea Serveis Territorials - Procediment No Reglat","SERVEI DE PLANEJAMENT URBÀ","SERVEI DE PLANEJAMENT URBÀ","Finalitzat","TERRITORIAL - Sol·licitud Procediment No Reglat Àrea Serveis Territorials","818460009","Ajuntament de Rubí"
"2022","2022/04/12",,"ACTIVITATS","Activitats","ACTIVITATS - Activitats","LLACT","LLACT - Llicència d'activitats","SERVEIS A L'EMPRESA","SERVEI DE LLICÈNCIES I DISCIPLINA D'ACTIVITATS","Obert","LLACT-A - Llicència Ambiental per activitats","818460009","Ajuntament de Rubí"
"2022","2022/01/01",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","T.A.O., S.A.","SECRETARIA GENERAL","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2022","2022/01/01",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","T.A.O., S.A.","SECRETARIA GENERAL","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2022","2022/01/01",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","T.A.O., S.A.","SECRETARIA GENERAL","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2022","2022/01/02",,"GEST_PER","Gestió de personal","GEST_PER - Gestió de personal","SELPE","SELPE - Selecció personal","ÀREA DE PERSONAL","ÀREA DE PERSONAL","Obert","SELPE-CONOPOS - Proceso selectivo para concurso-oposición","818460009","Ajuntament de Rubí"
"2022","2022/01/02",,"GEST_PER","Gestió de personal","GEST_PER - Gestió de personal","SELPE","SELPE - Selecció personal","ÀREA DE PERSONAL","ÀREA DE PERSONAL","Obert","SELPE-BORSA - Proceso selectivo para bolsa de trabajo","818460009","Ajuntament de Rubí"
"2022","2022/01/02",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","T.A.O., S.A.","SECRETARIA GENERAL","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2022","2022/01/02",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","T.A.O., S.A.","SECRETARIA GENERAL","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2022","2022/01/02",,"GEST_PER","Gestió de personal","GEST_PER - Gestió de personal","SELPE","SELPE - Selecció personal","ÀREA DE PERSONAL","ÀREA DE PERSONAL","Obert","SELPE-BORSA - Proceso selectivo para bolsa de trabajo","818460009","Ajuntament de Rubí"
"2022","2022/01/02",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","T.A.O., S.A.","SECRETARIA GENERAL","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2022","2022/01/03","2022/01/07","INS_SAN","Inspecció i sanció","INS_SAN - Inspecció i sanció","INSATRA","INSATRA - Incoació Sancionador Trànsit","SERVEI DE SEGURETAT CIUTADANA","SERVEI DE SEGURETAT CIUTADANA","Finalitzat",,"818460009","Ajuntament de Rubí"
"2022","2022/01/03",,"MOBILITAT","Mobilitat","MOBILITAT - Mobilitat","OEP","OEP - Ocupació de l'espai públic","SERVEI DE MOBILITAT I ACCESSIBILITAT","SERVEI DE MOBILITAT I ACCESSIBILITAT","Obert","OEP - OEP - Ocupació de l'espai públic","818460009","Ajuntament de Rubí"
"2022","2022/01/03",,"MOBILITAT","Mobilitat","MOBILITAT - Mobilitat","OEP","OEP - Ocupació de l'espai públic","SERVEI DE MOBILITAT I ACCESSIBILITAT","SERVEI DE MOBILITAT I ACCESSIBILITAT","Obert","OEP - OEP - Ocupació de l'espai públic","818460009","Ajuntament de Rubí"
"2022","2022/01/03",,"MOBILITAT","Mobilitat","MOBILITAT - Mobilitat","OEP","OEP - Ocupació de l'espai públic","SERVEI DE MOBILITAT I ACCESSIBILITAT","SERVEI DE MOBILITAT I ACCESSIBILITAT","Obert","OEP - OEP - Ocupació de l'espai públic","818460009","Ajuntament de Rubí"
"2022","2022/01/03",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","T.A.O., S.A.","SECRETARIA GENERAL","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2022","2022/01/03",,"MOBILITAT","Mobilitat","MOBILITAT - Mobilitat","ILLA","ILLA - Illa de vianants","SERVEI D'ATENCIÓ A LA CIUTADANIA","SERVEI DE MOBILITAT I ACCESSIBILITAT","Obert","ILLA - ILLA - Illa de vianants","818460009","Ajuntament de Rubí"
"2022","2022/01/03",,"MOBILITAT","Mobilitat","MOBILITAT - Mobilitat","TIC","TIC - Ocupació de l'espai públic amb taules i cadires","SERVEIS A L'EMPRESA","SERVEI DE MOBILITAT I ACCESSIBILITAT","Obert","TIC - TIC - Ocupació de l'espai públic amb taules i cadires","818460009","Ajuntament de Rubí"
"2022","2022/01/03",,"OBRES","Llicències d'Obres","OBRES - Llicències d'Obres","CPO","CPO - Comunicació prèvia d'obres","SERVEI D'ATENCIÓ A LA CIUTADANIA","ACTUALMENT U044 SERVEI DE LLICÈNCIES I DISCIPLINA","Obert","CPO-P - Comunicació prèvia obres AMB PROJECTE TÈCNIC - CPO","818460009","Ajuntament de Rubí"
"2022","2022/01/03",,"MOBILITAT","Mobilitat","MOBILITAT - Mobilitat","TIC","TIC - Ocupació de l'espai públic amb taules i cadires","SERVEIS A L'EMPRESA","SERVEI DE MOBILITAT I ACCESSIBILITAT","Obert","TIC - TIC - Ocupació de l'espai públic amb taules i cadires","818460009","Ajuntament de Rubí"
"2022","2022/01/03",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","SERVEI D'ATENCIÓ A LA CIUTADANIA","SECRETARIA GENERAL","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
"2022","2022/01/03",,"AJRUBI","Ajuntament","AJRUBI - Ajuntament","EXP_CONS","EXP_CONS - Consentiments","SERVEI D'ATENCIÓ A LA CIUTADANIA","SECRETARIA GENERAL","Obert","SOL_CONSENT - Solicitud de consentimiento","818460009","Ajuntament de Rubí"
