"ID","DATA_ACCIDENT",ANY_ACCIDENT,MES_ACCIDENT,"DIA_SETMANA_ACCIDENT","HORA_ACCIDENT","TIPUS_ACCIDENT",N_IMPLICATS,"ZONA","CODI_ENS","NOM_ENS","TRAM_HORARI",LATITUD,LONGITUD,"PUNT_ACCIDENT"
"35/2014","2014-01-30","2014","1","Dijous","09:20:00","Xoc sense sortida de via","1","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"37/2014","2014-01-30","2014","1","Dijous","19:20:00","Fregament positiu (diferent sentit)","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"36/2014","2014-01-31","2014","1","Divendres","01:40:00","Encalç","2","Les Torres","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"39/2014","2014-02-02","2014","2","Diumenge","12:54:00","Envestida","2","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"38/2014","2014-02-03","2014","2","Dilluns","14:33:00","Fregament negatiu (mateix sentit)","2","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"41/2014","2014-02-04","2014","2","Dimarts","15:00:00","Fregament negatiu (mateix sentit)","4","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"42/2014","2014-02-05","2014","2","Dimecres","10:20:00","Envestida","2","Can Rosés","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"45/2014","2014-02-05","2014","2","Dimecres","11:20:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"43/2014","2014-02-05","2014","2","Dimecres","12:20:00","Fregament negatiu (mateix sentit)","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"44/2014","2014-02-05","2014","2","Dimecres","12:30:00","Envestida","2","Can Barceló - Vallespark","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"46/2014","2014-02-06","2014","2","Dijous","09:25:00","Sortida de via amb caiguda, bolcada, xoc","1","Castellnou - Can Mir","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"49/2014","2014-02-07","2014","2","Divendres","13:05:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"47/2014","2014-02-07","2014","2","Divendres","14:10:00","Col·lisió frontal","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"48/2014","2014-02-08","2014","2","Dissabte","16:20:00","Altres (incendi, explosió, esllavissada, etc.)","2","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"50/2014","2014-02-09","2014","2","Diumenge","19:00:00","Xoc sense sortida de via","4","Ca n'Oriol","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"51/2014","2014-02-09","2014","2","Diumenge","20:50:00","Envestida","2","Sector Z","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"52/2014","2014-02-09","2014","2","Diumenge","22:12:00","Sortida de via amb caiguda, bolcada, xoc","1","Zona Desconeguda","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"53/2014","2014-02-10","2014","2","Dilluns","17:55:00","Xoc sense sortida de via","1","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"54/2014","2014-02-12","2014","2","Dimecres","11:45:00","Encalç","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"55/2014","2014-02-13","2014","2","Dijous","07:53:00","Encalç","2","Plana de Can Bertran","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"56/2014","2014-02-13","2014","2","Dijous","08:06:00","Envestida","2","Can Vallhonrat","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"61/2014","2014-02-13","2014","2","Dijous","11:45:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"57/2014","2014-02-13","2014","2","Dijous","18:00:00","Col·lisió frontal","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"58/2014","2014-02-14","2014","2","Divendres","12:43:00","Encalç","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"59/2014","2014-02-14","2014","2","Divendres","16:50:00","Encalç","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"60/2014","2014-02-16","2014","2","Diumenge","18:10:00","Fregament negatiu (mateix sentit)","3","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"62/2014","2014-02-19","2014","2","Dimecres","13:30:00","Col·lisió frontal","2","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"63/2014","2014-02-19","2014","2","Dimecres","15:30:00","Col·lisió frontal","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"64/2014","2014-02-20","2014","2","Dijous","11:40:00","Xoc sense sortida de via","2","Ca n'Alzamora","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"65/2014","2014-02-21","2014","2","Divendres","08:10:00","Múltiple","4","Can Serrafossà - La Perla","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"66/2014","2014-02-21","2014","2","Divendres","14:57:00","Envestida","2","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"67/2014","2014-02-21","2014","2","Divendres","18:50:00","Envestida","2","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"67/2014","2014-02-21","2014","2","Divendres","18:50:00","Envestida","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"68/2014","2014-02-24","2014","2","Dilluns","07:10:00","Encalç","2","Ca n'Alzamora","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"69/2014","2014-02-24","2014","2","Dilluns","11:45:00","Encalç","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"70/2014","2014-02-25","2014","2","Dimarts","16:00:00","Encalç","2","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"71/2014","2014-02-25","2014","2","Dimarts","17:23:00","Fregament negatiu (mateix sentit)","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"72/2014","2014-02-26","2014","2","Dimecres","09:00:00","Fregament negatiu (mateix sentit)","2","Can Vallhonrat","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"73/2014","2014-02-26","2014","2","Dimecres","17:45:00","Col·lisió frontal","3","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"74/2014","2014-02-26","2014","2","Dimecres","20:20:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"75/2014","2014-02-28","2014","2","Divendres","07:00:00","Sortida de via amb caiguda, bolcada, xoc","1","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"76/2014","2014-02-28","2014","2","Divendres","08:45:00","Xoc sense sortida de via","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"77/2014","2014-02-28","2014","2","Divendres","09:15:00","Xoc sense sortida de via","4","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"78/2014","2014-02-28","2014","2","Divendres","17:45:00","Fregament negatiu (mateix sentit)","2","El Mercat","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"79/2014","2014-03-02","2014","3","Diumenge","19:25:00","Atropellament","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"81/2014","2014-03-05","2014","3","Dimecres","14:00:00","Encalç","1","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"82/2014","2014-03-05","2014","3","Dimecres","19:45:00","Xoc sense sortida de via","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"80/2014","2014-03-06","2014","3","Dijous","09:20:00","Atropellament","2","Ca n'Alzamora","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"83/2014","2014-03-06","2014","3","Dijous","16:00:00","Atropellament","2","Plana de Can Bertran","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"84/2014","2014-03-06","2014","3","Dijous","18:10:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"86/2014","2014-03-07","2014","3","Divendres","07:20:00","Envestida","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"85/2014","2014-03-07","2014","3","Divendres","07:50:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"87/2014","2014-03-10","2014","3","Dilluns","09:00:00","Simple","2","Castellnou - Can Mir","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"88/2014","2014-03-12","2014","3","Dimecres","05:45:00","Fregament negatiu (mateix sentit)","2","Centre","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"89/2014","2014-03-13","2014","3","Dijous","05:20:00","Xoc sense sortida de via","3","Zona Nord","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"90/2014","2014-03-14","2014","3","Divendres","06:48:00","Xoc sense sortida de via","1","Can Ximelis - D4","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"93/2014","2014-03-15","2014","3","Dissabte","08:10:00","Fregament positiu (diferent sentit)","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"91/2014","2014-03-15","2014","3","Dissabte","14:00:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"92/2014","2014-03-17","2014","3","Dilluns","08:20:00","Envestida","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"94/2014","2014-03-18","2014","3","Dimarts","15:15:00","Fregament negatiu (mateix sentit)","3","Castellnou - Can Mir","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"95/2014","2014-03-19","2014","3","Dimecres","08:00:00","Xoc sense sortida de via","1","Sant Muç","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"96/2014","2014-03-20","2014","3","Dijous","08:10:00","Envestida","2","Can Vallhonrat","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"97/2014","2014-03-20","2014","3","Dijous","14:10:00","Fregament positiu (diferent sentit)","2","Sant Muç","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"98/2014","2014-03-21","2014","3","Divendres","12:15:00","Xoc sense sortida de via","2","Zona Nord","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"100/2014","2014-03-24","2014","3","Dilluns","13:00:00","Altres (incendi, explosió, esllavissada, etc.)","1","Zona Nord","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"99/2014","2014-03-24","2014","3","Dilluns","23:45:00","Sortida de via amb caiguda, bolcada, xoc","1","Sector Z","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"101/2014","2014-03-26","2014","3","Dimecres","12:45:00","Encalç","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"102/2014","2014-03-26","2014","3","Dimecres","16:15:00","Múltiple","3","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"103/2014","2014-03-26","2014","3","Dimecres","16:15:00","Xoc sense sortida de via","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"105/2014","2014-03-27","2014","3","Dijous","11:50:00","Xoc sense sortida de via","2","Sant Muç","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"104/2014","2014-03-27","2014","3","Dijous","15:53:00","Fregament positiu (diferent sentit)","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"106/2014","2014-03-29","2014","3","Dissabte","05:15:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"107/2014","2014-03-29","2014","3","Dissabte","09:35:00","Envestida","3","Ca n'Oriol","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"108/2014","2014-03-29","2014","3","Dissabte","14:17:00","Altres (incendi, explosió, esllavissada, etc.)","1","Plana de Can Bertran","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"111/2014","2014-03-31","2014","3","Dilluns","00:20:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"109/2014","2014-03-31","2014","3","Dilluns","17:00:00","Col·lisió frontal","2","Castellnou - Can Mir","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"110/2014","2014-04-01","2014","4","Dimarts","10:25:00","Sortida de via amb caiguda, bolcada, xoc","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"112/2014","2014-04-03","2014","4","Dijous","11:40:00","Sortida de via amb caiguda, bolcada, xoc","1","Sant Muç","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"113/2014","2014-04-03","2014","4","Dijous","21:00:00","Sortida de via amb caiguda, bolcada, xoc","1","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"114/2014","2014-04-03","2014","4","Dijous","21:10:00","Xoc sense sortida de via","4","El Mercat","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"115/2014","2014-04-04","2014","4","Divendres","10:15:00","Col·lisió frontal","2","Castellnou - Can Mir","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"116/2014","2014-04-05","2014","4","Dissabte","10:58:00","Xoc sense sortida de via","3","Ca n'Alzamora","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"117/2014","2014-04-05","2014","4","Dissabte","21:00:00","Encalç","2","El Mercat","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"118/2014","2014-04-07","2014","4","Dilluns","13:40:00","Envestida","2","Sector Z","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"119/2014","2014-04-09","2014","4","Dimecres","05:50:00","Xoc sense sortida de via","1","Zona Desconeguda","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"120/2014","2014-04-09","2014","4","Dimecres","13:55:00","Fregament negatiu (mateix sentit)","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"121/2014","2014-04-10","2014","4","Dijous","08:30:00","Atropellament","2","Zona Nord","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"122/2014","2014-04-10","2014","4","Dijous","09:58:00","Fregament negatiu (mateix sentit)","2","Ca n'Alzamora","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"123/2014","2014-04-11","2014","4","Divendres","11:44:00","Fregament positiu (diferent sentit)","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"124/2014","2014-04-11","2014","4","Divendres","21:20:00","Col·lisió frontal","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"125/2014","2014-04-11","2014","4","Divendres","23:50:00","Sortida de via amb caiguda, bolcada, xoc","1","Sant Muç","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"126/2014","2014-04-12","2014","4","Dissabte","17:00:00","Fregament negatiu (mateix sentit)","2","Can Rosés","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"129/2014","2014-04-14","2014","4","Dilluns","09:55:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"130/2014","2014-04-14","2014","4","Dilluns","09:55:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"127/2014","2014-04-14","2014","4","Dilluns","13:45:00","Xoc sense sortida de via","2","Sant Muç","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"128/2014","2014-04-14","2014","4","Dilluns","14:55:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"131/2014","2014-04-18","2014","4","Divendres","02:15:00","Fregament positiu (diferent sentit)","2","Plana del Castell","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"132/2014","2014-04-18","2014","4","Divendres","07:20:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"133/2014","2014-04-18","2014","4","Divendres","14:10:00","Col·lisió frontal","3","Can Fatjó","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"134/2014","2014-04-19","2014","4","Dissabte","09:30:00","Envestida","2","Ca n'Alzamora","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"134/2014","2014-04-19","2014","4","Dissabte","09:30:00","Envestida","2","Zona Desconeguda","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"135/2014","2014-04-24","2014","4","Dijous","10:00:00","Col·lisió frontal","2","Zona Nord","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"136/2014","2014-04-24","2014","4","Dijous","13:30:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"137/2014","2014-04-25","2014","4","Divendres","15:50:00","Encalç","2","Sector Z","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"138/2014","2014-04-27","2014","4","Diumenge","18:00:00","Atropellament","2","Plana de Can Bertran","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"139/2014","2014-04-28","2014","4","Dilluns","03:15:00","Xoc sense sortida de via","1","El Progrés - Rubí 2000","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"141/2014","2014-04-28","2014","4","Dilluns","11:25:00","Envestida","2","Sant Muç","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"140/2014","2014-04-28","2014","4","Dilluns","15:30:00","Xoc sense sortida de via","2","El Mercat","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"142/2014","2014-04-28","2014","4","Dilluns","17:50:00","Altres (incendi, explosió, esllavissada, etc.)","1","Ca n'Oriol","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"143/2014","2014-04-29","2014","4","Dimarts","07:00:00","Col·lisió frontal","2","Sant Muç","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"144/2014","2014-04-29","2014","4","Dimarts","07:20:00","Sortida de via amb caiguda, bolcada, xoc","1","Can Ximelis - D4","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"145/2014","2014-05-02","2014","5","Divendres","17:20:00","Xoc sense sortida de via","3","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"146/2014","2014-05-02","2014","5","Divendres","19:45:00","Xoc sense sortida de via","1","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"147/2014","2014-05-05","2014","5","Dilluns","13:05:00","Xoc sense sortida de via","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"148/2014","2014-05-05","2014","5","Dilluns","17:50:00","Altres (incendi, explosió, esllavissada, etc.)","1","Sant Muç","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"149/2014","2014-05-07","2014","5","Dimecres","10:20:00","Col·lisió frontal","2","25 de Setembre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"150/2014","2014-05-08","2014","5","Dijous","10:30:00","Sortida de via amb caiguda, bolcada, xoc","3","Can Fatjó","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"151/2014","2014-05-10","2014","5","Dissabte","03:35:00","Fregament negatiu (mateix sentit)","3","Can Fatjó","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"153/2014","2014-05-10","2014","5","Dissabte","04:00:00","Xoc sense sortida de via","1","Can Fatjó","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"152/2014","2014-05-11","2014","5","Diumenge","21:20:00","Atropellament","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"154/2014","2014-05-12","2014","5","Dilluns","09:15:00","Envestida","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"155/2014","2014-05-12","2014","5","Dilluns","10:30:00","Fregament negatiu (mateix sentit)","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"156/2014","2014-05-13","2014","5","Dimarts","16:50:00","Encalç","2","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"157/2014","2014-05-13","2014","5","Dimarts","21:48:00","Xoc sense sortida de via","2","Centre","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"158/2014","2014-05-14","2014","5","Dimecres","10:00:00","Xoc sense sortida de via","2","Can Rosés","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"159/2014","2014-05-14","2014","5","Dimecres","18:00:00","Fregament negatiu (mateix sentit)","3","Zona Desconeguda","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
"160/2014","2014-05-15","2014","5","Dijous","09:36:00","Xoc sense sortida de via","3","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"164/2014","2014-05-15","2014","5","Dijous","12:51:00","Xoc sense sortida de via","2","Centre","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"163/2014","2014-05-16","2014","5","Divendres","10:20:00","Atropellament","2","Els Avets","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"162/2014","2014-05-16","2014","5","Divendres","22:25:00","Fregament positiu (diferent sentit)","2","Zona Nord","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"165/2014","2014-05-17","2014","5","Dissabte","04:28:00","Sortida de via amb caiguda, bolcada, xoc","1","Can Rosés","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"166/2014","2014-05-17","2014","5","Dissabte","04:33:00","Xoc sense sortida de via","1","Can Rosés","818460009","Ajuntament de Rubí","Nit (22 a 06)",,,
"161/2014","2014-05-17","2014","5","Dissabte","11:36:00","Encalç","2","Ca n'Oriol","818460009","Ajuntament de Rubí","Matí (06 a 14)",,,
"167/2014","2014-05-18","2014","5","Diumenge","17:50:00","Envestida","2","Zona Nord","818460009","Ajuntament de Rubí","Tarda (14 a 22)",,,
