ANY,TRIMESTRE,"ANY_TRIMESTRE","DISTRICTE","SECCIO","DISTRICTE_SECCIO",CONSUM,"CODI_ENS","NOM_ENS"
"2020","1","2020-Q1","Districte 04","Secció 7","Districte 04 / Secció 7","15501.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 04","Secció 8","Districte 04 / Secció 8","9573.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 04","Secció 9","Districte 04 / Secció 9","17854.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 04","Secció 10","Districte 04 / Secció 10","25896.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 04","Secció 11","Districte 04 / Secció 11","23375.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 04","Secció 12","Districte 04 / Secció 12","15162.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 04","Secció 13","Districte 04 / Secció 13","19910.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 04","Secció 14","Districte 04 / Secció 14","16827.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 04","Secció 15","Districte 04 / Secció 15","14102.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 04","Secció 16","Districte 04 / Secció 16","17612.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 04","Secció 18","Districte 04 / Secció 18","13318.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 04","Secció 19","Districte 04 / Secció 19","12700.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 04","Secció 20","Districte 04 / Secció 20","11484.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 04","Secció 21","Districte 04 / Secció 21","39257.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 04","Secció 22","Districte 04 / Secció 22","19122.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 01","Secció 4","Districte 01 / Secció 4","16734.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 02","Secció 4","Districte 02 / Secció 4","12233.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 02","Secció 5","Districte 02 / Secció 5","8571.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 02","Secció 6","Districte 02 / Secció 6","14843.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 03","Secció 9","Districte 03 / Secció 9","25897.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 04","Secció 23","Districte 04 / Secció 23","11696.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 04","Secció 24","Districte 04 / Secció 24","12125.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 04","Secció 25","Districte 04 / Secció 25","9894.00","818460009","Ajuntament de Rubí"
"2020","1","2020-Q1","Districte 04","Secció 26","Districte 04 / Secció 26","20434.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte Desconegut","Secció Desconeguda","Districte/Secció Desconegut","307794.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 01","Secció 1","Districte 01 / Secció 1","17868.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 01","Secció 2","Districte 01 / Secció 2","18633.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 01","Secció 3","Districte 01 / Secció 3","36732.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 02","Secció 1","Districte 02 / Secció 1","25307.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 02","Secció 3","Districte 02 / Secció 3","26950.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 03","Secció 1","Districte 03 / Secció 1","12147.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 03","Secció 3","Districte 03 / Secció 3","20921.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 03","Secció 4","Districte 03 / Secció 4","17978.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 03","Secció 5","Districte 03 / Secció 5","19952.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 03","Secció 6","Districte 03 / Secció 6","19106.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 03","Secció 7","Districte 03 / Secció 7","19414.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 03","Secció 8","Districte 03 / Secció 8","10553.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 1","Districte 04 / Secció 1","18019.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 2","Districte 04 / Secció 2","15840.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 3","Districte 04 / Secció 3","16776.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 4","Districte 04 / Secció 4","24545.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 5","Districte 04 / Secció 5","17808.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 6","Districte 04 / Secció 6","17171.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 7","Districte 04 / Secció 7","16530.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 8","Districte 04 / Secció 8","10889.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 9","Districte 04 / Secció 9","18895.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 10","Districte 04 / Secció 10","28440.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 11","Districte 04 / Secció 11","25027.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 12","Districte 04 / Secció 12","16198.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 13","Districte 04 / Secció 13","21651.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 14","Districte 04 / Secció 14","18633.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 15","Districte 04 / Secció 15","15537.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 16","Districte 04 / Secció 16","19579.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 18","Districte 04 / Secció 18","13856.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 19","Districte 04 / Secció 19","13798.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 20","Districte 04 / Secció 20","12470.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 21","Districte 04 / Secció 21","36663.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 22","Districte 04 / Secció 22","18879.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 01","Secció 4","Districte 01 / Secció 4","20585.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 02","Secció 4","Districte 02 / Secció 4","12094.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 02","Secció 5","Districte 02 / Secció 5","11774.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 02","Secció 6","Districte 02 / Secció 6","19199.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 03","Secció 9","Districte 03 / Secció 9","26692.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 23","Districte 04 / Secció 23","12753.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 24","Districte 04 / Secció 24","13174.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 25","Districte 04 / Secció 25","10431.00","818460009","Ajuntament de Rubí"
"2020","2","2020-Q2","Districte 04","Secció 26","Districte 04 / Secció 26","23470.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte Desconegut","Secció Desconeguda","Districte/Secció Desconegut","368061.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 01","Secció 1","Districte 01 / Secció 1","18763.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 01","Secció 2","Districte 01 / Secció 2","19777.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 01","Secció 3","Districte 01 / Secció 3","43995.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 02","Secció 1","Districte 02 / Secció 1","28083.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 02","Secció 3","Districte 02 / Secció 3","30878.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 03","Secció 1","Districte 03 / Secció 1","12581.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 03","Secció 3","Districte 03 / Secció 3","21452.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 03","Secció 4","Districte 03 / Secció 4","17758.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 03","Secció 5","Districte 03 / Secció 5","19945.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 03","Secció 6","Districte 03 / Secció 6","19983.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 03","Secció 7","Districte 03 / Secció 7","19962.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 03","Secció 8","Districte 03 / Secció 8","10968.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 1","Districte 04 / Secció 1","17791.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 2","Districte 04 / Secció 2","15658.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 3","Districte 04 / Secció 3","16420.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 4","Districte 04 / Secció 4","24328.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 5","Districte 04 / Secció 5","18409.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 6","Districte 04 / Secció 6","17068.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 7","Districte 04 / Secció 7","16574.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 8","Districte 04 / Secció 8","10504.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 9","Districte 04 / Secció 9","19435.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 10","Districte 04 / Secció 10","27861.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 11","Districte 04 / Secció 11","25721.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 12","Districte 04 / Secció 12","15542.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 13","Districte 04 / Secció 13","20803.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 14","Districte 04 / Secció 14","18189.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 15","Districte 04 / Secció 15","14937.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 16","Districte 04 / Secció 16","19724.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 18","Districte 04 / Secció 18","13566.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 19","Districte 04 / Secció 19","14030.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 20","Districte 04 / Secció 20","12207.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 21","Districte 04 / Secció 21","38947.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 22","Districte 04 / Secció 22","19773.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 01","Secció 4","Districte 01 / Secció 4","30614.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 02","Secció 4","Districte 02 / Secció 4","12816.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 02","Secció 5","Districte 02 / Secció 5","12580.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 02","Secció 6","Districte 02 / Secció 6","21354.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 03","Secció 9","Districte 03 / Secció 9","30185.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 23","Districte 04 / Secció 23","12994.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 24","Districte 04 / Secció 24","12848.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 25","Districte 04 / Secció 25","11422.00","818460009","Ajuntament de Rubí"
"2020","3","2020-Q3","Districte 04","Secció 26","Districte 04 / Secció 26","22576.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte Desconegut","Secció Desconeguda","Districte/Secció Desconegut","321649.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 01","Secció 1","Districte 01 / Secció 1","15363.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 01","Secció 2","Districte 01 / Secció 2","18399.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 01","Secció 3","Districte 01 / Secció 3","37858.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 02","Secció 1","Districte 02 / Secció 1","23830.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 02","Secció 3","Districte 02 / Secció 3","24981.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 03","Secció 1","Districte 03 / Secció 1","11525.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 03","Secció 3","Districte 03 / Secció 3","19807.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 03","Secció 4","Districte 03 / Secció 4","18679.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 03","Secció 5","Districte 03 / Secció 5","18435.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 03","Secció 6","Districte 03 / Secció 6","19619.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 03","Secció 7","Districte 03 / Secció 7","17991.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 03","Secció 8","Districte 03 / Secció 8","10826.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 1","Districte 04 / Secció 1","17487.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 2","Districte 04 / Secció 2","14902.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 3","Districte 04 / Secció 3","16059.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 4","Districte 04 / Secció 4","23402.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 5","Districte 04 / Secció 5","17442.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 6","Districte 04 / Secció 6","16672.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 7","Districte 04 / Secció 7","15515.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 8","Districte 04 / Secció 8","9971.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 9","Districte 04 / Secció 9","18678.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 10","Districte 04 / Secció 10","26224.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 11","Districte 04 / Secció 11","23727.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 12","Districte 04 / Secció 12","15436.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 13","Districte 04 / Secció 13","20714.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 14","Districte 04 / Secció 14","17094.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 15","Districte 04 / Secció 15","14474.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 16","Districte 04 / Secció 16","17443.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 18","Districte 04 / Secció 18","12983.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 19","Districte 04 / Secció 19","12450.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 20","Districte 04 / Secció 20","12068.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 21","Districte 04 / Secció 21","39646.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 22","Districte 04 / Secció 22","18706.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 01","Secció 4","Districte 01 / Secció 4","27803.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 02","Secció 4","Districte 02 / Secció 4","12154.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 02","Secció 5","Districte 02 / Secció 5","10728.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 02","Secció 6","Districte 02 / Secció 6","17778.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 03","Secció 9","Districte 03 / Secció 9","18542.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 23","Districte 04 / Secció 23","12805.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 24","Districte 04 / Secció 24","13592.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 25","Districte 04 / Secció 25","10572.00","818460009","Ajuntament de Rubí"
"2020","4","2020-Q4","Districte 04","Secció 26","Districte 04 / Secció 26","20682.00","818460009","Ajuntament de Rubí"
