ID_APLICACIO,"APLICACIO","DESC_APLICACIO",EXERCICI,"ORGANIC","ALIAS_PROGRAMA","ECONOMIC",ORG_COD_AREA_ORGANIC,"ORG_AREA_ORGANIC","ORG_COD_ORGANIC","ORG_ORGANIC","ECO_COD_CAPITOL","ECO_CAPITOL","ECO_COD_ARTICLE","ECO_ARTICLE","ECO_COD_CONCEPTE","ECO_CONCEPTE","ECO_COD_SUB_CONCEPTE","ECO_SUB_CONCEPTE",PREVISIONS_INICIALS,PREVISIONS_DEFINITIVES,MODIFICACIO_PREVISIONS,AUGMENT_PREVISIONS,DISMINUCIO_PREVISIONS,DRETS_RECONEGUTS_TOTALS,DRETS_RECONEGUTS_NETS,DRETS_ANULATS,RECAUDACIO_LIQUIDA,DEVOLUCIONS_INGRES,PERCENTATGE_EXECUCIO,"CODI_ENS","NOM_ENS"
"2542698636","2023-3U035-46119","DIBA - Ajuts Promoció Salut Pública","2023","3U035","111","46119","3","ÀREA DRETS SOCIALS","3U035","SERVEI SALUT PÚBLICA","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46119","DIBA - AJUTS PER AL DESENVOLUPAMENT DE PROGRAMES I DESENVOLU","14000.00","14000.00","0.00","0.00","0.00","15848.00","15848.00","0.00","15848.00","0.00","113.2","818460009","Ajuntament de Rubí"
"3313462251","2023-3U035-46120","DIBA - Ajuts Seguretat Alimentària","2023","3U035","111","46120","3","ÀREA DRETS SOCIALS","3U035","SERVEI SALUT PÚBLICA","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46120","DIBA - AJUTS PER AL DESENVOLUPAMENT DE PROGRAMES","37000.00","37000.00","0.00","0.00","0.00","34929.14","34929.14","0.00","34929.14","0.00","94.4","818460009","Ajuntament de Rubí"
"2994232189","2023-3U035-46121","DIBA - Ajuts per la Sanitat Ambiental","2023","3U035","111","46121","3","ÀREA DRETS SOCIALS","3U035","SERVEI SALUT PÚBLICA","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46121","DIBA - AJUTS PER A LA PREVENCIÓ DE PLAGUES URBANES I LEGIONE","24000.00","24000.00","0.00","0.00","0.00","19325.63","19325.63","0.00","19325.63","0.00","80.5","818460009","Ajuntament de Rubí"
"2378701570","2023-3U041-34207","Preu públic Ateneu Municipal,","2023","3U041","111","34207","3","ÀREA DRETS SOCIALS","3U041","SERVEI DE CULTURA","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","34","PREUS PÚBLICS.","342","SERVEIS EDUCATIUS.","34207","PREU PÚBLIC FORMACIÓ SOC. INFORMACIÓ","0.00","0.00","0.00","0.00","0.00","45.00","45.00","0.00","45.00","0.00","0","818460009","Ajuntament de Rubí"
"1442730230","2023-3U073-45060","AHC - Conveni de l'Oficina Local de l'Habitatge de Rubí","2023","3U073","111","45060","3","ÀREA DRETS SOCIALS","3U073","SERVEI D'HABITATGE","4","TRANSFERÈNCIA CORRENTS.","45","DE COMUNITATS AUTÒNOMES.","450","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","45060","AHC - CONVENI DE L'OFICINA LOCAL DE L'HABITATGE DE RUBÍ","58732.00","58732.00","0.00","0.00","0.00","95338.00","95338.00","0.00","95338.00","0.00","162.3","818460009","Ajuntament de Rubí"
"586768480","2023-3U073-45061","Conveni Prog. Mediació Lloguer Social Habitatges","2023","3U073","111","45061","3","ÀREA DRETS SOCIALS","3U073","SERVEI D'HABITATGE","4","TRANSFERÈNCIA CORRENTS.","45","DE COMUNITATS AUTÒNOMES.","450","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","45061","CONVENI PROG. MEDIACIÓ LLOGUER SOCIAL HABITATGES 19","23048.00","23048.00","0.00","0.00","0.00","33400.00","33400.00","0.00","33400.00","0.00","144.9","818460009","Ajuntament de Rubí"
"3153080794","2023-3U073-45062","Subvenció Next Generation Rehabilitació Habitatges","2023","3U073","111","45062","3","ÀREA DRETS SOCIALS","3U073","SERVEI D'HABITATGE","4","TRANSFERÈNCIA CORRENTS.","45","DE COMUNITATS AUTÒNOMES.","450","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","45062","SCS - PROGRAMA ATENCIÓ SALUT MENTAL D'ADULTS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"4089467727","2023-3U073-46157","DIBA - Suport als serveis locals d'habitatge","2023","3U073","111","46157","3","ÀREA DRETS SOCIALS","3U073","SERVEI D'HABITATGE","4","TRANSFERÈNCIA CORRENTS.","46","D'ENTITATS LOCALS.","461","DE DIPUTACIONS, CONSELLS O CABILDOS.","46157","SUBVENCIÓ ORGT","0.00","0.00","0.00","0.00","0.00","10858.85","10858.85","0.00","10858.85","0.00","0","818460009","Ajuntament de Rubí"
"2558775809","2023-4U044-39100","Multes per infraccions urbanístiques.","2023","4U044","111","39100","4","ÀREA DE PLANIFICACIÓ URBANA","4U044","LLICÈNCIES","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","391","MULTES.","39100","MULTES PER INFRACCIONS URBANÍSTIQUES.","5000.00","5000.00","0.00","0.00","0.00","11400.00","11400.00","0.00","2100.00","0.00","228","818460009","Ajuntament de Rubí"
"4018463383","2023-4U044-39101","LLICÈNCIES -Multes coercitives urbanisme","2023","4U044","111","39101","4","ÀREA DE PLANIFICACIÓ URBANA","4U044","LLICÈNCIES","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","391","MULTES.","39101","MULTES","1000.00","1000.00","0.00","0.00","0.00","1093.67","943.41","150.26","-138.94","150.26","94.3","818460009","Ajuntament de Rubí"
"1988997933","2023-4U044-39102","LLICÈNCIES. Multes de protecció de la legalitat","2023","4U044","111","39102","4","ÀREA DE PLANIFICACIÓ URBANA","4U044","LLICÈNCIES","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","391","MULTES.","39102","MULTES.","1000.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"1229023560","2023-4U044-39190","Multes infraccions activitats","2023","4U044","111","39190","4","ÀREA DE PLANIFICACIÓ URBANA","4U044","LLICÈNCIES","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","391","MULTES.","39190","ALTRES MULTES I SANCIONS.","55000.00","55000.00","0.00","0.00","0.00","4106.08","4106.08","0.00","831.71","0.00","7.5","818460009","Ajuntament de Rubí"
"2449295264","2023-4U044-39904","Execucions subsidiàries","2023","4U044","111","39904","4","ÀREA DE PLANIFICACIÓ URBANA","4U044","LLICÈNCIES","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","399","ALTRES INGRESSOS DIVERSOS.","39904","EXECUCIONS SUBSIDIÀRIES (RELACIONADA AMB DESPESA)","70000.00","70000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"4009555560","2023-4U045-32500","Expedicio de documents","2023","4U045","111","32500","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","32","TAXES PER LA REALIZAC DE ACTIVID DE COMPETÈNCIA LOCAL.","325","TAXA PER EXPEDICIÓ DE DOCUMENTS.","32500","EXPEDICIÓ DE DOCUMENTS","9000.00","9000.00","0.00","0.00","0.00","34576.86","34576.86","0.00","34576.86","0.00","384.2","818460009","Ajuntament de Rubí"
"166227488","2023-4U045-32902","Llicències d'autotaxis i vehicles de lloguer","2023","4U045","111","32902","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","32","TAXES PER LA REALIZAC DE ACTIVID DE COMPETÈNCIA LOCAL.","329","ALTRES TAXES PER LA REALIZAC DE ACTIVID DE COMPET LOCAL","32902","LLICÈNCIES D'AUTOTAXIS I VEHICLES DE LLOGUER","0.00","0.00","0.00","0.00","0.00","540.00","540.00","0.00","450.00","0.00","0","818460009","Ajuntament de Rubí"
"1977617466","2023-4U045-35000","Contribucions especials. Q1","2023","4U045","111","35000","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","35","CONTRIBUCIONS ESPECIALS.","350","PER A L'EXECUCIÓ D'OBRES.","35000","CONTRIBUCIONS ESPECIALS","0.00","2701550.98","2701550.98","2701550.98","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"48708780","2023-4U045-35001","CE Carrer Aneto i Altres","2023","4U045","111","35001","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","35","CONTRIBUCIONS ESPECIALS.","350","PER A L'EXECUCIÓ D'OBRES.","35001","CE CARRER ANETO I ALTRES","0.00","60739.58","60739.58","60739.58","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"3974716800","2023-4U045-35003","Contribucions especials","2023","4U045","111","35003","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","35","CONTRIBUCIONS ESPECIALS.","350","PER A L'EXECUCIÓ D'OBRES.","35003","CONTRIBUCIONS ESPECIALS","0.00","0.00","0.00","0.00","0.00","0.00","-7.21","7.21","-7.21","7.21","0","818460009","Ajuntament de Rubí"
"1503697888","2023-4U045-35034","Contribucions especials","2023","4U045","111","35034","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","35","CONTRIBUCIONS ESPECIALS.","350","PER A L'EXECUCIÓ D'OBRES.","35034","CONTRIBUCIONS ESPECIALS","0.00","401319.26","401319.26","401319.26","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"782740342","2023-4U045-35035","Contribucions especials","2023","4U045","111","35035","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","35","CONTRIBUCIONS ESPECIALS.","350","PER A L'EXECUCIÓ D'OBRES.","35035","CONTRIBUCIONS ESPECIALS","0.00","1377.45","1377.45","1377.45","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"580976241","2023-4U045-39610","Quotes d'urbanització.","2023","4U045","111","39610","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","396","INGRESSOS PER ACTUACIONS D'URBANITZACIÓ.","39610","QUOTES D'URBANITZACIÓ.","0.00","64671.51","64671.51","64671.51","0.00","11768.68","11768.68","0.00","11768.68","0.00","18.2","818460009","Ajuntament de Rubí"
"3433996125","2023-4U045-39612","Quotes d'urbanització.","2023","4U045","111","39612","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","396","INGRESSOS PER ACTUACIONS D'URBANITZACIÓ.","39612","QUOTES D'URBANITZACIÓ.","0.00","13950.13","13950.13","13950.13","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"3148459979","2023-4U045-39613","Quotes d'urbanització.","2023","4U045","111","39613","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","396","INGRESSOS PER ACTUACIONS D'URBANITZACIÓ.","39613","QUOTES D'URBANITZACIÓ.","0.00","1887075.85","1887075.85","1887075.85","0.00","0.00","-2019.08","2019.08","-2019.08","2019.08","-0.1","818460009","Ajuntament de Rubí"
"634206824","2023-4U045-39614","Quotes d'urbanització","2023","4U045","111","39614","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","39","ALTRES INGRESSOS.","396","INGRESSOS PER ACTUACIONS D'URBANITZACIÓ.","39614","QUOTES D'URBANITZACIÓ","0.00","975.25","975.25","975.25","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"1789960917","2023-4U045-72001","Programa ajuda a municipis implantanció (ZBE)","2023","4U045","111","72001","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","7","TRANSFERÈNCIES DE CAPITAL.","72","DE L'ADMINISTRACIÓ DE L'ESTAT.","720","DE L'ADMINISTRACIÓ GENERAL DE L'ESTAT.","72001","SUBVENCIONS","0.00","567934.80","567934.80","567934.80","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"3594128764","2023-4U045-75060","Subvenció Gencat. Next Generation7","2023","4U045","111","75060","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","7","TRANSFERÈNCIES DE CAPITAL.","75","DE COMUNITATS AUTÒNOMES.","750","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","75060","ALTRES TRANSF DE CAP. EN CUMP DE CONV SUBSCRITS AMB LA C.A.","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"4112589877","2023-4U045-75301","De soc merc,ent púb empr i altres orga púb depen de CC.AA","2023","4U045","111","75301","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","7","TRANSFERÈNCIES DE CAPITAL.","75","DE COMUNITATS AUTÒNOMES.","753","DE SOC MERC,ENT PÚB EMPR I ALTRES ORGA PÚB DEPEN DE CC.AA","75301","DE SOC MERC,ENT PÚB EMPR I ALTRES ORGA PÚB DEPEN DE CC.AA","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"2467786531","2023-4U045-76100","Subvenció Diputació Pla Xarxa de Governs Locals","2023","4U045","111","76100","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76100","SUBVENCIÓ DIPUTACIÓ PLA XARXA DE GOVERNS LOCALS","0.00","91740.65","91740.65","91740.65","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"3826278325","2023-4U045-76101","Subvenció Resiliència","2023","4U045","111","76101","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76101","SUBVENCIÓ","0.00","158792.79","158792.79","158792.79","0.00","310000.00","310000.00","0.00","310000.00","0.00","195.2","818460009","Ajuntament de Rubí"
"169754265","2023-4U045-76103","De Diputacions, Consells o Cabildos.","2023","4U045","111","76103","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76103","DE DIPUTACIONS, CONSELLS O CABILDOS.","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"3939227527","2023-4U045-76109","De Diputacions, Consells o Cabildos.","2023","4U045","111","76109","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76109","DE DIPUTACIONS, CONSELLS O CABILDOS.","0.00","182.59","182.59","182.59","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"2316066402","2023-4U045-76110","De Diputacions, Consells o Cabildos.","2023","4U045","111","76110","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76110","DE DIPUTACIONS, CONSELLS O CABILDOS.","0.00","81468.81","81468.81","81468.81","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"3511417134","2023-4U045-76125","Projecte Rehabilitació edifici El Casino","2023","4U045","111","76125","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76125","DE DIPUTACIONS, CONSELLS O CABILDOS.","0.00","156118.67","156118.67","156118.67","0.00","149115.85","149115.85","0.00","149115.85","0.00","95.5","818460009","Ajuntament de Rubí"
"2952430995","2023-4U045-76128","De Diputacions, Consells o Cabildos.","2023","4U045","111","76128","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76128","DE DIPUTACIONS, CONSELLS O CABILDOS.","0.00","21014.50","21014.50","21014.50","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"3640505605","2023-4U045-76129","De Diputacions, Consells o Cabildos.","2023","4U045","111","76129","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76129","DE DIPUTACIONS, CONSELLS O CABILDOS.","0.00","302.50","302.50","302.50","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"3090824416","2023-4U045-76130","De Diputacions, Consells o Cabildos.","2023","4U045","111","76130","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76130","DE DIPUTACIONS, CONSELLS O CABILDOS.","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"3476884598","2023-4U045-76131","De Diputacions, Consells o Cabildos.","2023","4U045","111","76131","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76131","DE DIPUTACIONS, CONSELLS O CABILDOS.","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"1446272460","2023-4U045-76132","PRG SECTORIAL RENOVABLES 2030 - INSTAL·LACIO FOTOVOLTAIQUES","2023","4U045","111","76132","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76132","DE DIPUTACIONS, CONSELLS O CABILDOS.","0.00","1295605.55","1295605.55","1295605.55","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"3161673699","2023-4U045-79101","Subvencions FEDER","2023","4U045","111","79101","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","7","TRANSFERÈNCIES DE CAPITAL.","79","DE L'EXTERIOR.","791","DEL FONS DE DESENVOLUPAMENT REGIONAL.","79101","SUBVENCIONS FEDER","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"569860843","2023-4U045-79702","Altres transferències de la Unió Europea. Next Generation,","2023","4U045","111","79702","4","ÀREA DE PLANIFICACIÓ URBANA","4U045","PROJECTES I OBRES","7","TRANSFERÈNCIES DE CAPITAL.","79","DE L'EXTERIOR.","797","ALTRES TRANSFERÈNCIES DE LA UNIÓ EUROPEA.","79702","ALTRES TRANSFERÈNCIES DE LA UNIÓ EUROPEA.","0.00","0.00","0.00","0.00","0.00","567934.80","567934.80","0.00","567934.80","0.00","0","818460009","Ajuntament de Rubí"
"2035366511","2023-4U046-75080","Altres transferències de capital de la Admón Gnral de la C.A","2023","4U046","111","75080","4","ÀREA DE PLANIFICACIÓ URBANA","4U046","ÀMBIT D'ESPAI PÚBLIC","7","TRANSFERÈNCIES DE CAPITAL.","75","DE COMUNITATS AUTÒNOMES.","750","DE L'ADMINISTRACIÓ GENERAL DE LES COMUNITATS AUTÒNOMES.","75080","ALTRES TRANSFERÈNCIES DE CAPITAL DE LA ADMÓN GNRAL DE LA C.A","0.00","29039.46","29039.46","29039.46","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"2734650814","2023-4U046-76100","Subvenció Diputació Pla Xarxa de Governs Locals","2023","4U046","111","76100","4","ÀREA DE PLANIFICACIÓ URBANA","4U046","ÀMBIT D'ESPAI PÚBLIC","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76100","SUBVENCIÓ DIPUTACIÓ PLA XARXA DE GOVERNS LOCALS","0.00","5100.66","5100.66","5100.66","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"3889047466","2023-4U046-76121","De Diputacions, Consells o Cabildos.","2023","4U046","111","76121","4","ÀREA DE PLANIFICACIÓ URBANA","4U046","ÀMBIT D'ESPAI PÚBLIC","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76121","DE DIPUTACIONS, CONSELLS O CABILDOS.","0.00","10112.62","10112.62","10112.62","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"2127001104","2023-4U046-76122","De Diputacions, Consells o Cabildos.","2023","4U046","111","76122","4","ÀREA DE PLANIFICACIÓ URBANA","4U046","ÀMBIT D'ESPAI PÚBLIC","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76122","DE DIPUTACIONS, CONSELLS O CABILDOS.","0.00","694.73","694.73","694.73","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"1938771612","2023-4U047-76101","Subvenció Resiliència","2023","4U047","111","76101","4","ÀREA DE PLANIFICACIÓ URBANA","4U047","PARCS I JARDINS","7","TRANSFERÈNCIES DE CAPITAL.","76","D'ENTITATS LOCALS.","761","DE DIPUTACIONS, CONSELLS O CABILDOS.","76101","SUBVENCIÓ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","818460009","Ajuntament de Rubí"
"3105770569","2023-4U050-33001","Reserves per estacionament","2023","4U050","111","33001","4","ÀREA DE PLANIFICACIÓ URBANA","4U050","MOBILITAT","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","33","TAXES PER UTILIZAC PRIVAT O EL APROVECH ESP DEL DOM PÚB LOC","330","TAXA D'ESTACIONAMENT DE VEHICLES.","33001","RESERVES PER ESTACIONAMENT","29000.00","29000.00","0.00","0.00","0.00","34978.05","34978.05","0.00","34978.05","0.00","120.6","818460009","Ajuntament de Rubí"
"3487241960","2023-4U050-33100","Entrada de vehicles en edificis","2023","4U050","111","33100","4","ÀREA DE PLANIFICACIÓ URBANA","4U050","MOBILITAT","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","33","TAXES PER UTILIZAC PRIVAT O EL APROVECH ESP DEL DOM PÚB LOC","331","TAXA PER ENTRADA DE VEHICLES.","33100","ENTRADA DE VEHICLES EN EDIFICIS","1100000.00","1100000.00","0.00","0.00","0.00","1104158.34","1091936.00","12222.34","1041151.04","2158.20","99.3","818460009","Ajuntament de Rubí"
"567637956","2023-4U050-33102","Plaques de gual","2023","4U050","111","33102","4","ÀREA DE PLANIFICACIÓ URBANA","4U050","MOBILITAT","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","33","TAXES PER UTILIZAC PRIVAT O EL APROVECH ESP DEL DOM PÚB LOC","331","TAXA PER ENTRADA DE VEHICLES.","33102","PLAQUES DE GUAL","600.00","600.00","0.00","0.00","0.00","1056.00","1056.00","0.00","1056.00","0.00","176","818460009","Ajuntament de Rubí"
"3369254452","2023-4U050-33500","Ocupació vía pública taules i cadires","2023","4U050","111","33500","4","ÀREA DE PLANIFICACIÓ URBANA","4U050","MOBILITAT","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","33","TAXES PER UTILIZAC PRIVAT O EL APROVECH ESP DEL DOM PÚB LOC","335","TAXA PER OCUPACIÓ DE LA VIA PÚBLICA AMB TERRASSES.","33500","OCUPACIÓ VIA PÚBLICA TAULES I CADIRES","115000.00","115000.00","0.00","0.00","0.00","99058.56","99058.56","0.00","99058.56","0.00","86.1","818460009","Ajuntament de Rubí"
"3398697069","2023-4U050-33600","Talls de trànsit","2023","4U050","111","33600","4","ÀREA DE PLANIFICACIÓ URBANA","4U050","MOBILITAT","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","33","TAXES PER UTILIZAC PRIVAT O EL APROVECH ESP DEL DOM PÚB LOC","336","TAXA PER OCUP VIA PÚB AMB SUSPENS TEMP DEL TRÀFIC RODAT","33600","TALLS DE TRÀNSIT","36000.00","36000.00","0.00","0.00","0.00","39206.50","39206.50","0.00","39206.50","0.00","108.9","818460009","Ajuntament de Rubí"
"3251128144","2023-4U050-33900","Taxes per ocupació de la via pública càrrega i descàrrrega","2023","4U050","111","33900","4","ÀREA DE PLANIFICACIÓ URBANA","4U050","MOBILITAT","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","33","TAXES PER UTILIZAC PRIVAT O EL APROVECH ESP DEL DOM PÚB LOC","339","ALTRES TAXES PER UTILITZACIÓ PRIVATIVA DEL DOMINI PÚBLIC.","33900","ALTRES TAXES PER UTILITZACIÓ PRIVATIVA DEL DOMINI PÚBLIC.","23400.00","23400.00","0.00","0.00","0.00","22135.40","22135.40","0.00","17783.50","0.00","94.6","818460009","Ajuntament de Rubí"
"3067049926","2023-4U050-33901","Taxes ocupació via pública per construcció","2023","4U050","111","33901","4","ÀREA DE PLANIFICACIÓ URBANA","4U050","MOBILITAT","3","TAXES, PREUS PÚBLICS I ALTRES INGRESSOS.","33","TAXES PER UTILIZAC PRIVAT O EL APROVECH ESP DEL DOM PÚB LOC","339","ALTRES TAXES PER UTILITZACIÓ PRIVATIVA DEL DOMINI PÚBLIC.","33901","TAXES OCUPACIÓ VIA PÚBLICA PER CONSTRUCCIÓ","40000.00","40000.00","0.00","0.00","0.00","56103.63","56103.63","0.00","56103.63","0.00","140.3","818460009","Ajuntament de Rubí"
